name,affiliation,homepage,scholarid,orcid
Hanane Lamaazi,UAEU,https://www.uaeu.ac.ae/en/cit/profile.shtml?email=lamaazi.hanane@uaeu.ac.ae,u9JPAjcAAAAJ,0000-0000-0000-0000
Hanbaek Lyu,University of Wisconsin - Madison,https://hanbaeklyu.com,gDFWvgQAAAAJ,0000-0000-0000-0000
Hanbyul Joo,Seoul National University,https://jhugestar.github.io,YMgdDBwAAAAJ,0000-0000-0000-0000
Hancong Duan,UESTC,https://www.scse.uestc.edu.cn/info/1081/12044.htm,NOSCHOLARPAGE,0000-0002-7721-7422
Handan Gül Çalikli,University of Glasgow,https://gulcalikli.github.io,lShgfvwAAAAJ,0000-0000-0000-0000
Hande Alemdar,Middle East Technical University,http://user.ceng.metu.edu.tr/~alemdar,c4jozc8AAAAJ,0000-0002-1397-2146
Hande Özgür Alemdar,Middle East Technical University,http://user.ceng.metu.edu.tr/~alemdar,c4jozc8AAAAJ,0000-0000-0000-0000
Handing Wang,Xidian University,https://sites.google.com/site/handingwanghomepage,JtYr_7cAAAAJ,0000-0002-4805-3780
Hang Ma 0001,Simon Fraser University,https://www.cs.sfu.ca/~hangma,KJbsVl8AAAAJ,0000-0002-0602-0999
Hang Qiu 0001,Univ. of California - Riverside,https://hangqiu.github.io,9i_MgykAAAAJ,0000-0003-1206-9032
Hang Yin 0001,University of Copenhagen,https://navigator8972.github.io,7VW7URUAAAAJ,0000-0002-3599-440X
Hang Zhang 0012,Indiana University,https://hangz.me,rX6AIFcAAAAJ,0000-0000-0000-0000
Hangfeng He 0001,University of Rochester,https://hornhehhf.github.io,BbpI6QoAAAAJ,0000-0001-5136-1218
Hanghang Tong,Univ. of Illinois at Urbana-Champaign,http://tonghanghang.org,RaINcuUAAAAJ,0000-0003-4405-3887
Hanhua Chen,HUST,http://faculty.hust.edu.cn/chen/en/index.htm,NOSCHOLARPAGE,0000-0000-0000-0000
Hani Girgis,University of Tulsa,https://faculty.utulsa.edu/~/hani-girgis,NOSCHOLARPAGE,0000-0000-0000-0000
Hani Hagras,University of Essex,https://www.essex.ac.uk/people/hagra01400/hani-hagras,ZZ61SZwAAAAJ,0000-0002-2818-5292
Hanieh Shakeri,Dalhousie University,https://www.calmlab.ca,iriAIgsAAAAJ,0000-0002-1553-0608
Hanif Rahbari,Rochester Inst. of Technology,https://www.rit.edu/gccis/computingsecurity/people/hanif-rahbari,0lhBjI4AAAAJ,0000-0001-7670-6542
Hanjie Chen,Rice University,https://profiles.rice.edu/faculty/hanjie-chen,DyYOgLwAAAAJ,0009-0001-5547-6634
Hanjun Kim 0001,Yonsei University,http://corelab.yonsei.ac.kr/~hanjun,rdQ5AokAAAAJ,0000-0002-0762-7901
Hank Childs,University of Oregon,https://www.cs.uoregon.edu/People/Faculty/Hank_Childs.php,1SJPBDAAAAAJ,0000-0001-5816-1892
Hank Hoffmann,University of Chicago,http://people.cs.uchicago.edu/~hankhoffmann,COjq9XUAAAAJ,0000-0000-0000-0000
Hank Jayne,University of South Florida,http://www.csee.usf.edu/~zheng,BT95LeMAAAAJ,0000-0000-0000-0000
Hank Korth,Lehigh University,http://www.cse.lehigh.edu/~korth,4VLZdawAAAAJ,0000-0000-0000-0000
Hankui Zhuo,Nanjing University,https://ai.nju.edu.cn/hankz,q1WaNTYAAAAJ,0000-0002-3396-2578
Hanna Hajishirzi,University of Washington,http://ssli.ee.washington.edu/~hannaneh,LOV6_WIAAAAJ,0000-0002-1055-6657
Hanna Kurniawati,Australian National University,https://cs.anu.edu.au/people/hanna-kurniawati,JkjFXbAAAAAJ,0000-0001-5053-7146
Hanna Suominen,Australian National University,https://cs.anu.edu.au/people/hanna-suominen,o4qymo4AAAAJ,0000-0002-4195-1641
Hannah Bast,University of Freiburg,https://ad.informatik.uni-freiburg.de/staff/bast,hqSjLE8AAAAJ,0000-0003-1213-6776
Hannah Dee,Aberystwyth University,https://www.aber.ac.uk/en/cs/staff-profiles/listing/profile/hmd1,qu8qeygAAAAJ,0000-0003-2573-9541
Hannah M. Dee,Aberystwyth University,https://www.aber.ac.uk/en/cs/staff-profiles/listing/profile/hmd1,qu8qeygAAAAJ,0000-0003-2573-9541
Hannah Mary Dee,Aberystwyth University,https://www.aber.ac.uk/en/cs/staff-profiles/listing/profile/hmd1,qu8qeygAAAAJ,0000-0003-2573-9541
Hannah Rae Kerner,Arizona State University,https://search.asu.edu/profile/2608200,g5CD7dQAAAAJ,0000-0000-0000-0000
Hannaneh Hajishirzi,University of Washington,http://ssli.ee.washington.edu/~hannaneh,LOV6_WIAAAAJ,0000-0002-1055-6657
Hanne Riis Nielson,DTU,https://www.compute.dtu.dk/english,NOSCHOLARPAGE,0000-0002-2484-5580
Hanne Westh Nicolajsen,IT University of Copenhagen,https://pure.itu.dk/portal/en/persons/hanne-westh-nicolajsen(54728da8-274d-40e6-b119-23318d995721).html,EwNAdV8AAAAJ,0000-0002-0158-5034
Hannes Federrath,University of Hamburg,https://www.inf.uni-hamburg.de/inst/ab/snp/team/federrath.html,NOSCHOLARPAGE,0000-0000-0000-0000
Hannes Frey,University of Koblenz-Landau,https://www.uni-koblenz-landau.de/de/koblenz/fb4/ifi/AGFrey/personen/hannes-frey,NOSCHOLARPAGE,0000-0000-0000-0000
Hannes Hartenstein,Karlsruhe Inst. of Technology,http://dsn.tm.kit.edu/staff_hartenstein.php,azfXSVIAAAAJ,0000-0000-0000-0000
Hannes Kaufmann,TU Wien,https://www.ims.tuwien.ac.at/people/hannes-kaufmann,d1_5fIIAAAAJ,0000-0002-0322-9869
Hannes Mühleisen,CWI,https://www.cwi.nl/people/2600,lBF-mDAAAAAJ,0000-0000-0000-0000
Hannes Werthner,TU Wien,http://www.ec.tuwien.ac.at/~werthner,XBd3IdIAAAAJ,0000-0002-1508-277X
Hanno Lefmann,TU Chemnitz,https://www.tu-chemnitz.de/informatik/ThIS/site/personal.php,NOSCHOLARPAGE,0000-0000-0000-0000
Hanno Nickau,University of Oxford,http://www.cs.ox.ac.uk/people/hanno.nickau,NOSCHOLARPAGE,0000-0000-0000-0000
Hannu Toivonen,University of Helsinki,https://www.helsinki.fi/en/researchgroups/computational-creativity-and-data-mining/hannu-toivonen,izZX-EEAAAAJ,0000-0003-1339-8022
Hannu-Matti Järvinen,Tampere University,https://www.tuni.fi/en/hannu-matti-jarvinen,ub6mNMIAAAAJ,0000-0003-0047-2051
Hanoch Levy,Tel Aviv University,http://www.math.tau.ac.il/~hanoch,NOSCHOLARPAGE,0000-0000-0000-0000
Hanpin Wang,Peking University,http://eecs.pku.edu.cn/EN/People/Faculty/Detail/?ID=6063,NOSCHOLARPAGE,0009-0009-7680-9504
Hanqi Guo 0001,Ohio State University,https://hguo.github.io,JKuWIYAAAAJ,0000-0001-7776-1834
Hanqi Zhuang,Florida Atlantic University,http://www.eng.fau.edu/directory/faculty/zhuang,GaLP1jkAAAAJ,0000-0002-6739-111X
Hanqiu Sun,Chinese University of Hong Kong,http://www.cse.cuhk.edu.hk/~hanqiu,ezvIdPEAAAAJ,0000-0002-3244-4111
Hanrui Zhang 0001,Chinese University of Hong Kong,https://hanruizha.github.io,vzr_L0EAAAAJ,0000-0001-8991-0622
Hans Akkermans,VU Amsterdam,http://www.cs.vu.nl/~hansa,tRT8oQYAAAAJ,0000-0000-0000-0000
Hans C. Breiter,University of Cincinnati,https://researchdirectory.uc.edu/p/breitehs,kR1oGZAAAAAJ,0000-0000-0000-0000
Hans Dieter Rombach,TU Kaiserslautern,http://wwwagse.informatik.uni-kl.de/staff/rombach,OpsrHLAAAAAJ,0000-0000-0000-0000
Hans Gellersen,Lancaster University,https://www.lancaster.ac.uk/scc/about-us/people/hans-gellersen,wmpvU_YAAAAJ,0000-0003-2233-2121
Hans Hagen,TU Kaiserslautern,https://hci.uni-kl.de/people/hans-hagen,g0dxfJMAAAAJ,0000-0001-5626-963X
Hans Hallez,KU Leuven,https://distrinet.cs.kuleuven.be/people/hans,CWF_wV8AAAAJ,0000-0003-2623-9055
Hans Henrik Løvengreen,DTU,https://www.compute.dtu.dk/english,NOSCHOLARPAGE,0000-0000-0000-0000
Hans Hüttel,Aalborg University,http://people.cs.aau.dk/~hans/index-eng.html,Wf7-agQAAAAJ,0000-0002-4603-5407
Hans Lobel,UC Chile,https://www.ing.uc.cl/academicos-e-investigadores/hans-albert-lobel-diaz,oKYALakAAAAJ,0000-0003-3514-9414
Hans Michael Gerndt,TU Munich,http://wwwi10.lrr.in.tum.de/~gerndt/home,NOSCHOLARPAGE,0000-0000-0000-0000
Hans P. Reiser,University of Passau,http://www.fim.uni-passau.de/en/sis,yR6ZjJsAAAAJ,0000-0002-2815-5747
Hans Peter Reiser,University of Passau,http://www.fim.uni-passau.de/en/sis,yR6ZjJsAAAAJ,0000-0000-0000-0000
Hans Raj Tiwary,Charles University,https://kam.mff.cuni.cz/~hansraj,RrFLTRYAAAAJ,0000-0003-1903-1600
Hans Tompits,TU Wien,http://www.kr.tuwien.ac.at/staff/tompits,8MkHO0UAAAAJ,0000-0001-5673-2460
Hans Vandierendonck,Queen's University Belfast,https://www.qub.ac.uk/schools/eeecs/Connect/Staff/BusinessCard/?name=h.vandierendonck,7e8zXI8AAAAJ,0000-0001-5868-9259
Hans Vangheluwe,University of Antwerp,https://www.uantwerpen.be/en/staff/hans-vangheluwe,DhPe1j4AAAAJ,0000-0003-2079-6643
Hans W. Guesgen,Massey University,http://seat.massey.ac.nz/h.w.guesgen,QwXZ99YAAAAJ,0000-0002-8160-5946
Hans Werner Guesgen,Massey University,http://seat.massey.ac.nz/h.w.guesgen,QwXZ99YAAAAJ,0000-0002-8160-5946
Hans Zantema,TU Eindhoven,http://www.win.tue.nl/~hzantema,W0DPmVQAAAAJ,0000-0000-0000-0000
Hans de Nivelle,University of Wroclaw,http://www.ii.uni.wroc.pl/~nivelle,elLTSysAAAAJ,0000-0000-0000-0000
Hans van Halteren,Radboud University,https://www.ru.nl/english/people/halteren-b-van,P9rTRQkAAAAJ,0000-0000-0000-0000
Hans van Vliet,VU Amsterdam,http://www.cs.vu.nl/~hans,4YAdfEsAAAAJ,0000-0000-0000-0000
Hans-Arno Jacobsen,TU Munich,https://www.professoren.tum.de/en/jacobsen-hans-arno,85bt-X0AAAAJ,0000-0003-0813-0101
Hans-Christian Jetter,University of Lübeck,https://www.imis.uni-luebeck.de/de/institut/team/hans-christian-jetter,KJ10IE0AAAAJ,0000-0001-6502-7114
Hans-Georg Fill,University of Fribourg,https://www.unifr.ch/inf/digits/en/group/team/fill.html,gsNTde8AAAAJ,0000-0001-5076-5341
Hans-Gert Penzel,University of Regensburg,https://www.uni-regensburg.de/wirtschaftswissenschaften/wi-penzel/startseite/index.html,NOSCHOLARPAGE,0000-0000-0000-0000
Hans-Joachim Backe,IT University of Copenhagen,https://pure.itu.dk/portal/en/persons/hansjoachim-backe(44c88dce-966d-46f3-88a8-2014e39197b9).html,NOSCHOLARPAGE,0000-0002-0091-2574
Hans-Joachim Bungartz,TU Munich,http://www5.in.tum.de/wiki/index.php/Univ.-Prof._Dr._Hans-Joachim_Bungartz,NOSCHOLARPAGE,0000-0000-0000-0000
Hans-Joachim Wunderlich,University of Stuttgart,http://www.iti.uni-stuttgart.de/en/chairs/computer-architecture/people/hans-joachim-wunderlich.html,SVXONrAAAAAJ,0000-0003-4536-8290
Hans-Jörg Schulz,Aarhus University,https://cs.au.dk/~hjschulz,FJKZr4sAAAAJ,0000-0001-9974-535X
Hans-Knud Arndt,University of Magdeburg,http://bauhaus.cs.uni-magdeburg.de/cms/index,NOSCHOLARPAGE,0000-0000-0000-0000
Hans-Peter Bischof,Rochester Inst. of Technology,https://www.cs.rit.edu/~hpb,NOSCHOLARPAGE,0000-0000-0000-0000
Hans-Peter Kriegel,LMU Munich,http://www.dbs.ifi.lmu.de/cms/personen/professoren/kriegel/index.html,DBf9LC4AAAAJ,0000-0000-0000-0000
Hans-Peter Lenhof,Saarland University,https://www.bioinf.uni-sb.de/people/prof-dr-hans-peter-lenhof.html,yLUE8lkAAAAJ,0000-0000-0000-0000
Hans-Peter Seidel [INF],Max Planck Society,https://www.mpi-inf.mpg.de/~hpseidel,s2Ibok8AAAAJ,0000-0000-0000-0000
Hans-Siegfried Stiehl,University of Hamburg,https://www.inf.uni-hamburg.de/de/inst/ab/bv/team/stiehl.html,NOSCHOLARPAGE,0000-0000-0000-0000
Hans-Ulrich Heiss,TU Berlin,https://www.kbs.tu-berlin.de/menue/personen/prof_dr_hans-ulrich_heiss,NOSCHOLARPAGE,0000-0000-0000-0000
Hans-Ulrich Heiß,TU Berlin,https://www.kbs.tu-berlin.de/menue/personen/prof_dr_hans-ulrich_heiss,NOSCHOLARPAGE,0000-0000-0000-0000
Hans-Ulrich Prokosch,University of Erlangen–Nuremberg,https://www.imi.med.fau.de/team/prof-dr-hans-ulrich-prokosch,NOSCHOLARPAGE,0000-0000-0000-0000
Hans-Werner Gellersen,Lancaster University,https://www.lancaster.ac.uk/scc/about-us/people/hans-gellersen,wmpvU_YAAAAJ,0000-0003-2233-2121
Hans-Werner Güsgen,Massey University,http://seat.massey.ac.nz/h.w.guesgen,QwXZ99YAAAAJ,0000-0000-0000-0000
Hans-Wolfgang Loidl,Heriot-Watt University,https://www.hw.ac.uk/staff/uk/macs/hans-wolfgang-loidl.htm,lwb1Va0AAAAJ,0000-0001-6318-1732
Hansen Andrew Schwartz,Stony Brook University,http://www3.cs.stonybrook.edu/~has,Na16PsUAAAAJ,0000-0000-0000-0000
Hansenclever F. Bassani,UFPE,https://www.cin.ufpe.br/~hfb,s14pJ00AAAAJ,0000-0000-0000-0000
Hansenclever de F. Bassani,UFPE,https://www.cin.ufpe.br/~hfb,s14pJ00AAAAJ,0000-0000-0000-0000
Hanseok Ko,Korea University,http://ispl.korea.ac.kr,G9v28v4AAAAJ,0000-0002-8744-4514
Hanspeter Mössenböck,JKU Linz,http://ssw.jku.at/General/Staff/HM,qwnXMU8AAAAJ,0000-0001-7706-7308
Hanspeter Pfister,Harvard University,https://www.seas.harvard.edu/directory/pfister,tvBEoaMAAAAJ,0000-0002-3620-2582
Hansung Kim 0001,University of Southampton,https://www.ecs.soton.ac.uk/people/hk1f20#publications,frG8WZAAAAAJ,0000-0003-4907-0491
Hantao Liu,Cardiff University,https://www.cardiff.ac.uk/people/view/374951-liu-hantao,JIeS9r4AAAAJ,0000-0000-0000-0000
Hantao Yao,USTC,https://www.hantaoyao.com,-xtf1c0AAAAJ,0000-0000-0000-0000
Hantao Zhang 0001,University of Iowa,https://www.cs.uiowa.edu/~hzhang,NOSCHOLARPAGE,0000-0000-0000-0000
Hanumant Singh,Northeastern University,https://www.khoury.northeastern.edu/people/hanumant-singh,1UEU5PEAAAAJ,0000-0002-4975-3244
Hanwang Zhang,Nanyang Technological University,https://www3.ntu.edu.sg/home/hanwangzhang,YG0DFyYAAAAJ,0000-0001-7374-8739
Hany Alashwal,UAEU,https://www.uaeu.ac.ae/en/cit/profile.shtml?email=halashwal@uaeu.ac.ae,z5T7ffQAAAAJ,0000-0000-0000-0000
Hany Farid,Univ. of California - Berkeley,https://www.ischool.berkeley.edu/people/hany-farid,VEdybxgAAAAJ,0000-0000-0000-0000
Hany Girgis,University of Tulsa,https://faculty.utulsa.edu/~/hani-girgis,NOSCHOLARPAGE,0000-0000-0000-0000
Hany H. Ammar,West Virginia University,http://community.wvu.edu/~hhammar,-CBlpnQAAAAJ,0000-0000-0000-0000
Hanyang Peng,SUSTech,https://faculty.sustech.edu.cn/?p=28816&tagid=yusq&cat=2&iscss=1&snapid=1&orderby=date&lang=en,NOSCHOLARPAGE,0000-0000-0000-0000
Hanzi Wang,Xiamen University,https://pami.xmu.edu.cn/hanzi_cn,NOSCHOLARPAGE,0000-0002-6913-9786
Hao (Richard) Zhang,Simon Fraser University,http://www.cs.sfu.ca/~haoz,NOSCHOLARPAGE,0000-0003-1991-119X
Hao Che,University of Texas at Arlington,http://crystal.uta.edu/~hche,Vyrg19YAAAAJ,0000-0000-0000-0000
Hao Chen 0002,Hunan University,http://www.aimlab.org/haochen,NOSCHOLARPAGE,0000-0001-9857-6283
Hao Chen 0003,Univ. of California - Davis,http://web.cs.ucdavis.edu/~hchen,1Aa3qxIAAAAJ,0000-0002-4072-0710
Hao Chen 0011,HKUST,https://cse.hkust.edu.hk/~jhc,Z_t5DjwAAAAJ,0000-0002-8400-3780
Hao Chen 0062,City University of Macau,https://fds.cityu.edu.mo/en/members/413,7oeLWT0AAAAJ,0000-0001-6816-5344
Hao Dong 0003,Peking University,https://zsdonghao.github.io,xLFL4sMAAAAJ,0000-0002-7984-9909
Hao Huang 0001,Wuhan University,https://cs.whu.edu.cn/info/1019/2467.htm,yBUENP0AAAAJ,0000-0002-3777-1488
Hao Li 0011,Xi'an Jiaotong University,https://aquatoney.github.io,-rpSVLEAAAAJ,0000-0001-8776-6911
Hao Li 0015,MBZUAI,https://mbzuai.ac.ae/study/faculty/hao-li,NFeigSoAAAAJ,0000-0002-4019-3420
Hao Liao,Shenzhen University,https://csse.szu.edu.cn/pages/user/index?id=542,Tu5ZuREAAAAJ,0000-0003-1223-6996
Hao Peng 0001,Beihang University,https://penghao-bdsc.github.io,R25rbyQAAAAJ,0000-0001-7422-630X
Hao Peng 0009,Univ. of Illinois at Urbana-Champaign,https://haopeng-nlp.github.io,6Y37nm0AAAAJ,0000-0000-0000-0000
Hao Su 0001,Univ. of California - San Diego,https://cseweb.ucsd.edu/~haosu,1P8Zu04AAAAJ,0000-0002-1796-2682
Hao Tang 0002,University of Edinburgh,http://www.inf.ed.ac.uk/people/staff/Hao_Tang.html,VN0X-PcAAAAJ,0000-0000-0000-0000
Hao Tang 0005,Peking University,https://ha0tang.github.io,9zJkeEMAAAAJ,0000-0002-2077-1246
Hao Wang 0014,Rutgers University,http://www.wanghao.in,NrOA9QoAAAAJ,0000-0002-7308-938X
Hao Wang 0022,Stevens Institute of Technology,https://intellisys.haow.ca/haowang,r-Ik__gAAAAJ,0000-0002-1444-2657
Hao Wang 0025,Leiden University,https://www.universiteitleiden.nl/en/staffmembers/hao-wang#tab-2,Pz9c6XwAAAAJ,0000-0002-4933-5181
Hao Wang 0045,ShanghaiTech University,https://sist.shanghaitech.edu.cn/sist_en/2020/0814/c7582a54864/page.htm,FLf8S1QAAAAJ,0000-0000-0000-0000
Hao Wu 0017,Maynooth University,https://classicwuhao.github.io,mUX_GmYAAAAJ,0000-0000-0000-0000
Hao Wu 0067,Nanjing University,https://hackhao.github.io,L47-09QAAAAJ,0000-0002-0980-9805
Hao Xu 0012,Jilin University,https://ccst.jlu.edu.cn/info/1367/19077.htm,9KW7Z-oAAAAJ,0000-0001-8474-0767
Hao Yue 0001,Univ. of California - Santa Cruz,https://campusdirectory.ucsc.edu/cd_detail?uid=hyue11,VJKm1NsAAAAJ,0000-0000-0000-0000
Hao Zhang 0002,Simon Fraser University,http://www.cs.sfu.ca/~haoz,NOSCHOLARPAGE,0000-0003-1991-119X
Hao Zhang 0011,Univ. of Massachusetts Amherst,https://hcr.cs.umass.edu/people/hzhang,Ug2VxyUAAAAJ,0000-0000-0000-0000
Hao Zhang 0025,Univ. of California - San Diego,https://people.eecs.berkeley.edu/~hao,H1d4BS8AAAAJ,0009-0003-8392-3977
Hao Zheng 0001,University of South Florida,http://www.csee.usf.edu/~zheng,BT95LeMAAAAJ,0000-0002-8627-0591
Hao Zheng 0005,University of Central Florida,http://haozheng.us,NOSCHOLARPAGE,0000-0003-4391-2774
Hao Zhong 0001,Shanghai Jiao Tong University,http://www.cs.sjtu.edu.cn/~zhonghao,Vhe3-JsAAAAJ,0000-0002-4302-9183
Hao Zhu 0004,Nanjing University,http://zhuhao.cc,YRxe0FkAAAAJ,0000-0003-1596-4366
Hao-Chuan Wang,Univ. of California - Davis,http://www.haochuanwang.info,2cAqDukAAAAJ,0000-0003-3295-5111
Haodi Feng,Shandong University,http://www.cs.sdu.edu.cn/info/1112/2723.htm,NOSCHOLARPAGE,0000-0000-0000-0000
Haodi Zhang,Shenzhen University,https://hdzhangust.github.io,Xev_4JMAAAAJ,0000-0001-8470-7246
Haodong Wang,Cleveland State University,http://cis.csuohio.edu/~hwang/publications.html,NOSCHOLARPAGE,0000-0000-0000-0000
Haojian Jin,Univ. of California - San Diego,http://haojianj.in,IivlhesAAAAJ,0000-0001-5212-2235
Haojin Zhu,Shanghai Jiao Tong University,https://www.cs.sjtu.edu.cn/PeopleDetail.aspx?id=62,_5lzNDUAAAAJ,0000-0001-5079-4556
Haomiao Ni,University of Memphis,https://www.memphis.edu/cs/people/faculty_pages/haomiao-ni.php,3PzBXAsAAAAJ,0009-0004-6747-4080
Haomiao Yang,UESTC,https://www.en.scse.uestc.edu.cn/info/1085/2032.htm,NOSCHOLARPAGE,0000-0000-0000-0000
Haonan Lu,University at Buffalo,https://sites.google.com/view/haonanlu/home,HeGT3aoAAAAJ,0000-0001-6332-2785
Haopeng Chen,Shanghai Jiao Tong University,http://reins.se.sjtu.edu.cn/~chenhp,DTmwMSUAAAAJ,0000-0000-0000-0000
Haopeng Zhang 0005,University of Hawaii at Manoa,https://hpzhang94.github.io,DT_HlbYAAAAJ,0009-0007-7017-0717
Haoqi Zhang,Northwestern University,http://eecs.northwestern.edu/~hq,FaGbxW0AAAAJ,0000-0003-3363-7545
Haoqiong Bian,Renmin University of China,https://scholar.google.com/citations?hl=zh-CN&user=pCcoxYUAAAAJ,pCcoxYUAAAAJ,0000-0001-5144-4427
Haotian Jiang,University of Chicago,https://jhtdavid96.wixsite.com/jianghaotian,3mGx0eoAAAAJ,0000-0002-7501-2247
Haotian Zhang 0006,NJIT,https://haotianzhang.com,sMHyQnYAAAAJ,0000-0003-0844-3730
Haoxian Chen 0001,ShanghaiTech University,https://faculty.sist.shanghaitech.edu.cn/hxchen,wDMoU3UAAAAJ,0000-0002-8574-2120
Haoyang Wang 0001,Shanghai Jiao Tong University,https://infosec.sjtu.edu.cn/DirectoryDetail.aspx?id=163,1uFgsx4AAAAJ,0009-0005-0090-8101
Haoyao Chen,Harbin Institute of Technology,http://faculty.hitsz.edu.cn/chenhaoyao,NOSCHOLARPAGE,0000-0002-5945-6411
Haoye Tian,Aalto University,https://haoyetiancoder.github.io,HalPbbEAAAAJ,0000-0002-8049-3997
Haoyu Wang 0001,HUST,https://howiepku.github.io,b1Oh6BQAAAAJ,0000-0003-1100-8633
Haoyu Wang 0004,University at Albany - SUNY,https://wanghaoyu0408.github.io,5Lw9_jcAAAAJ,0000-0001-7485-6213
Haoyuan Pan,Shenzhen University,https://csse.szu.edu.cn/pages/user/index?id=1024,wkb6AFEAAAAJ,0000-0000-0000-0000
Haoyue Shi 0001,University of Waterloo,https://home.ttic.edu/~freda,jkDd-3QAAAAJ,0000-0000-0000-0000
Harald C. Gall,University of Zurich,http://www.ifi.uzh.ch/seal/people/gall.html,kXX_FYoAAAAJ,0000-0002-3874-5628
Harald F. O. von Korflesch,University of Koblenz-Landau,https://www.uni-koblenz-landau.de/en/campus-koblenz/fb4/ifm/rgvonkorflesch/Team/korflesch/harald-von-kortzfleisch,NOSCHOLARPAGE,0000-0003-2087-471X
Harald Kosch,University of Passau,http://www.fim.uni-passau.de/en/distributed-information-systems,WnWkNTsAAAAJ,0000-0000-0000-0000
Harald Köstler,University of Erlangen–Nuremberg,https://www.cs10.tf.fau.de/person/harald-koestler,FaKJ6WEAAAAJ,0000-0002-6992-2690
Harald Pretl,JKU Linz,http://iic.jku.at/analog/team/pretl,yDlMlR0AAAAJ,0000-0000-0000-0000
Harald Reiterer,University of Konstanz,http://hci.uni-konstanz.de/index.php?a=staff&b=Reiterer,nIYeV-wAAAAJ,0000-0001-8528-8928
Harald Räcke,TU Munich,http://www.professoren.tum.de/en/raecke-harald,NOSCHOLARPAGE,0000-0001-8797-717X
Harald Søndergaard,University of Melbourne,http://findanexpert.unimelb.edu.au/display/person13416,L_DFbBIAAAAJ,0000-0002-2352-1883
Hari Balakrishnan,Massachusetts Inst. of Technology,http://nms.lcs.mit.edu/~hari,Qf4bw4UAAAAJ,0000-0002-1455-9652
Hari Kalva,Florida Atlantic University,http://www.eng.fau.edu/directory/faculty/kalva,FO1NbXUAAAAJ,0000-0002-7165-5499
Hari Prabhat Gupta,IIT (BHU) Varanasi,http://www.iitbhu.ac.in/cse/index.php/people/faculty.html,KrMWWjUAAAAJ,0000-0003-3207-1340
Hari Subramoni,Ohio State University,https://web.cse.ohio-state.edu/~subramoni.1,ykYaLmAAAAAJ,0000-0002-1200-2754
Hari Sundar,Tufts University,https://engineering.tufts.edu/cs/people/faculty/hari-sundar,equOxc0AAAAJ,0000-0001-9001-5107
Hari Sundaram,Univ. of Illinois at Urbana-Champaign,http://sundaram.cs.illinois.edu,Z962IGQAAAAJ,0000-0003-3315-6055
Haribabu Kotakula,BITS Pilani,http://www.bits-pilani.ac.in/pilani/khari/profile,E-yshlwAAAAJ,0000-0000-0000-0000
Haridimos Kondylakis,University of Crete,https://users.ics.forth.gr/~kondylak,-xDtoxYAAAAJ,0000-0002-9917-4486
Hariharan Narayanan,Tata Inst. of Fundamental Research,http://www.tifr.res.in/~hariharan.narayanan,NOSCHOLARPAGE,0000-0003-0568-7350
Harikrishnan N. B.,BITS Pilani-Goa,https://sites.google.com/site/harikrishnannb8/home,9fMmKMEAAAAJ,0000-0000-0000-0000
Harikrishnan Nellippallil Balakrishnan,BITS Pilani-Goa,https://sites.google.com/site/harikrishnannb8/home,9fMmKMEAAAAJ,0000-0000-0000-0000
Harini Suresh,Brown University,https://harinisuresh.com,X2FD1j8AAAAJ,0000-0002-9769-4947
Haris Aziz 0001,UNSW,https://research.unsw.edu.au/people/dr-haris-aziz,ssb0yjUAAAAJ,0000-0001-9757-4956
Haris Ch. Doukas,NTUA,https://www.ece.ntua.gr/en/staff/187,4TieQ1IAAAAJ,0000-0000-0000-0000
Haris E. Psillakis,NTUA,http://users.ntua.gr/hpsilakis,iwioPgUAAAAJ,0000-0000-0000-0000
Haris Pervaiz,Lancaster University,https://www.lancaster.ac.uk/scc/about-us/people/haris-bin-pervaiz,QvgEF8sAAAAJ,0000-0002-8364-4682
Harish Chaandar Ravichandar,Georgia Institute of Technology,https://www.cc.gatech.edu/people/harish-ravichandar,d2HP6SMAAAAJ,0000-0002-6635-2637
Harish G. Ramaswamy,IIT Madras,https://sites.google.com/site/harishguruprasad,NOSCHOLARPAGE,0000-0000-0000-0000
Harish Guruprasad Ramaswamy,IIT Madras,https://sites.google.com/site/harishguruprasad,NOSCHOLARPAGE,0000-0000-0000-0000
Harish Karnick,IIT Kanpur,http://www.iitk.ac.in/new/dr-harish-karnick,NOSCHOLARPAGE,0000-0000-0000-0000
Harish Ravichandar,Georgia Institute of Technology,https://www.cc.gatech.edu/people/harish-ravichandar,d2HP6SMAAAAJ,0000-0002-6635-2637
Harjinder Rahanu,Middlesex University,https://www.mdx.ac.uk/about-us/our-people/staff-directory/profile/rahanu-harjinder,NOSCHOLARPAGE,0000-0000-0000-0000
Harkeerat Kaur,IIT Jammu,https://www.iitjammu.ac.in/computer_science_engineering/faculty-list/~harkeeratkaur,Mt1kwb0AAAAJ,0000-0000-0000-0000
Harley D. Eades III,Augusta University,https://metatheorem.org,Nbb0YZEAAAAJ,0000-0000-0000-0000
Harley Eades III,Augusta University,https://metatheorem.org,Nbb0YZEAAAAJ,0000-0000-0000-0000
Harlin Lee,University of North Carolina,https://harlinlee.github.io,AJhx0YgAAAAJ,0000-0001-6128-9942
Harm Griffioen,TU Delft,https://harmgriffioen.github.io,fbUtrQcAAAAJ,0009-0006-7990-7802
Harm J. Griffioen,TU Delft,https://harmgriffioen.github.io,fbUtrQcAAAAJ,0000-0000-0000-0000
