name,affiliation,homepage,scholarid
Michal Startek,University of Warsaw,https://www.mimuw.edu.pl/en/osoba/48383,F3uXWtkAAAAJ
Michal Young,University of Oregon,http://ix.cs.uoregon.edu/~michal,rhogjK0AAAAJ
Michalis Faloutsos,Univ. of California - Riverside,http://www.cs.ucr.edu/~michalis,eCXMUQEAAAAJ
Michalis K. Titsias,AUEB,http://www.aueb.gr/users/mtitsias,B-SbkAwAAAAJ
Michalis Polychronakis,Stony Brook University,https://www3.cs.stonybrook.edu/~mikepo,JBPcwIEAAAAJ
Michalis Vazirgiannis,AUEB,http://www.db-net.aueb.gr/michalis,aWGJYcMAAAAJ
Michaël Hauspie,CRIStAL,https://pro.univ-lille.fr/michael-hauspie,05gAqPUAAAAJ
Michaël Rao,Ecole Normale Superieure de Lyon,http://perso.ens-lyon.fr/michael.rao,NOSCHOLARPAGE
Michel A. Kinsy,University of Oregon,http://web.mit.edu/mkinsy/www,WACzXzoAAAAJ
Michel Abdalla,Ecole Normale Superieure,http://www.di.ens.fr/~mabdalla,ZxxJGJsAAAAJ
Michel Barbeau,Carleton University,https://carleton.ca/scs/people/michel-barbeau,NOSCHOLARPAGE
Michel Bidoit,Ecole Normale Superieure de Cachan,http://www.lsv.ens-cachan.fr/~bidoit/?l=fr,strTWMwAAAAJ
Michel Boyer,University of Montreal,http://www.iro.umontreal.ca/~boyer,mDhldqAAAAAJ
Michel C. A. Klein,VU Amsterdam,http://www.cs.vu.nl/~mcaklein,FWzHQQgAAAAJ
Michel Charpentier,University of New Hampshire,http://www.cs.unh.edu/~charpov,NOSCHOLARPAGE
Michel Chaudron,Chalmers/GU,https://www.chalmers.se/en/staff/Pages/michel-chaudron.aspx,NOSCHOLARPAGE
Michel Cukier,University of Maryland - College Park,https://www.cs.umd.edu/people/mcukier,b4zPppsAAAAJ
Michel Dumontier,Maastricht University,https://www.maastrichtuniversity.nl/michel.dumontier,vyofzOcAAAAJ
Michel F. Valstar,University of Nottingham,https://www.nottingham.ac.uk/computerscience/people/michel.valstar,SRs5RFEAAAAJ
Michel Justin Dumontier,Maastricht University,https://www.maastrichtuniversity.nl/michel.dumontier,vyofzOcAAAAJ
Michel M. Maharbiz,Univ. of California - Berkeley,https://www2.eecs.berkeley.edu/Faculty/Homepages/maharbiz.html,DJEiH1IAAAAJ
Michel Steuwer,University of Edinburgh,https://www.inf.ed.ac.uk/people/staff/Michel_Steuwer.html,XdXJRZEAAAAJ
Michel Wermelinger,Open University UK,http://stem.open.ac.uk/people/mw4687,ESvfE58AAAAJ
Michel Westenberg,TU Eindhoven,http://www.win.tue.nl/~mwestenb,5eK84bMAAAAJ
Michela Taufer,University of Delaware,https://gcl.cis.udel.edu/personal/taufer,3DWI0HcAAAAJ
Michelangelo Grigni,Emory University,http://www.mathcs.emory.edu/~mic,61uuS7YAAAAJ
Michele Benzi,Emory University,http://www.mathcs.emory.edu/~benzi,SiPqtAEAAAAJ
Michele C. Weigle,Old Dominion University,http://www.cs.odu.edu/~mweigle,MOLPTqcAAAAJ
Michele Ceccarelli,University of Sannio,https://www.unisannio.it/it/users/michele-ceccarelli,OIQsgqoAAAAJ
Michele Lanza,Università della Svizzera italiana,http://search.usi.ch/persone/8b4717057b3c2d30a3b28425aa4e29d5/Lanza-Michele,hKMBth8AAAAJ
Michele Nappi,University of Salerno,http://www.biplab.unisa.it/portal/index.php/members/prof-michele-nappi,XNWhz4wAAAAJ
Michele Parrinello,Università della Svizzera italiana,http://search.usi.ch/people/3b1efdf234d1c4d61794f89ef66ac885/Parrinello-Michele,lnkt9rgAAAAJ
Michele Risi,University of Salerno,https://docenti.unisa.it/005637/home,9RatguwAAAAJ
Michele Zito,University of Liverpool,https://www.liverpool.ac.uk/computer-science/staff/michele-zito,nZUs5w8AAAAJ
Michelle A. Borkin,Northeastern University,http://www.ccis.northeastern.edu/people/michelle-borkin,m9F7mIgAAAAJ
Michelle Borkin,Northeastern University,http://www.ccis.northeastern.edu/people/michelle-borkin,m9F7mIgAAAAJ
Michelle Craig,University of Toronto,http://mcraig05.wix.com/mysite,vdLeC2MAAAAJ
Michelle Ichinco,University of Massachusetts Lowell,https://www.uml.edu/sciences/computer-science/faculty/ichinco-michelle.aspx,_cFhtU4AAAAJ
Michelle Kuttel,University of Cape Town,https://people.cs.uct.ac.za/~mkuttel,NRu5-Y0AAAAJ
Michelle L. Mazurek,University of Maryland - College Park,https://www.umiacs.umd.edu/~mmazurek,5ExRjncAAAAJ
Michelle M. Kuttel,University of Cape Town,https://people.cs.uct.ac.za/~mkuttel,NRu5-Y0AAAAJ
Michelle Wahl Craig,University of Toronto,http://mcraig05.wix.com/mysite,vdLeC2MAAAAJ
Michiel H. M. Smid,Carleton University,http://www.scs.carleton.ca/~michiel,NOSCHOLARPAGE
Michiel van de Panne,University of British Columbia,https://www.cs.ubc.ca/~van,lJwPbcUAAAAJ
Michio Honda,University of Edinburgh,https://micchie.net,4yrJshIAAAAJ
Michita Imai,Keio University,https://www.st.keio.ac.jp/en/tprofile/ics/imai.html,lYqJ_FsAAAAJ
Michitaka Hirose,University of Tokyo,http://www.rcast.u-tokyo.ac.jp/research/people/staff-hirose_michitaka_en.html,NOSCHOLARPAGE
Mieczyslaw A. Klopotek,IPI PAN,https://ipipan.waw.pl/instytut/pracownicy/mieczyslaw-klopotek,NOSCHOLARPAGE
Mieczysław Wodecki,University of Wroclaw,https://www.ii.uni.wroc.pl/~mwd,NOSCHOLARPAGE
Mien Van,Queen's University Belfast,https://www.qub.ac.uk/schools/eeecs/Connect/Staff/BusinessCard/?name=m.van,AkUhZY8AAAAJ
Miguel A. Alonso,University of A Coruña,http://www.grupolys.org/~alonso/,KtuaRUAAAAAJ
Miguel A. Nacenta,University of Victoria,https://nacenta.com,M_Ne0psAAAAJ
Miguel A. Otaduy,Universidad Rey Juan Carlos,http://mslab.es/otaduy,PhHt3mIAAAAJ
Miguel Angel Otaduy,Universidad Rey Juan Carlos,http://mslab.es/otaduy,PhHt3mIAAAAJ
Miguel Campercholi,Universidad Nacional de Córdoba,http://ual.famaf.unc.edu.ar/index.php/home/miguel-campercholi,NOSCHOLARPAGE
Miguel Correia 0001,Universidade de Lisboa,http://www.gsd.inesc-id.pt/~mpc,X4ejY-kAAAAJ
Miguel Goulão,Universidade NOVA de Lisboa,http://ctp.di.fct.unl.pt/~mgoul,yBhrrXwAAAAJ
Miguel L. Pardal,Universidade de Lisboa,http://web.tecnico.ulisboa.pt/miguel.pardal,hAqbWoQAAAAJ
Miguel Labrador,University of South Florida,http://www.cse.usf.edu/~labrador,TpatQDgAAAAJ
Miguel Leitão Bignolas Mira da Silva,Universidade de Lisboa,https://fenix.tecnico.ulisboa.pt/homepage/ist13948,8Lmbw5kAAAAJ
Miguel López-Benítez,University of Liverpool,https://liverpool.ac.uk/electrical-engineering-and-electronics/staff/lopez-benitez,CPeHC9IAAAAJ
Miguel M. Silva,Universidade de Lisboa,https://fenix.tecnico.ulisboa.pt/homepage/ist13948,8Lmbw5kAAAAJ
Miguel Matos,Universidade de Lisboa,http://haslab.uminho.pt/mmatos,OcBYw6kAAAAJ
Miguel Mira da Silva,Universidade de Lisboa,https://fenix.tecnico.ulisboa.pt/homepage/ist13948,8Lmbw5kAAAAJ
Miguel P. Correia,Universidade de Lisboa,http://www.gsd.inesc-id.pt/~mpc,X4ejY-kAAAAJ
Miguel P. Monteiro 0001,Universidade NOVA de Lisboa,http://ctp.di.fct.unl.pt/~mpm,BFldx7UAAAAJ
Miguel Pagano,Universidad Nacional de Córdoba,http://cs.famaf.unc.edu.ar/~mpagano,RYvj54kAAAAJ
Miguel Pessoa Monteiro,Universidade NOVA de Lisboa,http://ctp.di.fct.unl.pt/~mpm,BFldx7UAAAAJ
Miguel Pupo Correia,Universidade de Lisboa,http://www.gsd.inesc-id.pt/~mpc,X4ejY-kAAAAJ
Miguel R. Penabad,University of A Coruña,https://lbd.udc.es/ShowResearcherInformation.do?id=16,etzUWxAAAAAJ
Miguel Rodríguez Luaces,University of A Coruña,https://lbd.udc.es/ShowResearcherInformation.do?id=22,c5kcZugAAAAJ
Miguel Valero-García,Polytechnic University of Catalonia,http://epsc.upc.edu/projectes/usuaris/miguel.valero,NOSCHOLARPAGE
Miguel Á. Carreira-Perpiñán,Univ. of California - Merced,https://faculty.ucmerced.edu/mcarreira-perpinan,SYdYhxgAAAAJ
Miguel Ángel Zamora Izquierdo,University of Murcia,http://webs.um.es/mzamora/miwiki/doku.php,EQqywLsAAAAJ
Mihaela Cardei,Florida Atlantic University,http://www.cse.fau.edu/~mihaela,TJ_YumoAAAAJ
Mihaela van der Schaar,Univ. of California - Los Angeles,http://medianetlab.ee.ucla.edu/NewWebsite,DZ3S--MAAAAJ
Mihaela van der Schaar-Mitrea,Univ. of California - Los Angeles,http://medianetlab.ee.ucla.edu/NewWebsite,DZ3S--MAAAAJ
Mihai Pop,University of Maryland - College Park,https://www.cs.umd.edu/people/mpop,4glkLD0AAAAJ
Mihai Sanduleanu,Masdar Institute,https://www.masdar.ac.ae/aboutus/management/faculty-directory/item/5662-mihai-sanduleanu,sKP9fu0AAAAJ
Mihai Surdeanu,University of Arizona,http://surdeanu.info/mihai,a3133-8AAAAJ
Mihail L. Sichitiu,North Carolina State University,https://people.engr.ncsu.edu/mlsichit,P8BZmsYAAAAJ
Mihalis Yannakakis,Columbia University,http://www.cs.columbia.edu/~mihalis,_pPy-pAAAAAJ
Mihhail Matskin,KTH Royal Institute of Technology,https://www.kth.se/profile/misha,L7szbOkAAAAJ
Mihir Bellare,Univ. of California - San Diego,https://cseweb.ucsd.edu/~mihir,2pW1g5IAAAAJ
Mihran Tuceryan,IUPUI,http://cs.iupui.edu/people/mihran-tuceryan,F-o1I5wAAAAJ
Mika Göös,EPFL,https://theory.stanford.edu/~mika,E1U3GIcAAAAJ
Mikael B. Skov,Aalborg University,http://people.cs.aau.dk/~dubois,sivdLnwAAAAJ
Mikaela Keller,CRIStAL,https://www.cristal.univ-lille.fr/profil/kellerm,BbxquKkAAAAJ
Mikaël Salson,CRIStAL,http://cristal.univ-lille.fr/~salson,NOSCHOLARPAGE
Mike Bailey,Oregon State University,http://eecs.oregonstate.edu/people/bailey-mike,rHKC-kAAAAAJ
Mike Barley,University of Auckland,https://www.cs.auckland.ac.nz/people/m-barley,QwAxKoEAAAAJ
Mike Brooks,University of Adelaide,http://www.adelaide.edu.au/directory/michael.brooks,IRsRrroAAAAJ
Mike Burmester,Florida State University,http://www.cs.fsu.edu/~burmeste,GwirM_8AAAAJ
Mike C. Fraser,University of Bath,https://researchportal.bath.ac.uk/en/persons/mike-fraser,qxnHlVYAAAAJ
Mike Cafarella,University of Michigan,http://web.eecs.umich.edu/~michjc,r1quzEkAAAAJ
Mike D. Atkinson,University of Otago,http://www.cs.otago.ac.nz/staffpriv/mike/HomePages/newhome.html,C2oYWqgAAAAJ
Mike Domaratzki,University of Manitoba,http://www.cs.umanitoba.ca/~mdomarat,W5GcMzEAAAAJ
Mike Feeley,University of British Columbia,https://www.cs.ubc.ca/people/mike-feeley,g93mhb4AAAAJ
Mike Ferdman,Stony Brook University,http://compas.cs.stonybrook.edu/~mferdman,u9J1aE4AAAAJ
Mike Franklin,University of Chicago,https://cs.uchicago.edu/directory/michael-franklin,qvH-ATcAAAAJ
Mike Fraser,University of Bath,https://researchportal.bath.ac.uk/en/persons/mike-fraser,qxnHlVYAAAAJ
Mike H. MacGregor,University of Alberta,https://webdocs.cs.ualberta.ca/~macg,uUWOJvkAAAAJ
Mike Hazas,Lancaster University,https://www.lancaster.ac.uk/scc/about-us/people/mike-hazas,nM7PcvIAAAAJ
Mike Hicks,University of Maryland - College Park,http://www.cs.umd.edu/~mwh,I9Vzs-4AAAAJ
Mike Holenderski,TU Eindhoven,https://www.tue.nl/en/university/departments/mathematics-and-computer-science/the-department/staff/detail/ep/e/d/ep-uid/20000748,NOSCHOLARPAGE
Mike J. Chantler,Heriot-Watt University,https://www.hw.ac.uk/staff/uk/macs/mike-chantler.htm,oBixg1wAAAAJ
Mike Joy,University of Warwick,https://warwick.ac.uk/fac/sci/dcs/people/m_s_joy,IOV57iUAAAAJ
Mike Just,Heriot-Watt University,https://www.hw.ac.uk/staff/uk/macs/mike-just.htm,W0GgRxAAAAAJ
Mike Kirby,University of Utah,https://www.cs.utah.edu/~kirby,IATz8BMAAAAJ
Mike Lakoju,Cardiff University,https://www.cardiff.ac.uk/people/view/1117869-lakoju-mike,NOSCHOLARPAGE
Mike O'Leary,Towson University,https://www.towson.edu/fcsm/departments/mathematics/facultystaff/moleary.html,GFenUwUAAAAJ
Mike P. Wittie,Montana State University,https://www.cs.montana.edu/mwittie,jald9mcAAAAJ
Mike Rosulek,Oregon State University,http://eecs.oregonstate.edu/~rosulekm,wQyhNhwAAAAJ
Mike Spivey,University of Oxford,https://www.cs.ox.ac.uk/people/michael.spivey,_e-p2usAAAAJ
Mike Stannett,University of Sheffield,https://www.sheffield.ac.uk/dcs/people/academic/mike-stannett,Qz3hb0kAAAAJ
Mike Wald,University of Southampton,https://www.ecs.soton.ac.uk/people/mw3,ECH8WU4AAAAJ
Mike Weir,University of St Andrews,https://mkw.host.cs.st-andrews.ac.uk,NOSCHOLARPAGE
Mike Y. Chen,National Taiwan University,https://mikechen.com,NnEMWJsAAAAJ
Mikel D. Petty,University of Alabama - Huntsville,https://www.uah.edu/images/research/cmsa/pdf/Pubs_Dr_Petty/CV_Mikel_D_Petty_v134.pdf,NOSCHOLARPAGE
Mikhail Auguston,Naval Postgraduate School,http://faculty.nps.edu/maugusto,NOSCHOLARPAGE
Mikhail Belkin,Univ. of California - San Diego,https://datascience.ucsd.edu/staff-members/mikhail-belkin,Iwd9DdkAAAAJ
Mikhail Bessmeltsev,University of Montreal,http://www-labs.iro.umontreal.ca/~bmpix,EUzwk5cAAAAJ
Mikhail J. Atallah,Purdue University,https://www.cs.purdue.edu/people/mja,uc8_eH0AAAAJ
Mikhail Kapralov,EPFL,http://theory.epfl.ch/kapralov,NOSCHOLARPAGE
Mikhail Lemeshko,IST Austria,https://ist.ac.at/research/research-groups/lemeshko-group,lxBCBfUAAAAJ
Mikhail Nesterenko,Kent State University,http://vega.cs.kent.edu/~mikhail,GjcGFa4AAAAJ
Mikhail Soutchanski,Ryerson University,http://www.scs.ryerson.ca/~mes,NOSCHOLARPAGE
Mikhailo Dokuchaev,USP,http://www.ime.usp.br/~dokucha,BEi35iIAAAAJ
Mikio Yamamoto,University of Tsukuba,http://www.mibel.cs.tsukuba.ac.jp/~myama,NUGLzb0AAAAJ
