name,affiliation,homepage,scholarid,orcid
Federico Fasce,Goldsmiths University of London,https://www.gold.ac.uk/computing/people/fasce-federico,NOSCHOLARPAGE,0000-0000-0000-0000
Federico Fusco 0001,Sapienza University of Rome,https://sites.google.com/uniroma1.it/federicofusco/home,oaS8iAQAAAAJ,0000-0001-6250-945X
Federico Iuricich,Clemson University,http://fiurici.people.clemson.edu,NOSCHOLARPAGE,0000-0003-1782-9715
Federico Liberatore,Cardiff University,https://www.cardiff.ac.uk/people/view/1721244-liberatore-federico,NOSCHOLARPAGE,0000-0001-9900-5108
Federico Olmedo,Universidad de Chile,https://pleiad.cl/people/folmedo,6xQx47oAAAAJ,0000-0003-0217-6483
Federico Pianzola,University of Groningen,https://federicopianzola.me,9slbRHkAAAAJ,0000-0001-6634-121X
Federico Poloni,University of Pisa,http://www.di.unipi.it/~fpoloni,Sc-AccMAAAAJ,0000-0000-0000-0000
Fedor V. Fomin,University of Bergen,https://www.ii.uib.no/~fomin,96ZXvOsAAAAJ,0000-0003-1955-4612
Fei Chao 0001,Xiamen University,https://cogsci.xmu.edu.cn/info/1034/1249.htm,srS6rNMAAAAJ,0000-0002-6928-2638
Fei Chen 0003,Shenzhen University,https://sites.google.com/site/chenfeiorange,mrE1dDkAAAAJ,0000-0000-0000-0000
Fei Chiang,McMaster University,http://www.cas.mcmaster.ca/~fchiang,gbH5eZQAAAAJ,0000-0000-0000-0000
Fei Dou,University of Georgia,https://fayedou.github.io,qt_NUQwAAAAJ,0000-0003-4246-8616
Fei Fang 0001,Carnegie Mellon University,https://www.andrew.cmu.edu/user/feif,R6jE0VEAAAAJ,0000-0003-2256-8329
Fei Fred Wang,University of Tennessee,http://www.eecs.utk.edu/people/faculty/fwang9,Kl1OE9UAAAAJ,0000-0002-2133-9199
Fei Gao 0010,ShanghaiTech University,http://www.hislab.cn,aDTizY8AAAAJ,0000-0000-0000-0000
Fei Gu,Soochow University,http://web.suda.edu.cn/gufei/index.html,Qle8v_AAAAAJ,0000-0000-0000-0000
Fei Guo 0001,Central South University,https://faculty.csu.edu.cn/guofei1/zh_CN/index.htm,Roc9Z20AAAAJ,0000-0001-8346-0798
Fei He 0001,Tsinghua University,http://www.thss.tsinghua.edu.cn/publish/soften/3131/2010/20101219193526388181747/20101219193526388181747_.html,uTnP9v0AAAAJ,0000-0002-4266-875X
Fei Li 0001,George Mason University,https://cs.gmu.edu/~lifei,ql6BXwcAAAAJ,0000-0000-0000-0000
Fei Liu 0004,Emory University,https://www.cs.emory.edu/~fliu40,22ohn6AAAAAJ,0000-0000-0000-0000
Fei Liu 0033,University of Tennessee,https://eecs.utk.edu/people/fei-liu,fbYyhmAAAAAJ,0000-0002-3837-4206
Fei Miao,University of Connecticut,http://feimiao.org,fH2YF6YAAAAJ,0000-0000-0000-0000
Fei Peng,Hunan University,http://csee.hnu.edu.cn/people/pengfei,FT0YdtIAAAAJ,0000-0000-0000-0000
Fei Qi 0001,Xidian University,https://web.xidian.edu.cn/qifei,JGpo5vQAAAAJ,0000-0000-0000-0000
Fei Song,University of Guelph,https://www.uoguelph.ca/computing/people/fei-song,NOSCHOLARPAGE,0000-0000-0000-0000
Fei Su,BUPT,https://teacher.bupt.edu.cn/sufei/en/index/36998/list/index.htm,NOSCHOLARPAGE,0000-0000-0000-0000
Fei Sun 0001,Chinese Academy of Sciences,https://ofey.me,OlRxBhcAAAAJ,0000-0002-6146-148X
Fei Wang 0001,Cornell University,https://wcm-wanglab.github.io/index.html,FjCbjDYAAAAJ,0000-0001-9459-9461
Fei Wang 0014,Chinese Academy of Sciences,https://finleywang.github.io,MuEc_JEAAAAJ,0000-0002-3282-0535
Fei Wang 0017,Fudan University,http://www.cs.fudan.edu.cn/?page_id=1948,NOSCHOLARPAGE,0000-0001-5890-0448
Fei Wang 0045,University of Tennessee,http://www.eecs.utk.edu/people/faculty/fwang9,Kl1OE9UAAAAJ,0000-0000-0000-0000
Fei Wu 0001,Zhejiang University,http://mypage.zju.edu.cn/wufei,XJLn4MYAAAAJ,0000-0003-2139-8807
Fei Wu 0005,HUST,http://faculty.hust.edu.cn/wufei1/en/index.htm,W85qaNMAAAAJ,0000-0001-9746-4714
Fei Xie 0004,Portland State University,http://web.cecs.pdx.edu/~xie,ln3fTN0AAAAJ,0000-0000-0000-0000
Fei-Fei Li 0001,Stanford University,http://vision.stanford.edu/feifeili,rDfyQnIAAAAJ,0000-0002-7481-0810
Feida Zhu 0001,Singapore Management University,https://www.smu.edu.sg/faculty/profile/9644/ZHU-Feida,uLa0zdcAAAAJ,0000-0001-6077-4356
Feifei Ma,Chinese Academy of Sciences,http://people.ucas.edu.cn/~feifeima,nbUWp5wAAAAJ,0000-0000-0000-0000
Feilong Tang,Shanghai Jiao Tong University,https://www.cs.sjtu.edu.cn/PeopleDetail.aspx?id=343,x_WgkwcAAAAJ,0000-0002-1384-198X
Feipei Lai,National Taiwan University,https://sites.google.com/site/medinfolabatntu,NOSCHOLARPAGE,0000-0001-7147-8122
Feiping Nie 0001,NWPU,http://www.escience.cn/people/fpnie/index.html,2oB4nAIAAAAJ,0000-0002-0871-6519
Feiqiao Mao,Shenzhen University,https://csse.szu.edu.cn/en/pages/user/index?id=534,ABaMtH4AAAAJ,0000-0003-1512-5503
Felipe Gonzalez,Queensland Univ. of Technology,https://research.qut.edu.au/qcr/people/felipe-gonzalez,c_5ewxYAAAAJ,0000-0002-4342-3682
Felipe M. G. França,UFRJ,http://www.cos.ufrj.br/~felipe,An-l3DsAAAAJ,0000-0002-8980-6208
Felipe Maia Galvão França,UFRJ,http://www.cos.ufrj.br/~felipe,An-l3DsAAAAJ,0000-0000-0000-0000
Felipe Meneguzzi,University of Aberdeen,http://www.meneguzzi.eu/felipe,uFEbojwAAAAJ,0000-0003-3549-6168
Felipe Orihuela-Espina,University of Birmingham,https://www.birmingham.ac.uk/staff/profiles/computer-science/academic-staff/orihuela-espina-felipe.aspx,Yj2_-7kAAAAJ,0000-0001-8963-7283
Felipe Rech Meneguzzi,PUC-RS,http://www.meneguzzi.eu/felipe,uFEbojwAAAAJ,0000-0000-0000-0000
Felipe W. Trevizan,Australian National University,https://comp.anu.edu.au/people/felipe-trevizan,AG1PRG4AAAAJ,0000-0000-0000-0000
Felisa J. Vázquez-Abad,CUNY,http://www.hunter.cuny.edu/csci/people/faculty,NOSCHOLARPAGE,0000-0000-0000-0000
Felix A. Wichmann,University of Tübingen,https://uni-tuebingen.de/en/faculties/faculty-of-science/departments/computer-science/lehrstuehle/neural-information-processing/people/members,NxrQ794AAAAJ,0000-0000-0000-0000
Felix Brandt 0001,TU Munich,http://dss.in.tum.de/staff/brandt,fVnXdaQAAAAJ,0000-0002-4179-9897
Felix C. Freiling,University of Erlangen–Nuremberg,https://www.cs1.tf.fau.de/person/felix-freiling,NOSCHOLARPAGE,0000-0000-0000-0000
Felix C. Gärtner,University of Erlangen–Nuremberg,https://www.cs1.tf.fau.de/person/felix-freiling,NOSCHOLARPAGE,0000-0000-0000-0000
Felix Freitag,Polytechnic Univ. of Catalonia,http://people.ac.upc.edu/felix,6wJ4ZdQAAAAJ,0000-0001-5438-479X
Felix Heide,Princeton University,https://www.cs.princeton.edu/~fheide,gRqzSHsAAAAJ,0000-0002-8054-9823
Felix J. Herrmann,Georgia Institute of Technology,http://www.slim.eos.ubc.ca,hw23CTQAAAAJ,0000-0000-0000-0000
Felix Joos,Heidelberg University,https://www.ifi.uni-heidelberg.de/theoi/team/felix_joos.html,NOSCHOLARPAGE,0000-0002-8539-9641
Felix Lindner 0001,University of Ulm,https://www.uni-ulm.de/in/ki/inst/staff/jun-prof-dr-felix-lindner,Tk2X5SYAAAAJ,0000-0000-0000-0000
Felix Naumann,Hasso Plattner Institute,https://hpi.de/en/research/research-groups/information-systems,Pqf21y0AAAAJ,0000-0002-4483-1389
Felix Reidl,Birkbeck University of London,https://www.dcs.bbk.ac.uk/about/people/academic-staff/felix-reidl,FOSGoU8AAAAJ,0000-0002-2354-3003
Felix Wolf 0001,TU Darmstadt,https://www.informatik.tu-darmstadt.de/parallel/parallel_programming/parallel_team/felix_wolf/index.en.jsp,VBouyX8AAAAJ,0000-0001-6595-3599
Felix Xiaozhu Lin,University of Virginia,https://fxlin.github.io,f6FFhS8AAAAJ,0000-0002-1615-6419
Femke van Raamsdonk,VU Amsterdam,http://www.cs.vu.nl/~femke,i9-twtYAAAAJ,0000-0000-0000-0000
Feng (Alex) Liu,University of Melbourne,https://fengliu90.github.io,eqe3JS8AAAAJ,0000-0000-0000-0000
Feng Chen 0001,University of Texas at Dallas,https://personal.utdallas.edu/~fxc190007,KOQ-SSYAAAAJ,0000-0002-4508-5963
Feng Chen 0005,Indiana University,https://homes.luddy.indiana.edu/fchen25,IKgaBAcAAAAJ,0000-0000-0000-0000
Feng Dong,University of Strathclyde,https://pureportal.strath.ac.uk/en/persons/feng-dong/publications,NOSCHOLARPAGE,0000-0000-0000-0000
Feng Gu 0001,CUNY,http://www.cs.csi.cuny.edu/~gu,6JuoIAUAAAAJ,0000-0000-0000-0000
Feng Guo,Indiana University,https://frankfengguo.weebly.com,L6lqEq8AAAAJ,0009-0007-1920-0781
Feng Hao,University of Warwick,https://www.dcs.warwick.ac.uk/~fenghao,RHaZFqcAAAAJ,0000-0000-0000-0000
Feng Jiang 0001,Harbin Institute of Technology,http://homepage.hit.edu.cn/jiangfeng,NOSCHOLARPAGE,0000-0000-0000-0000
Feng Li 0014,Shandong University,https://funglee.github.io,lJ-jik0AAAAJ,0000-0000-0000-0000
Feng Lin 0004,Zhejiang University,https://person.zju.edu.cn/person/flin,gyBxQOAAAAAJ,0000-0001-5240-5200
Feng Liu 0003,University of Melbourne,https://fengliu90.github.io,eqe3JS8AAAAJ,0000-0002-5005-9129
Feng Liu 0005,University of Queensland,http://researchers.uq.edu.au/researcher/951,NOSCHOLARPAGE,0000-0000-0000-0000
Feng Liu 0013,Shenzhen University,https://www.researchgate.net/profile/Feng-Liu-66,45uLWocAAAAJ,0000-0003-1493-5352
Feng Liu 0015,Portland State University,http://web.cecs.pdx.edu/~fliu,uiqXutMAAAAJ,0000-0002-5399-6214
Feng Liu 0037,Drexel University,https://drexel.edu/cci/about/directory/L/Liu-Feng,8Y9iUz0AAAAJ,0000-0003-2103-4659
Feng Lu 0005,Beihang University,http://shi.buaa.edu.cn/lufeng,NOSCHOLARPAGE,0000-0001-9064-7964
Feng Luo 0001,Clemson University,https://people.cs.clemson.edu/~luofeng,joROlFwAAAAJ,0000-0002-4813-2403
Feng Lv,Central South University,https://faculty.csu.edu.cn/fenglyu/zh_CN/index.htm,NOSCHOLARPAGE,0009-0002-6008-8465
Feng Qian 0001,University of Southern California,https://feng-qian.github.io,-ExSBb0AAAAJ,0000-0001-8509-2650
Feng Qin,Ohio State University,http://web.cse.ohio-state.edu/~qin,kTh5nIIAAAAJ,0000-0000-0000-0000
Feng Tian 0001,Chinese Academy of Sciences,http://lcs.ios.ac.cn/~fengt,NOSCHOLARPAGE,0000-0002-6598-419X
Feng Wang 0001,University of Mississippi,https://john.cs.olemiss.edu/~fwang/Home.htm,NOSCHOLARPAGE,0000-0000-0000-0000
Feng Wang 0037,Wuhan University,https://fengwangwhu.github.io,75sTSb0AAAAJ,0000-0000-0000-0000
Feng Wu 0001,USTC,https://ustc-ivclab.github.io/people/2014/02/01/wu%2C-feng.html,5bInRDEAAAAJ,0000-0001-8451-0881
Feng Xia 0001,RMIT University,https://www.xia.ai,HDFA2VYAAAAJ,0000-0002-8324-1859
Feng Xu 0005,Tsinghua University,http://cgcad.thss.tsinghua.edu.cn/xufeng,OqNQnTkAAAAJ,0000-0002-0953-1057
Feng Xu 0007,Nanjing University,http://ics.nju.edu.cn/people/fengxu,Fw3wFocAAAAJ,0000-0000-0000-0000
Feng Yan 0001,University of Houston,http://www2.cs.uh.edu/~fyan,iLE0_VAAAAAJ,0000-0001-9840-7754
Feng Zeng,Central South University,https://faculty.csu.edu.cn/zengfeng/zh_CN/index.htm,NOSCHOLARPAGE,0000-0000-0000-0000
Feng Zhang 0007,Renmin University of China,http://iir.ruc.edu.cn/~zhangf,6dDocYkAAAAJ,0000-0003-1983-7321
Feng Zheng 0001,SUSTech,https://faculty.sustech.edu.cn/fengzheng,PcmyXHMAAAAJ,0000-0002-1701-9141
Feng Zhu 0006,UESTC,http://faculty.uestc.edu.cn/williamzhu/en/jsxx/262241/jsxx/jsxx.htm,GIwXoWAAAAAJ,0000-0000-0000-0000
Feng Zhu 0010,University of Alabama - Huntsville,https://www.uah.edu/science/departments/computer-science/faculty-staff/feng-zhu,NOSCHOLARPAGE,0000-0000-0000-0000
Feng-Hao Liu,Washington State University,https://school.eecs.wsu.edu/faculty/profile/?nid=feng-hao.liu,vvWcl-wAAAAJ,0000-0003-4298-3925
Feng-Jian Wang,National Chiao Tung University,https://www.cs.nctu.edu.tw/members/detail/fjwang,NOSCHOLARPAGE,0000-0000-0000-0000
Fengbo Ren,Arizona State University,https://search.asu.edu/profile/2436287,f-wp99AAAAAJ,0000-0002-6509-8753
Fengchun Qiao,University of South Florida,https://www.usf.edu/ai-cybersecurity-computing/people/faculty/fengchun_qiao.aspx,BY6zd_0AAAAJ,0000-0003-2714-2036
Fengguang Song,Indiana University,https://engineering.indiana.edu/contact/profile/index.html?Fengguang_Song,BoVnm1wAAAAJ,0000-0001-7382-093X
Fengjun Li,University of Kansas,http://www.ittc.ku.edu/~fli,uoiTHjgAAAAJ,0000-0003-4079-2228
Fengli Zhang,UESTC,https://www.is.uestc.edu.cn/teachers.do?id=1045,NOSCHOLARPAGE,0000-0000-0000-0000
Fenglin Bu,Shanghai Jiao Tong University,http://www.se.sjtu.edu.cn/teacher/teacherdetail.aspx?id=2,NOSCHOLARPAGE,0000-0000-0000-0000
Fengling Han,RMIT University,https://www.rmit.edu.au/contact/staff-contacts/academic-staff/h/han-dr-fengling,lJNy2Kc58cIC,0000-0001-8756-7197
Fenglong Ma,Pennsylvania State University,http://personal.psu.edu/ffm5105,DLJIxNMAAAAJ,0000-0002-4999-0303
Fengshi Jing,City University of Macau,https://fds.cityu.edu.mo/en/members/291,4D9ZaT4AAAAJ,0000-0002-6747-6527
Fengwei Zhang,SUSTech,http://cse.sustech.edu.cn/faculty/~zhangfw,A_SXH6AAAAAJ,0000-0003-3365-2526
Fengxiang He,University of Edinburgh,http://www.inf.ed.ac.uk/people/staff/Fengxiang_He.html,QSx-Yu0AAAAJ,0000-0001-5584-2385
Fengyuan Ren,Tsinghua University,https://nns.cs.tsinghua.edu.cn/~renfy,NOSCHOLARPAGE,0000-0001-6526-3889
Fengyuan Xu,Nanjing University,https://cs.nju.edu.cn/fxu,NOSCHOLARPAGE,0000-0003-3388-7544
Feodor F. Dragan,Kent State University,https://www.kent.edu/cs/feodor-f-dragan,U74_kMcAAAAJ,0000-0000-0000-0000
Feras Dayoub,Adelaide University,https://researchers.adelaide.edu.au/profile/feras.dayoub,Lzs8CuEAAAAJ,0000-0002-4234-7374
Feras Saad,Carnegie Mellon University,https://www.cs.cmu.edu/~fsaad,1aou7GkAAAAJ,0000-0002-0505-795X
Ferda Nur Alpaslan,Middle East Technical University,http://user.ceng.metu.edu.tr/~alpaslan,OydiLPQAAAAJ,0000-0002-9806-1543
Ferdinando Fioretto,University of Virginia,http://nandofioretto.com,ASf9Q04AAAAJ,0000-0002-1381-6776
Ferenc Huszar,University of Cambridge,https://www.inference.vc/about,koQCVT4AAAAJ,0000-0000-0000-0000
Ferenc Huszár,University of Cambridge,https://www.inference.vc/about,koQCVT4AAAAJ,0000-0000-0000-0000
Fereydoun Hormozdiari,Univ. of California - Davis,http://www.hormozdiarilab.org,yTTJKNQAAAAJ,0000-0003-2703-9274
Fereydoun Kazemian,Rochester Inst. of Technology,https://www.cs.rit.edu/~fxk,NOSCHOLARPAGE,0000-0000-0000-0000
Fergal Shevlin,Trinity College Dublin,https://www.tcd.ie/research/profiles/?profile=fshevlin,0kf4gp4AAAAJ,0000-0000-0000-0000
Ferkan Yilmaz,Yıldız Technical University,https://www.ce.yildiz.edu.tr/personal/ferkan?lang=en,yD0td6wAAAAJ,0000-0001-6502-8280
Fermi Ma,New York University,https://fermima.com,iYKXRK0AAAAJ,0009-0002-2437-0535
Fermín Moscoso del Prado Martín,University of Cambridge,https://www.cst.cam.ac.uk/people/fm611,ijkDfKcAAAAJ,0000-0000-0000-0000
Fernanda B. Viégas,Harvard University,https://seas.harvard.edu/person/fernanda-viegas,GvXDNsYAAAAJ,0000-0002-4951-4008
Fernanda Gusmão de Lima,UFRGS,http://www.inf.ufrgs.br/~fglima,vazfTWQAAAAJ,0000-0000-0000-0000
Fernanda Gusmão de Lima Kastensmidt,UFRGS,http://www.inf.ufrgs.br/~fglima,vazfTWQAAAAJ,0000-0000-0000-0000
Fernanda Lima Kastensmidt,UFRGS,http://www.inf.ufrgs.br/~fglima,vazfTWQAAAAJ,0000-0000-0000-0000
Fernanda Madeiral,UFPE,https://fermadeiral.github.io,Jqy0cu0AAAAJ,0000-0003-2048-7648
Fernando A. Kuipers,TU Delft,https://www.fernandokuipers.nl,W9BWce4AAAAJ,0000-0002-6686-8350
Fernando Alva-Manchego,Cardiff University,https://feralvam.github.io,4SnHu7sAAAAJ,0000-0001-6218-8377
Fernando Castor,University of Twente,http://fernandocastor.github.io,c_egjh0AAAAJ,0000-0002-6389-3630
Fernando Castor Filho,University of Twente,http://fernandocastor.github.io,c_egjh0AAAAJ,0000-0002-6389-3630
Fernando De la Rosa,Universidad de los Andes,https://sistemasacademico.uniandes.edu.co/~fde,UB6e9ywAAAAJ,0000-0000-0000-0000
Fernando Diaz 0001,Carnegie Mellon University,https://841.io,212SLn0AAAAJ,0000-0003-2345-1288
Fernando E. B. Otero,University of Kent,https://www.cs.kent.ac.uk/people/staff/febo,pEa-vucAAAAJ,0000-0000-0000-0000
Fernando Esteban Barril Otero,University of Kent,https://www.cs.kent.ac.uk/people/staff/febo,pEa-vucAAAAJ,0000-0000-0000-0000
Fernando G. S. L. Brandão,California Inst. of Technology,http://fernandobrandao.org,zmDJrh0AAAAJ,0000-0000-0000-0000
Fernando Gehm Moraes,PUC-RS,http://www.inf.pucrs.br/moraes,XNjum_8AAAAJ,0000-0001-6126-6847
Fernando Jiménez,University of Murcia,http://webs.um.es/fernan/miwiki/doku.php?id=english,CWgxQY8AAAAJ,0000-0000-0000-0000
Fernando José Castor de Lima Filho,University of Twente,http://fernandocastor.github.io,c_egjh0AAAAJ,0000-0000-0000-0000
Fernando Loizides,Cardiff University,https://www.cardiff.ac.uk/people/view/978548-loizides-fernando,Bi4yMA8AAAAJ,0000-0003-0531-6760
Fernando Luís Dotti,PUC-RS,http://www.inf.pucrs.br/~fldotti,mwe43TsAAAAJ,0000-0001-9061-4695
Fernando M. Gonçalves,Universidade de Lisboa,http://cemapre.iseg.ulisboa.pt/~fgoncalves,633dK-8AAAAJ,0000-0002-0559-1888
Fernando M. Q. Pereira,UFMG,http://homepages.dcc.ufmg.br/~fernando,xZfJARoAAAAJ,0000-0000-0000-0000
Fernando M. V. Ramos,Universidade de Lisboa,https://ciencias.ulisboa.pt/perfil/fvramos,NhC7jcQAAAAJ,0000-0003-3585-8587
Fernando M. de Paula Neto,UFPE,https://lattes.cnpq.br/9643216021359436,G8CQMB0AAAAJ,0000-0000-0000-0000
Fernando Maciano de Paula Neto,UFPE,https://lattes.cnpq.br/9643216021359436,G8CQMB0AAAAJ,0000-0000-0000-0000
Fernando Magno Quintão Pereira,UFMG,http://homepages.dcc.ufmg.br/~fernando,xZfJARoAAAAJ,0000-0002-0375-1657
Fernando Manuel Valente Ramos,Universidade de Lisboa,https://ciencias.ulisboa.pt/perfil/fvramos,NhC7jcQAAAAJ,0000-0000-0000-0000
Fernando Mira da Silva,Universidade de Lisboa,https://fenix.tecnico.ulisboa.pt/homepage/ist12048,bKFCRYYAAAAJ,0000-0000-0000-0000
Fernando Moraes 0001,PUC-RS,http://www.inf.pucrs.br/moraes,XNjum_8AAAAJ,0000-0001-6126-6847
Fernando Pedone,Università della Svizzera italiana,http://search.usi.ch/persone/c0c73c01f826ab0fdbef316b448f7d7c/Pedone-Fernando,BexX9vYAAAAJ,0000-0002-2256-0901
Fernando Santos Osório,USP-ICMC,http://conteudo.icmc.usp.br/pessoas/fosorio/fosorio-usp.html,RHVtgb0AAAAJ,0000-0002-6620-2794
Fernando Schapachnik,University of Buenos Aires,http://lafhis.dc.uba.ar/en/~fpscha,NOSCHOLARPAGE,0000-0002-5698-1800
Fernando V. Paulovich,Dalhousie University,https://sites.google.com/site/fpaulovich,TmMJsJkAAAAJ,0000-0002-2316-760X
Fernando Vieira Paulovich,Dalhousie University,https://sites.google.com/site/fpaulovich,TmMJsJkAAAAJ,0000-0002-2316-760X
Fernando da Fonseca de Souza,UFPE,https://www.cin.ufpe.br/~fdfd,NOSCHOLARPAGE,0000-0000-0000-0000
Ferrante Neri,University of Surrey,https://www.surrey.ac.uk/people/ferrante-neri,h0JDq7sAAAAJ,0000-0002-6100-6532
Fethi A. Rabhi,UNSW,https://research.unsw.edu.au/people/professor-fethi-rabhi,NOSCHOLARPAGE,0000-0001-8934-6259
Fethi Rabhi,UNSW,https://research.unsw.edu.au/people/professor-fethi-rabhi,NOSCHOLARPAGE,0000-0001-8934-6259
Feza Buzluca,Istanbul Technical University,http://web.itu.edu.tr/buzluca,nQqXUskAAAAJ,0000-0000-0000-0000
Fidel Cacheda,University of A Coruña,https://pdi.udc.es/es/File/Pdi/H399E,NOSCHOLARPAGE,0000-0002-6438-1661
Fikret Gürgen,Boğaziçi University,https://www.cmpe.boun.edu.tr/~gurgen,B8EWl8gAAAAJ,0000-0000-0000-0000
Fikret S. Gürgen,Boğaziçi University,https://www.cmpe.boun.edu.tr/~gurgen,B8EWl8gAAAAJ,0000-0000-0000-0000
Filbert Minj,IISc Bangalore,https://www.serc.iisc.ac.in/faculty,NOSCHOLARPAGE,0000-0000-0000-0000
Filip Murlak,University of Warsaw,http://www.mimuw.edu.pl/~fmurlak,lhjxaFQAAAAJ,0000-0003-0989-3717
Filip Rozpedek,Univ. of Massachusetts Amherst,https://sites.google.com/view/filiprozpedek,YOaDA-UAAAAJ,0000-0002-2755-4623
Filip Sadlo,Heidelberg University,https://vcg.iwr.uni-heidelberg.de/people/sadlo,aptHqwMAAAAJ,0000-0002-8949-8452
Filip Sieczkowski,University of Wroclaw,https://sites.google.com/a/cs.uni.wroc.pl/efes,aNLxzEkAAAAJ,0000-0001-5011-3458
Filip Zelezný,Czech Technical University,http://ida.felk.cvut.cz/zelezny,gt3emoEAAAAJ,0000-0000-0000-0000
Filipe Calegario,UFPE,https://www.cin.ufpe.br/~fcac,nTAKxd0AAAAJ,0000-0000-0000-0000
Filipo Sharevski,DePaul University,https://www.cdm.depaul.edu/Faculty-and-Staff/Pages/faculty-info.aspx?fid=1341,tihGPGUAAAAJ,0000-0003-3058-7255
Filippo Bonchi,University of Pisa,https://unimap.unipi.it/cercapersone/dettaglio.php?ri=123768&template=dettaglio3.tpl,RMy4gDsAAAAJ,0000-0002-3433-723X
Filippo Maria Bianchi,UiT The Arctic Univ. of Norway,https://uit.no/ansatte/filippo.m.bianchi,yb7cT1MAAAAJ,0000-0002-7145-3846
Filippo Menczer,Indiana University,http://cnets.indiana.edu/fil,f_kGJwkAAAAJ,0000-0003-4384-2876
Filippo Radicchi,Indiana University,http://homes.sice.indiana.edu/filiradi,ErokNqgAAAAJ,0000-0002-8352-1287
Filippo Stanco,University of Catania,https://www.dmi.unict.it/fstanco/personal-site/index.php,VgtfwzYAAAAJ,0000-0000-0000-0000
Filippos Tzaferis,University of Athens,http://www.di.uoa.gr/eng/staff/1028,NOSCHOLARPAGE,0000-0000-0000-0000
Fillia Makedon,University of Texas at Arlington,http://heracleia.uta.edu/~makedon,NOSCHOLARPAGE,0009-0001-8831-6872
Filomena Ferrucci,University of Salerno,http://salerno.academia.edu/FilomenaFerrucci,6LDD4w0AAAAJ,0000-0002-0975-8972
Finale Doshi,Harvard University,https://www.seas.harvard.edu/directory/finale,NOSCHOLARPAGE,0000-0003-2886-3898
Finale Doshi-Velez,Harvard University,https://www.seas.harvard.edu/directory/finale,NOSCHOLARPAGE,0000-0003-2886-3898
Finlay Maguire,Dalhousie University,https://www.dal.ca/faculty/computerscience/faculty-staff/finlay-maguire.html,rHFCtWwAAAAJ,0000-0002-1203-9514
Finn Kensing,University of Copenhagen,http://www.diku.dk/Ansatte/?pure=da/persons/43656,m_e3GYkAAAAJ,0000-0000-0000-0000
Finn Årup Nielsen,DTU,https://www.compute.dtu.dk/english,NOSCHOLARPAGE,0000-0000-0000-0000
Fintan Costello,University College Dublin,https://people.ucd.ie/fintan.costello,3z-gY18AAAAJ,0000-0002-3953-7863
Fiona Jennet McNeill,University of Edinburgh,http://www.inf.ed.ac.uk/people/staff/Fiona_Mcneill.html,535ZsJMAAAAJ,0000-0000-0000-0000
Fiona McNeill,University of Edinburgh,http://www.inf.ed.ac.uk/people/staff/Fiona_Mcneill.html,535ZsJMAAAAJ,0000-0001-7873-5187
Fiora Pirri,Sapienza University of Rome,http://www.diag.uniroma1.it/pirri,VkYspW0AAAAJ,0000-0001-8665-9807
Fiorella Zampetti,University of Sannio,https://www.unisannio.it/it/users/fzampetti,-qRba7AAAAAJ,0000-0001-7098-8964
Firas AlBalas,JUST,http://www.just.edu.jo/eportfolio/Pages/Default.aspx?email=faalbalas,NOSCHOLARPAGE,0000-0000-0000-0000
Firas Khatib,Univ. of Massachusetts Dartmouth,https://www.umassd.edu/directory/fkhatib,1WSaBBsAAAAJ,0000-0002-6817-7297
Fish Wang,Arizona State University,https://ruoyuwang.me,pi3Z8FgAAAAJ,0000-0000-0000-0000
Fisher Yu 0001,ETH Zurich,https://www.yf.io,-XCiamcAAAAJ,0000-0001-8829-7344
Flaminio Borgonovo,Politecnico di Milano,http://home.deib.polimi.it/borgonov,NOSCHOLARPAGE,0000-0000-0000-0000
Flavia Bonomo,University of Buenos Aires,http://mate.dm.uba.ar/~fbonomo,6VEZpsYAAAAJ,0000-0000-0000-0000
Flavia Bonomo-Braberman,University of Buenos Aires,http://mate.dm.uba.ar/~fbonomo,6VEZpsYAAAAJ,0000-0000-0000-0000
Flavio Chierichetti,Sapienza University of Rome,http://www.chierichetti.name,MGXRuXYAAAAJ,0000-0000-0000-0000
Flavio D. Garcia,University of Birmingham,https://www.birmingham.ac.uk/staff/profiles/computer-science/academic-staff/garcia-flavio.aspx,AMbuD_oAAAAJ,0000-0000-0000-0000
Flavio Esposito,Saint Louis University,https://cs.slu.edu/~esposito,kqKzPS8AAAAJ,0000-0002-7798-4584
Flavio Keidi Miyazawa,UNICAMP,http://www.ic.unicamp.br/~fkm,YV0kVoIAAAAJ,0000-0000-0000-0000
Flavio Toffalini,Ruhr-University Bochum,https://flaviotoffalini.info,3NPpxGIAAAAJ,0000-0002-7114-5640
Flavio V. D. de Figueiredo,UFMG,http://homepages.dcc.ufmg.br/~flaviovdf,4QhxTFYAAAAJ,0000-0000-0000-0000
Flavio Vinicius Diniz de Figueiredo,UFMG,http://homepages.dcc.ufmg.br/~flaviovdf,4QhxTFYAAAAJ,0000-0000-0000-0000
Flavius Gruian,Lund University,http://www.lunduniversity.lu.se/lucat/user/2b6e0dd31045e02d96f26f40904362d9,SafG-QUAAAAJ,0000-0000-0000-0000
Flemming Nielson,DTU,https://www.compute.dtu.dk/english,NOSCHOLARPAGE,0000-0001-7362-6176
Flora D. Salim,UNSW,https://www.unsw.edu.au/staff/flora-salim,Yz35RSYAAAAJ,0000-0002-1237-1664
Flora Malamateniou,University of Piraeus,https://www.ds.unipi.gr/en/faculty/flora-en,NOSCHOLARPAGE,0000-0000-0000-0000
