name,affiliation,homepage,scholarid
Rainer Lienhart,University of Augsburg,https://www.uni-augsburg.de/de/fakultaet/fai/informatik/prof/mmc/team/lienhart,eKQPhGgAAAAJ
Rainer Malaka,University of Bremen,https://www.uni-bremen.de/dmlab-1/team/rainer-malaka,BBtN8OYAAAAJ
Rainer Stiefelhagen,Karlsruhe Institute of Technology,https://cvhci.anthropomatik.kit.edu/people_596.php,SFCOJxMAAAAJ
Raissa M. D'Souza,Univ. of California - Davis,http://mae.engr.ucdavis.edu/dsouza,jM23vRsKxuIC
Raj Acharya,Indiana University,http://www.cse.psu.edu/~rua1,v28Y9r8AAAAJ
Raj Bhatnagar,University of Cincinnati,http://eecs.ceas.uc.edu/~rbhatnag/vitac.html,0AGs4soAAAAJ
Raj Jain,Washington University in St. Louis,http://www.cse.wustl.edu/~jain,runT3RsAAAAJ
Raj K. Bhatnagar,University of Cincinnati,http://eecs.ceas.uc.edu/~rbhatnag/vitac.html,0AGs4soAAAAJ
Raj Rajkumar,Carnegie Mellon University,https://users.ece.cmu.edu/~raj,6JU9KqgAAAAJ
Raj Reddy,Carnegie Mellon University,http://www.rr.cs.cmu.edu,6n7rzokAAAAJ
Raj S. Acharya,Indiana University,http://www.cse.psu.edu/~rua1,v28Y9r8AAAAJ
Raj Sunderraman,Georgia State University,http://tinman.cs.gsu.edu/~raj,pXsiqKwAAAAJ
Raja Appuswamy,EURECOM,http://www.eurecom.fr/en/people/appuswamy-raja,47beUDAAAAAJ
Raja Giryes,Tel Aviv University,http://web.eng.tau.ac.il/~raja,9aQUYVQAAAAJ
Raja Loganantharaj,University of Louisiana - Lafayette,http://louisiana.academia.edu/RasiahLoganantharaj,avhN-IMAAAAJ
Raja Natarajan,Tata Inst. of Fundamental Research,http://www.tcs.tifr.res.in/~raja,VOKcfrcAAAAJ
Rajagopal Nagarajan,Middlesex University,http://www.cs.mdx.ac.uk/people/rajagopal_nagarajan/raja,SE6e-QMAAAAJ
Rajagopalan Jayakumar,Concordia University,http://www.concordia.ca/faculty/rajagopalan-jayakumar.html,uyA1jcQAAAAJ
Rajalakshmi Nandakumar [Tech],Cornell University,https://tech.cornell.edu/people/rajalakshmi-nandakumar,CO4txjAAAAAJ
Rajalida Lipikorn,Chulalongkorn University,http://www.math.sc.chula.ac.th/en/profile/rajalida.l,NOSCHOLARPAGE
Rajasekhar Inkulu,IIT Guwahati,http://www.iitg.ernet.in/rinkulu,NOSCHOLARPAGE
Rajat Mittal 0001,IIT Kanpur,http://www.cse.iitk.ac.in/users/rmittal,gK5DF9QAAAAJ
Rajat Moona,IIT Kanpur,http://www.cse.iitk.ac.in/users/moona,NOSCHOLARPAGE
Rajat Subhra Chakraborty,IIT Kharagpur,https://sites.google.com/site/rschakraborty,ITIg9kkAAAAJ
Rajdeep Niyogi,IIT Roorkee,http://www.iitr.ac.in/departments/CSE/pages/People+Faculty+rajdpfec.html,NOSCHOLARPAGE
Rajeev Alur,University of Pennsylvania,https://www.cis.upenn.edu/~alur,kWnv_YkAAAAJ
Rajeev Balasubramonian,University of Utah,http://www.cs.utah.edu/~rajeev,9Zq_duwAAAAJ
Rajeev Barua,University of Maryland - College Park,https://terpconnect.umd.edu/~barua,NaIdl8EAAAAJ
Rajeev Goré,Australian National University,https://cs.anu.edu.au/people/rajeev-gore,2lWIhEgAAAAJ
Rajeev J. Ram,Massachusetts Institute of Technology,http://www.rle.mit.edu/sclaser,KSukVvIAAAAJ
Rajeev R. Raje,IUPUI,https://science.iupui.edu/people/raje-rajeev,kf7o8yAAAAAJ
Rajeev Sangal,IIT (BHU) Varanasi,https://www.iiit.ac.in/people/faculty/sangal,NOSCHOLARPAGE
Rajendra K. Raj,Rochester Institute of Technology,https://www.cs.rit.edu/~rkr,NOSCHOLARPAGE
Rajendra Mitharwal,DAIICT,http://faculty.daiict.ac.in/rmitharwal,NOSCHOLARPAGE
Rajendra V. Boppana,University of Texas at San Antonio,http://www.cs.utsa.edu/faculty/boppana,bNOQrU0AAAAJ
Rajesh Balan,Singapore Management University,https://apollo.smu.edu.sg,U1jLrJcAAAAJ
Rajesh Hemant Chitnis,University of Birmingham,https://www.birmingham.ac.uk/staff/profiles/computer-science/chitnis-rajesh.aspx,u4oLgMAAAAAJ
Rajesh K. Gupta 0001,Univ. of California - San Diego,http://mesl.ucsd.edu/gupta,I1w51gUAAAAJ
Rajesh Krishna Balan,Singapore Management University,https://apollo.smu.edu.sg,U1jLrJcAAAAJ
Rajesh P. N. Rao,University of Washington,https://homes.cs.washington.edu/~rao,02nHF0gAAAAJ
Rajesh Ranganath,New York University,https://cims.nyu.edu/~rajeshr,kddKBCsAAAAJ
Rajib Lochan Das,DAIICT,http://www.daiict.ac.in/daiict/people/faculty.html,Mwvvro4AAAAJ
Rajib Mall,IIT Kharagpur,http://www.iitkgp.ac.in/department/CS/faculty/cs-rajib,dt2fhqYAAAAJ
Rajit Manohar,Yale University,http://csl.yale.edu/~rajit,xpiTjY0AAAAJ
Rajiv Gupta 0001,Univ. of California - Riverside,http://www.cs.ucr.edu/~gupta,sDWlXCQAAAAJ
Rajiv K. Kalia,University of Southern California,http://physics.usc.edu/Faculty/Kalia,NOSCHOLARPAGE
Rajiv Misra,IIT Patna,https://iitp.ac.in/index.php/departments/engineering/computer-science-a-engineering/people/faculty/dr-rajiv-misra.html,VDbjyx4AAAAJ
Rajiv Raman 0001,IIIT Delhi,https://www.iiitd.ac.in/rajiv,DJGy8xUAAAAJ
Rajiv Ratn Shah,IIIT Delhi,https://old.iiitd.ac.in/people/adjunct-visiting,WAChZv4AAAAJ
Rajkumar Buyya,University of Melbourne,http://www.buyya.com,7xN6JqYAAAAJ
Rajmohan Rajaraman,Northeastern University,http://www.ccs.neu.edu/home/rraj,QZrx9MEAAAAJ
Rajsekar Manokaran,IIT Madras,http://www.cse.iitm.ac.in/~rajsekar,NOSCHOLARPAGE
Rajshekhar Sunderraman,Georgia State University,http://tinman.cs.gsu.edu/~raj,pXsiqKwAAAAJ
Raju Halder,IIT Patna,https://iitp.ac.in/~halder,mA0HQJEAAAAJ
Raju Rangaswami,Florida International University,http://www.cis.fiu.edu/~raju,-Y_xfI8AAAAJ
Raju S. Bapi,IIIT Hyderabad,https://www.iiit.ac.in/people/faculty/rajubapi,bbSYyiAAAAAJ
Rakesh B. Bobba,Oregon State University,http://eecs.oregonstate.edu/people/bobba-rakesh,_0x5unAAAAAJ
Rakesh Bobba,Oregon State University,http://eecs.oregonstate.edu/people/bobba-rakesh,_0x5unAAAAAJ
Rakesh Kumar 0002,Univ. of Illinois at Urbana-Champaign,https://www.ece.illinois.edu/directory/profile/rakeshk,HN8BPrEAAAAJ
Rakesh Kumar 0003,NTNU,https://www.ntnu.edu/employees/rakesh.kumar,z_ylJuoAAAAJ
Rakesh M. Verma,University of Houston,http://www2.cs.uh.edu/~rmverma,va3JOtYAAAAJ
Rakesh V. Vohra,University of Pennsylvania,https://economics.sas.upenn.edu/faculty/rakesh-vohra,JnWSU4oAAAAJ
Rakesh Venkat,IIT Hyderabad,https://www.iith.ac.in/~rakeshvenkat,Igl7BusAAAAJ
Rakesh Vohra,University of Pennsylvania,https://economics.sas.upenn.edu/faculty/rakesh-vohra,JnWSU4oAAAAJ
Rakeshbabu Bobba,Oregon State University,http://eecs.oregonstate.edu/people/bobba-rakesh,_0x5unAAAAAJ
Ralf H. Reussner,Karlsruhe Institute of Technology,http://sdq.ipd.kit.edu/people/ralf_reussner,wsPDe4IAAAAJ
Ralf Hinze,TU Kaiserslautern,https://pl.cs.uni-kl.de/homepage/de/staff/RalfHinze,SGND_ocAAAAJ
Ralf Hofestädt,Bielefeld University,https://ekvv.uni-bielefeld.de/pers_publ/publ/PersonDetail.jsp?personId=161045,NOSCHOLARPAGE
Ralf Küsters,University of Stuttgart,https://sec.informatik.uni-stuttgart.de/people/kuesters,NOSCHOLARPAGE
Ralf L. M. Peeters,Maastricht University,https://www.maastrichtuniversity.nl/ralf.peeters,4gv6c1sAAAAJ
Ralf Lämmel,University of Koblenz-Landau,http://softlang.wikidot.com/rlaemmel:home,rlhpWRQAAAAJ
Ralf Martin Zimmer,LMU Munich,https://www.bio.ifi.lmu.de/mitarbeiter/ralf-zimmer/index.html,lJd_PUwAAAAJ
Ralf Möller 0001,University of Lübeck,https://www.ifis.uni-luebeck.de/index.php?id=moeller,IF53lyMAAAAJ
Ralf Möller 0002,Bielefeld University,http://ekvv.uni-bielefeld.de/pers_publ/publ/PersonDetail.jsp?personId=3722277,Ahid9xsAAAAJ
Ralf Peeters,Maastricht University,https://www.maastrichtuniversity.nl/ralf.peeters,4gv6c1sAAAAJ
Ralf Reulke,Humboldt University of Berlin,https://www2.informatik.hu-berlin.de/cv,Jqr4Bf0AAAAJ
Ralf Schenkel,University of Trier,https://www.uni-trier.de/index.php?id=17320,4gaNzroAAAAJ
Ralf Zimmer,LMU Munich,https://www.bio.ifi.lmu.de/mitarbeiter/ralf-zimmer/index.html,lJd_PUwAAAAJ
Ralph Bergmann,University of Trier,https://www.uni-trier.de/index.php?id=12983,LTh6r-MAAAAJ
Ralph Deters,University of Saskatchewan,http://p2irc.usask.ca/profiles/theme-3/ralph-deters.php,oiWdcN0AAAAJ
Ralph Ewerth,University of Hannover,https://www2.kbs.uni-hannover.de/ewerth.html,rDiYRfwAAAAJ
Ralph Grishman,New York University,http://cs.nyu.edu/grishman,blwKAkUAAAAJ
Ralph Holz,University of Sydney,http://sydney.edu.au/engineering/people/ralph.holz.php,x9wWrzkAAAAJ
Ralph Moseley,Middlesex University,https://www.mdx.ac.uk/about-us/our-people/staff-directory/profile/moseley-ralph,NOSCHOLARPAGE
Ralph-Günther Holz,University of Sydney,http://sydney.edu.au/engineering/people/ralph.holz.php,x9wWrzkAAAAJ
Raluca A. Popa,Univ. of California - Berkeley,http://www.eecs.berkeley.edu/~raluca,NvKHgzkAAAAJ
Raluca Ada Popa,Univ. of California - Berkeley,http://www.eecs.berkeley.edu/~raluca,NvKHgzkAAAAJ
Ram Dantu,University of North Texas,http://www.cse.unt.edu/~rdantu/index.html,NOSCHOLARPAGE
Ram Gopal Raj,University of Malaya,https://umexpert.um.edu.my/ramdr,46t8jZUAAAAJ
Ram Nevatia,University of Southern California,http://iris.usc.edu/people/nevatia,EUMYhUvzt6IC
Rama Chellappa,University of Maryland - College Park,http://cs.umd.edu/people/chella,mZxsTCcAAAAJ
Rama Murthy Garimella,IIIT Hyderabad,https://www.iiit.ac.in/people/faculty/ramamurthy,YUWS9LAAAAAJ
Ramakant Nevatia,University of Southern California,http://iris.usc.edu/people/nevatia,EUMYhUvzt6IC
Ramakanth Kavuluru,University of Kentucky,http://www.cs.uky.edu/people/faculty/rkavuluru,azW9YzYAAAAJ
Ramakrishna Thurimella,University of Denver,https://ritchieschool.du.edu/ramakrishna-thurimella,tamVEbAAAAAJ
Ramakrishna Upadrasta,IIT Hyderabad,http://www.iith.ac.in/~ramakrishna,3qZCtWYAAAAJ
Ramakrishnan Durairajan,University of Oregon,http://ix.cs.uoregon.edu/~ram,6jzveA4AAAAJ
Ramakrishnan Mukundan,University of Canterbury,http://www.cosc.canterbury.ac.nz/mukundan,Bk5BJ80AAAAJ
Ramalingam Chellappa,University of Maryland - College Park,http://cs.umd.edu/people/chella,mZxsTCcAAAAJ
Ramalingam Sridhar,University at Buffalo,http://www.cse.buffalo.edu/~rsridhar,xKC_LZ8AAAAJ
Ramamohan Paturi,Univ. of California - San Diego,http://jacobsschool.ucsd.edu/faculty/faculty_bios/index.sfe?fmp_recid=118,NOSCHOLARPAGE
Ramamohanarao Kotagiri,University of Melbourne,http://findanexpert.unimelb.edu.au/display/person16028,UrYhkwQAAAAJ
Raman Arora,Johns Hopkins University,http://www.cs.jhu.edu/~raman/Home.html,Spe0xdkAAAAJ
Raman Balasubramanian,IIT Roorkee,http://www.iitr.ac.in/departments/CSE/pages/Home+Departments_and_Centres+Mathematics+People+Faculty+Balasubramanian_R_.html,QU2O6JMAAAAJ
Raman Ramsin,Sharif University of Technology,http://sharif.edu/~ramsin,12Az6pUAAAAJ
Ramanathan Subramanian,IIIT Hyderabad,https://www.iiit.ac.in/people/faculty/s.ramanathan,mUvcmRsAAAAJ
Ramani Duraiswami,University of Maryland - College Park,http://www.umiacs.umd.edu/~ramani,BVXyodYAAAAJ
Ramanujan Sridharan,University of Warwick,https://warwick.ac.uk/fac/sci/dcs/people/ramanujan_sridharan,XMuyXpEAAAAJ
Ramaswamy Chandrasekaran,University of Texas at Dallas,https://www.utdallas.edu/~chandra,NOSCHOLARPAGE
Ramaswamy Govindarajan,IISc Bangalore,http://www.csa.iisc.ac.in/~govind,wWrR-qgAAAAJ
Ramaswamy Palaniappan,University of Kent,https://www.cs.kent.ac.uk/people/staff/pr254,rSkK_B4AAAAJ
Ramaswamy Ramanujam,IMSc,http://www.imsc.res.in/~jam,NOSCHOLARPAGE
Ramazan Aygun,University of Alabama - Huntsville,http://ua-huntsville.academia.edu/RamazanAygun,ptQHOV0AAAAJ
Ramazan Gokberk Cinbis,Middle East Technical University,http://user.ceng.metu.edu.tr/~gcinbis,Za7uka8AAAAJ
Rambabu Kalla,IIIT Hyderabad,https://www.iiit.ac.in/people/faculty/rambabukalla,NOSCHOLARPAGE
Ramesh C. Jain,Univ. of California - Irvine,https://ngs.ics.uci.edu,wOYUPpwAAAAJ
Ramesh Govindan,University of Southern California,https://sruti.usc.edu,ZTkRs84AAAAJ
Ramesh Jain,Univ. of California - Irvine,https://ngs.ics.uci.edu,wOYUPpwAAAAJ
Ramesh K. Karne,Towson University,http://orion.towson.edu/~karne,NOSCHOLARPAGE
Ramesh K. Rayudu,Victoria University of Wellington,http://ecs.victoria.ac.nz/Main/RameshRayudu,Mewq7J0AAAAJ
Ramesh K. Sitaraman,University of Massachusetts Amherst,https://www.cics.umass.edu/~ramesh,NOSCHOLARPAGE
Ramesh Karri,New York University,http://engineering.nyu.edu/people/ramesh-karri,o60TaTEAAAAJ
Ramesh Kolluru,University of Louisiana - Lafayette,https://louisiana.edu/about-us/offices,NOSCHOLARPAGE
Ramesh Krishnamurti,Simon Fraser University,https://www.sfu.ca/computing/people/faculty/RameshKrishnamurti.html,TqKkwlAAAAAJ
Ramesh Kumar Rayudu,Victoria University of Wellington,http://ecs.victoria.ac.nz/Main/RameshRayudu,NOSCHOLARPAGE
Ramesh Loganathan,IIIT Hyderabad,https://www.iiit.ac.in/people/faculty/ramesh.loganathan,NOSCHOLARPAGE
Ramesh Rayudu,Victoria University of Wellington,http://ecs.victoria.ac.nz/Main/RameshRayudu,Mewq7J0AAAAJ
Ramesh S. Sankaranarayana,Australian National University,https://cecs.anu.edu.au/people/ramesh-sankaranarayana,NOSCHOLARPAGE
Ramesh Sankaranarayana,Australian National University,https://cecs.anu.edu.au/people/ramesh-sankaranarayana,NOSCHOLARPAGE
Ramez Elmasri,University of Texas at Arlington,http://ranger.uta.edu/~elmasri,NOSCHOLARPAGE
Ramgopal R. Mettu,Tulane University,http://www2.tulane.edu/sse/cs/faculty/ramgopal-mettu.cfm,gHZTKpkAAAAJ
Rami Bahsoon,University of Birmingham,https://www.birmingham.ac.uk/staff/profiles/computer-science/bahsoon-rami.aspx,YUgbZRgAAAAJ
Rami G. Melhem,University of Pittsburgh,https://people.cs.pitt.edu/~melhem,017pCpkAAAAJ
Rami Puzis,Ben-Gurion University of the Negev,https://faramirp.wixsite.com/puzis,SfJ_pOYAAAAJ
Ramin Yahyapour,University of Göttingen,https://www.gwdg.de/about-us/organization/management/ramin-yahyapour,BUIdFgEAAAAJ
Ramin Zabih [Tech],Cornell University,http://www.cs.cornell.edu/rdz,8Lp0W54AAAAJ
Ramiro Liscano,Ontario Tech University,https://engineering.ontariotechu.ca/people/ecse/ramiro.liscano.php,NOSCHOLARPAGE
Ramki Thurimella,University of Denver,https://ritchieschool.du.edu/ramakrishna-thurimella,tamVEbAAAAAJ
Ramon Canal,Polytechnic University of Catalonia,http://people.ac.upc.edu/rcanal,L_vwQQ4AAAAJ
Ramon Morros,Polytechnic University of Catalonia,https://imatge.upc.edu/web/people/josep-ramon-morros,Eh5V620AAAAJ
Ramprasad Saptharishi,Tata Inst. of Fundamental Research,http://www.tcs.tifr.res.in/~ramprasad,NOSCHOLARPAGE
Ramtin Zand,University of South Carolina,https://sc.edu/study/colleges_schools/engineering_and_computing/faculty-staff/zand.php,JyzaowcAAAAJ
Ramyaa,New Mexico Tech,https://www.cs.nmt.edu/~ramyaa,NOSCHOLARPAGE
Ramyaa Ramyaa,New Mexico Tech,https://www.cs.nmt.edu/~ramyaa,NOSCHOLARPAGE
Ramzi A. Haraty,Lebanese American University,http://sas.lau.edu.lb/csm/people/rharaty.php,yHGvAkYAAAAJ
Ramzi Ahmed Haraty,Lebanese American University,http://sas.lau.edu.lb/csm/people/rharaty.php,yHGvAkYAAAAJ
Ran Canetti,Boston University,http://www.cs.bu.edu/fac/canetti,NOSCHOLARPAGE
Ran Duan,Tsinghua University,http://iiis.tsinghua.edu.cn/zh/duanr,NOSCHOLARPAGE
Ran El-Yaniv,Technion,http://www.cs.technion.ac.il/~rani,D9eVSd8AAAAJ
Ran He,Chinese Academy of Sciences,http://teacher.ucas.ac.cn/~heran,ayrg9AUAAAAJ
Ran Raz,Weizmann Institute of Science,https://www.weizmann.ac.il/pages/search/people?language=english&single=1&person_id=2876,vmHFZM0AAAAJ
Rana Yousef,University of Jordan,https://www.facebook.com/public/Rana-Yousef/school/University-of-Jordan-103146266391742,N0DGOlYAAAAJ
Ranald Clouston,Australian National University,https://cs.anu.edu.au/people/ranald-clouston,_7YKlyMAAAAJ
Rance Cleaveland,University of Maryland - College Park,https://www.cs.umd.edu/~rance,EetL2HQAAAAJ
Randal C. Burns,Johns Hopkins University,http://www.cs.jhu.edu/~randal,rTJTJJ4AAAAJ
Randal C. Nelson,University of Rochester,https://www.cs.rochester.edu/~nelson,NOSCHOLARPAGE
Randal E. Bryant,Carnegie Mellon University,http://www.cs.cmu.edu/~bryant,AFgYa68AAAAJ
Randall A. Berry,Northwestern University,http://www.ece.northwestern.edu/~rberry,iWq6Tn4AAAAJ
Randall Berry,Northwestern University,http://www.ece.northwestern.edu/~rberry,iWq6Tn4AAAAJ
Randall Bramley,Indiana University,https://www.soic.indiana.edu/all-people/profile.html?profile_id=169,NOSCHOLARPAGE
Randall D. Beer,Indiana University,http://mypage.iu.edu/~rdbeer,F_J8QyAAAAAJ
Randall Davis,Massachusetts Institute of Technology,https://www.csail.mit.edu/user/805,NOSCHOLARPAGE
Randall Shumaker,University of Central Florida,http://www.iems.ucf.edu/people/randall-shumaker,NOSCHOLARPAGE
Randy Avent,North Carolina State University,https://www.csc.ncsu.edu/people/rkavent,NOSCHOLARPAGE
Randy Berry,Northwestern University,http://www.ece.northwestern.edu/~rberry,iWq6Tn4AAAAJ
Randy E. Ellis,Queen’s University,http://www.cs.queensu.ca/~ellis,u97Fg9IAAAAJ
Randy Goebel,University of Alberta,https://webdocs.cs.ualberta.ca/~goebel,fTgRyn4AAAAJ
Randy H. Katz,Univ. of California - Berkeley,http://bnrg.eecs.berkeley.edu/~randy,PkfChMgAAAAJ
Randy Howard Katz,Univ. of California - Berkeley,http://bnrg.eecs.berkeley.edu/~randy,PkfChMgAAAAJ
Randy K. Smith,The University of Alabama,http://cs.ua.edu/people/rsmith,NOSCHOLARPAGE
Ranendu Ghosh,DAIICT,http://www.daiict.ac.in/daiict/people/faculty.html,BDnMnJkAAAAJ
Ranga Rao Venkatesha Prasad,TU Delft,http://homepage.tudelft.nl/w5p50,9RVkIfsAAAAJ
Rangachar Kasturi,University of South Florida,http://www.cse.usf.edu/~r1k,EFB9ZuwAAAAJ
Rangarao Venkatesha Prasad,TU Delft,http://homepage.tudelft.nl/w5p50,9RVkIfsAAAAJ
Ranita Biswas,IIT Roorkee,http://faculty.iitr.ac.in/~ranitafcs,x2obmAYAAAAJ
Ranjit Jhala,Univ. of California - San Diego,https://ranjitjhala.github.io,H3wb878AAAAJ
Ranjitha Kumar,Univ. of Illinois at Urbana-Champaign,https://cs.illinois.edu/directory/profile/ranjitha,5fiQ8-YAAAAJ
Ranko Lazic,University of Warwick,https://warwick.ac.uk/fac/sci/dcs/people/ranko_lazic/biography,yGOk7boAAAAJ
Rann Smorodinsky,Technion,https://web.iem.technion.ac.il/en/people/rann.html,ZAwAVJkAAAAJ
Rao Kotagiri,University of Melbourne,http://findanexpert.unimelb.edu.au/display/person16028,UrYhkwQAAAAJ
Rao Sreenivasa Krothapalli,IIT Kharagpur,https://cse.iitkgp.ac.in/~ksrao,TATEL2EAAAAJ
Raouf Boutaba,University of Waterloo,http://rboutaba.cs.uwaterloo.ca,L1RHDCcAAAAJ
Raphael A. Finkel,University of Kentucky,https://www.cs.uky.edu/~raphael,VqXOKkgAAAAJ
Raphaël Clifford,University of Bristol,http://www.cs.bris.ac.uk/~clifford,9hXaff4AAAAJ
Raphaël Troncy,EURECOM,http://www.eurecom.fr/~troncy,1BxhcigAAAAJ
Raquel Benbunan-Fich,CUNY,http://zicklin.baruch.cuny.edu/faculty/profiles/fich.html,ZjMEEo0AAAAJ
Raquel C. de Melo,UFMG,http://homepages.dcc.ufmg.br/~raquelcm,FnfdiqQAAAAJ
Raquel Cardoso de Melo Minardi,UFMG,http://homepages.dcc.ufmg.br/~raquelcm,FnfdiqQAAAAJ
Raquel Fernández,University of Amsterdam,https://staff.science.uva.nl/r.fernandezrovira,XbosWYQAAAAJ
Raquel Hill,Indiana University,http://www.cs.indiana.edu/~ralhill,kBNKU1YAAAAJ
Raquel O. Prates,UFMG,http://homepages.dcc.ufmg.br/~rprates,6aL3UScAAAAJ
Raquel Oliveira Prates,UFMG,http://homepages.dcc.ufmg.br/~rprates,6aL3UScAAAAJ
Rares Bodnar,University of Southampton,https://www.ecs.soton.ac.uk/people/rab1e14,NOSCHOLARPAGE
Ras Bodík,University of Washington,https://www.cs.washington.edu/people/faculty/bodik,YrihYtsAAAAJ
Rasha Obeidat,JUST,http://www.just.edu.jo/eportfolio/Pages/Default.aspx?email=rmobeidat,jgxnYvgAAAAJ
Rashid Rashid,Massey University,http://www.massey.ac.nz/massey/expertise/profile.cfm?stref=721530,NOSCHOLARPAGE
Rashmi Dutta Baruah,IIT Guwahati,https://www.iitg.ernet.in/r.duttabaruah,pSiO0xoAAAAJ
Rasiah Loganantharaj,University of Louisiana - Lafayette,http://louisiana.academia.edu/RasiahLoganantharaj,avhN-IMAAAAJ
Rasit Eskicioglu,University of Manitoba,http://www.cs.umanitoba.ca/~rasit,NOSCHOLARPAGE
Rasmus Ejlers Møgelberg,IT University of Copenhagen,http://www.itu.dk/people/mogel,NOSCHOLARPAGE
Rasmus Ibsen-Jensen,University of Liverpool,https://www.liverpool.ac.uk/computer-science/staff/rasmus-ibsen-jensen,NVTh2QgAAAAJ
Rasmus Kyng,ETH Zurich,http://rasmuskyng.com,DHHVA9IAAAAJ
Rasmus Pagh,University of Copenhagen,https://di.ku.dk/english/staff/?pure=en/persons/309342,VO4oS8UAAAAJ
Rasmus Reinhold Paulsen,DTU,https://www.compute.dtu.dk/english,NOSCHOLARPAGE
Rasool Jalili,Sharif University of Technology,http://ce.sharif.edu/faculty/rasool-jalili,NOSCHOLARPAGE
Rassul Saeedipour,University of Kansas,https://people.eecs.ku.edu/~rassul,NOSCHOLARPAGE
Rastislav Bodík,University of Washington,https://www.cs.washington.edu/people/faculty/bodik,YrihYtsAAAAJ
Ratan Guha,University of Central Florida,http://www.cs.ucf.edu/~guha,NOSCHOLARPAGE
Ratan K. Ghosh,IIT Kanpur,http://www.iitk.ac.in/new/dr-r-k-ghosh,UNULIi0AAAAJ
Ratan K. Guha,University of Central Florida,http://www.cs.ucf.edu/~guha,NOSCHOLARPAGE
Rattikorn Hewett,Texas Tech University,http://www.depts.ttu.edu/cs/faculty/faculty.php?name=Rattikorn%20Hewett,NOSCHOLARPAGE
Ratul Mahajan,University of Washington,https://ratul.org,Sh1yq5QAAAAJ
Raul Castro Fernandez,University of Chicago,http://raulcastrofernandez.com,bBHxY_MAAAAJ
Raul Fervari,Universidad Nacional de Córdoba,http://cs.famaf.unc.edu.ar/~rfervari,3dg1ASwAAAAJ
Ravi Arun Netravali,Univ. of California - Los Angeles,http://web.cs.ucla.edu/~ravi,4C9naMgAAAAJ
Ravi Chugh,University of Chicago,http://people.cs.uchicago.edu/~rchugh,DKuq2fIAAAAJ
Ravi Janardan,University of Minnesota,http://umn.edu/home/janardan,NOSCHOLARPAGE
Ravi K. Iyer,Univ. of Illinois at Urbana-Champaign,https://www.ece.illinois.edu/directory/profile/rkiyer,NOSCHOLARPAGE
Ravi Mukkamala,Old Dominion University,http://www.cs.odu.edu/~mukka,NOSCHOLARPAGE
Ravi Netravali,Univ. of California - Los Angeles,http://web.cs.ucla.edu/~ravi,4C9naMgAAAAJ
Ravi Prakash,University of Texas at Dallas,http://www.utdallas.edu/~ravip,MJyWxOYAAAAJ
Ravi Ramamoorthi,Univ. of California - San Diego,https://cseweb.ucsd.edu/~ravir,q0MzO6cAAAAJ
Ravi S. Sandhu,University of Texas at San Antonio,http://www.profsandhu.com,wic7YpkAAAAJ
Ravi Sandhu,University of Texas at San Antonio,http://www.profsandhu.com,wic7YpkAAAAJ
Ravi Sethi,University of Arizona,https://www.cs.arizona.edu/~rsethi,ID4wZFwAAAAJ
Ravi Shankar,Florida Atlantic University,http://www.eng.fau.edu/directory/faculty/shankar,4nMakAEAAAAJ
Ravi Sundaram,Northeastern University,http://www.ccs.neu.edu/home/koods,WEQF9DgAAAAJ
Ravin Balakrishnan,University of Toronto,http://www.dgp.toronto.edu/~ravin,WtijM48AAAAJ
Ravishankar K. Iyer,Univ. of Illinois at Urbana-Champaign,https://www.ece.illinois.edu/directory/profile/rkiyer,NOSCHOLARPAGE
Ravishankar Krishnan Iyer,Univ. of Illinois at Urbana-Champaign,https://www.ece.illinois.edu/directory/profile/rkiyer,NOSCHOLARPAGE
Raviv Raich,Oregon State University,http://web.engr.oregonstate.edu/~raich,NOSCHOLARPAGE
Ray-I Chang,National Taiwan University,http://homepage.ntu.edu.tw/~rayichang,YiqWyHkAAAAJ
Rayford B. Vaughn,University of Alabama - Huntsville,https://www.uah.edu/images/research/ovpr/cvs/vaughn.pdf,UK-AZvMAAAAJ
Rayford B. Vaughn Jr.,University of Alabama - Huntsville,https://www.uah.edu/images/research/ovpr/cvs/vaughn.pdf,UK-AZvMAAAAJ
Rayid Ghani,Carnegie Mellon University,http://www.rayidghani.com,_ufWH4IAAAAJ
Raymond Bisdorff,University of Luxembourg,http://wwwen.uni.lu/studies/doctoral_education/contact/raymond_bisdorff,Vz4YXfcAAAAJ
Raymond Chi-Wing Wong,HKUST,http://www.cse.ust.hk/~raywong,IKgiD0AAAAAJ
Raymond D. Gumb,University of Massachusetts Lowell,http://www.cs.uml.edu/~gumb,NOSCHOLARPAGE
Raymond J. Mooney,University of Texas at Austin,https://www.cs.utexas.edu/~mooney,p9RsPG4AAAAJ
Raymond K. Wong,UNSW,http://www.cse.unsw.edu.au/~wong,h1zOnWUAAAAJ
Raymond Knopp,EURECOM,http://www.eurecom.fr/en/people/knopp-raymond,jE-78dsAAAAJ
Raymond Kwok-Kay Wong,UNSW,http://www.cse.unsw.edu.au/~wong,h1zOnWUAAAAJ
Raymond Laflamme,University of Waterloo,https://laflamme.iqc.uwaterloo.ca,UBusZfYAAAAJ
Raymond S. K. Kwan,University of Leeds,https://eps.leeds.ac.uk/computing/staff/37/professor-raymond-kwan,kfllGLUAAAAJ
Raymond Spiteri,University of Saskatchewan,https://www.cs.usask.ca/faculty/spiteri,S82hWW0AAAAJ
