name,affiliation,homepage,scholarid
L. Jean Camp,Indiana University,http://ljean.com,wJPGa2IAAAAJ
L. Miguel Silveira,Universidade de Lisboa,http://algos.inesc-id.pt/~lms,NOSCHOLARPAGE
L. Ridgway Scott,University of Chicago,http://people.cs.uchicago.edu/~ridg,gBefoakAAAAJ
L. Sunil Chandran,IISc Bangalore,http://www.csa.iisc.ac.in/~sunil,020isz4AAAAJ
Laci Babai,University of Chicago,http://people.cs.uchicago.edu/~laci,NOSCHOLARPAGE
Ladislau Bölöni,University of Central Florida,http://www.cs.ucf.edu/~lboloni,NOSCHOLARPAGE
Ladislav Kavan,University of Utah,https://www.cs.utah.edu/~ladislav,6YTlV5oAAAAJ
Laetitia Vermeulen-Jourdan,CRIStAL,http://cristal.univ-lille.fr/~jourdan,HEUAUJkAAAAJ
Lahcen Ouarbya,Goldsmiths University of London,https://www.gold.ac.uk/computing/staff/l-ouarbya,NOSCHOLARPAGE
Lai-Wan Chan,Chinese University of Hong Kong,http://www.cse.cuhk.edu.hk/~lwchan,9z_5eo8AAAAJ
Laila Nassef,King Abdulaziz University,http://www.kau.edu.sa/Contacts.aspx?Site_ID=611&Lng=EN&Cont=17753,NOSCHOLARPAGE
Laiwan Chan,Chinese University of Hong Kong,http://www.cse.cuhk.edu.hk/~lwchan,9z_5eo8AAAAJ
Laizhong Cui,Shenzhen University,http://csse.szu.edu.cn/staff/cuilz,cb8kYbUAAAAJ
Lajos Hanzo,University of Southampton,https://www.ecs.soton.ac.uk/people/hanzo,p0jnEW0AAAAJ
Laks V. S. Lakshmanan,University of British Columbia,https://www.cs.ubc.ca/~laks,_RCsaOsAAAAJ
Lakshmi Subramanian,New York University,https://cs.nyu.edu/~lakshmi/Lakshmi/Home.html,sNeVyqoAAAAJ
Lakshminarayanan Subramanian,New York University,https://cs.nyu.edu/~lakshmi/Lakshmi/Home.html,sNeVyqoAAAAJ
Lakshmish Ramaswamy,University of Georgia,http://cobweb.cs.uga.edu/~laks,I6RpLrkAAAAJ
Lale Akarun,Boğaziçi University,https://www.cmpe.boun.edu.tr/~akarun/doku.php,MybhMyUAAAAJ
Lale Özkahya,Hacettepe University,https://web.cs.hacettepe.edu.tr/~ozkahya,1GKiDzwAAAAJ
Lam-for Kwok,City University of Hong Kong,https://www.cs.cityu.edu.hk/~lfkwok/,NOSCHOLARPAGE
Lambros Lambrinos,Cyprus University of Technology,https://www.cut.ac.cy/faculties/comm/cis/staff/lambros.lambrinos/?languageId=1,NOSCHOLARPAGE
Lamiaa A. Elrefaei,King Abdulaziz University,http://www.kau.edu.sa/Contacts.aspx?Site_ID=611&Lng=EN&Cont=17754,lhzoMp8AAAAJ
Lamya Daghestani,King Abdulaziz University,http://www.kau.edu.sa/Contacts.aspx?Site_ID=611&Lng=EN&Cont=8941,dIUKgS4AAAAJ
Lan Wang,University of Memphis,https://www.memphis.edu/cs/people/faculty_pages/lan-wang.php,o_hq28oAAAAJ
Lan Zhang,USTC,http://cs.ustc.edu.cn/szdw/bdjs/201609/t20160923_254536.html,PlaLCmwAAAAJ
Lan Zhang 0002,USTC,http://cs.ustc.edu.cn/2016/0923/c3050a23918/page.htm,83QxmA8AAAAJ
Lan-Da Van,National Chiao Tung University,http://www.cs.nctu.edu.tw/~ldvan,qbTpOVsAAAAJ
Lana Yarosh,University of Minnesota,http://lanayarosh.com,n6bjh24AAAAJ
Lance Fortnow,Illinois Institute of Technology,http://www.cc.gatech.edu/people/lance-fortnow,Yf5wVssAAAAJ
Lance R. Williams,University of New Mexico,https://www.cs.unm.edu/~williams,OJBW1aUAAAAJ
Lance Williams,University of New Mexico,https://www.cs.unm.edu/~williams,OJBW1aUAAAAJ
Lane A. Hemachandra,University of Rochester,http://www.cs.rochester.edu/~lane,_LsUHeoAAAAJ
Lane A. Hemaspaandra,University of Rochester,http://www.cs.rochester.edu/~lane,_LsUHeoAAAAJ
Lane Harrison,Worcester Polytechnic Institute,http://web.cs.wpi.edu/~ltharrison,0RPdShUAAAAJ
Lane P. Hughston,Goldsmiths University of London,https://www.gold.ac.uk/computing/people/hughston-lane,ASy_EF4AAAAJ
Lane T. Harrison,Worcester Polytechnic Institute,http://web.cs.wpi.edu/~ltharrison,0RPdShUAAAAJ
Langis Roy,Ontario Tech University,https://engineering.ontariotechu.ca/people/ecse/langis.roy.php,NOSCHOLARPAGE
Lannan Luo,University of South Carolina,https://cse.sc.edu/~lluo,JPXjw04AAAAJ
Lantao Liu,Indiana University,http://homes.sice.indiana.edu/lantao,L5dHk5cAAAAJ
Lap Chi Lau,University of Waterloo,https://cs.uwaterloo.ca/~lapchi,umOOMzsAAAAJ
Lap-Fai Craig Yu,George Mason University,http://www.cs.umb.edu/~craigyu,p_Un9ssAAAAJ
Lap-Fai Yu,George Mason University,http://www.cs.umb.edu/~craigyu,p_Un9ssAAAAJ
Larisa N. Soldatova,Goldsmiths University of London,https://www.gold.ac.uk/computing/people/soldatova-larisa,wUFUS-oAAAAJ
Larissa A. Meinicke,University of Queensland,http://researchers.uq.edu.au/researcher/644,oMK7xR4AAAAJ
Larissa Meinicke,University of Queensland,http://researchers.uq.edu.au/researcher/644,oMK7xR4AAAAJ
Larry A. Finkelstein,Northeastern University,http://www.ccis.northeastern.edu/people/larry-finkelstein,I4iKZSkAAAAJ
Larry B. Holder,Washington State University,http://www.eecs.wsu.edu/~holder,SjPX43QAAAAJ
Larry Birnbaum,Northwestern University,http://www.mccormick.northwestern.edu/research-faculty/directory/profiles/birnbaum-larry.html,vxmUoXEAAAAJ
Larry Carter,Univ. of California - San Diego,https://cseweb.ucsd.edu/~carter,NOSCHOLARPAGE
Larry Cheng,Oregon State University,http://eecs.oregonstate.edu/people/cheng-larry,lhw-EFMAAAAJ
Larry F. Hodges,Clemson University,http://people.clemson.edu/~lfh,plbm7ncAAAAJ
Larry Henschen,Northwestern University,http://www.mccormick.northwestern.edu/research-faculty/directory/profiles/henschen-larry.html,NOSCHOLARPAGE
Larry Hill,Rochester Institute of Technology,https://www.rit.edu/gccis/larry-hill,NOSCHOLARPAGE
Larry Holder,Washington State University,http://www.eecs.wsu.edu/~holder,SjPX43QAAAAJ
Larry Kerschberg,George Mason University,http://mason.gmu.edu/~kersch,NOSCHOLARPAGE
Larry L. Peterson,University of Arizona,https://www.cs.arizona.edu/~llp,hmq4rGIAAAAJ
Larry Latour,University of Maine,https://umaine.edu/cs,NOSCHOLARPAGE
Larry S. Davis,University of Maryland - College Park,http://www.umiacs.umd.edu/~lsd,lc0ARagAAAAJ
Larry Stillman,Monash University,http://monash.edu/research/explore/en/persons/larry-stillman(0e852ee0-bced-4b17-ba84-8b5defb30293).html,2J5mNZ0AAAAJ
Larry Wasserman,Carnegie Mellon University,http://www.stat.cmu.edu/~larry,XcD1ffwAAAAJ
Lars Arge,Aarhus University,http://cs.au.dk/~large,MgdxxbAAAAAJ
Lars Bengtsson,Chalmers/GU,https://www.chalmers.se/en/staff/Pages/labe.aspx,NOSCHOLARPAGE
Lars Birkedal,Aarhus University,http://cs.au.dk/~birke,1rW-bi0AAAAJ
Lars C. Wolf,TU Braunschweig,https://www.ibr.cs.tu-bs.de/users/wolf,XCvtyc4AAAAJ
Lars Christian Wolf,TU Braunschweig,https://www.ibr.cs.tu-bs.de/users/wolf,XCvtyc4AAAAJ
Lars Grunske,Humboldt University of Berlin,http://www.informatik.hu-berlin.de/de/forschung/gebiete/SE,tXYPtDgAAAAJ
Lars Hedrich,Goethe University Frankfurt,http://www.em.cs.uni-frankfurt.de/index.php?id=24&team=2&cHash=59b36835fc4a27500f786c83279706c0,NOSCHOLARPAGE
Lars Kai Hansen,DTU,https://www.compute.dtu.dk/english,NOSCHOLARPAGE
Lars Kulik,University of Melbourne,http://www.findanexpert.unimelb.edu.au/display/person97563,3kVu88AAAAAJ
Lars Linsen,University of Münster,https://www.uni-muenster.de/VISIX/linsen.shtml,3YRfrpsAAAAJ
Lars Mikelsons,University of Augsburg,https://www.informatik.uni-augsburg.de/lehrstuehle/imech/Team,NOSCHOLARPAGE
Lars Nagel 0001,Loughborough University,https://www.lboro.ac.uk/departments/compsci/staff/academic-teaching/lars-nagel,9z7L6NQAAAAJ
Lars Oestreicher,Uppsala University,https://katalog.uu.se/empinfo/?id=XX3662,PBwBAzQAAAAJ
Lars Ramkilde Knudsen,DTU,https://www.compute.dtu.dk/english,NOSCHOLARPAGE
Lars Ruthotto,Emory University,http://www.mathcs.emory.edu/faculty-member.php?name=Lars-Ruthotto,EaBF6r0AAAAJ
Lars Schmidt-Thieme,University of Hildesheim,https://www.ismll.uni-hildesheim.de/personen/lst.html,l3taTdYAAAAJ
Lars Svensson,Chalmers/GU,https://www.chalmers.se/en/staff/Pages/lars-svensson.aspx,NOSCHOLARPAGE
Lars-Henrik Eriksson,Uppsala University,http://www.it.uu.se/katalog/lhe,95JnemoAAAAJ
Lars-Åke Norden,Uppsala University,http://www.it.uu.se/katalog/lln,bW_EJ8cAAAAJ
Lasse Engbo Christiansen,DTU,https://www.compute.dtu.dk/english,NOSCHOLARPAGE
Lasse Natvig,NTNU,https://www.ntnu.edu/employees/lasse.natvig,21EFqlYAAAAJ
Laszlo Erdös,IST Austria,https://ist.ac.at/research/research-groups/erdoes-group,T61lMmsAAAAJ
Lata Narayanan,Concordia University,http://www.cs.concordia.ca/~lata,sY3us-kAAAAJ
Latifur Khan,University of Texas at Dallas,https://www.utdallas.edu/~lkhan,7nERaWEAAAAJ
Latifur R. Khan,University of Texas at Dallas,https://www.utdallas.edu/~lkhan,7nERaWEAAAAJ
Lauge Sørensen,University of Copenhagen,http://image.diku.dk/lauges,ZWZ0yiEAAAAJ
Laura A. Dabbish,Carnegie Mellon University,http://www.lauradabbish.com,DdNAgNwAAAAJ
Laura Alonso Alemany,Universidad Nacional de Córdoba,https://cs.famaf.unc.edu.ar/~laura,ZhbejRkAAAAJ
Laura Bocchi,University of Kent,https://www.cs.kent.ac.uk/people/staff/lb514,R_QSej4AAAAJ
Laura Brandán Briones,Universidad Nacional de Córdoba,https://www.famaf.unc.edu.ar/archivo/perfiles/lbrandan,NOSCHOLARPAGE
Laura Dabbish,Carnegie Mellon University,http://www.lauradabbish.com,DdNAgNwAAAAJ
Laura Dietz,University of New Hampshire,http://www.cs.unh.edu/~dietz,IIXpJ8oAAAAJ
Laura Diosan,Babeș-Bolyai University,http://www.cs.ubbcluj.ro/~lauras,vkTFEd4AAAAJ
Laura E. Brown,Michigan Technological University,http://www.cs.mtu.edu/~lebrown,fi756TwAAAAJ
Laura Galli,University of Pisa,http://www.di.unipi.it/~galli,55RZxbQAAAAJ
Laura Hollink,CWI,http://homepages.cwi.nl/~hollink,T6b4scsAAAAJ
Laura Ildikó Kovács,TU Wien,https://forsyte.at/people/kovacs,X4K5SpIAAAAJ
Laura K. Dillon,Michigan State University,http://www.cse.msu.edu/~ldillon,NOSCHOLARPAGE
Laura Kovacs,TU Wien,https://forsyte.at/people/kovacs,X4K5SpIAAAAJ
Laura Kovács,TU Wien,https://forsyte.at/people/kovacs,X4K5SpIAAAAJ
Laura Leal-Taixé,TU Munich,https://dvl.in.tum.de/team/lealtaixe,tT2TC-UAAAAJ
Laura M. Castro,University of A Coruña,http://www.madsgroup.org/staff/laura,uWBv3OMAAAAJ
Laura M. Haas,University of Massachusetts Amherst,http://www.umass.edu/newsoffice/article/longtime-ibm-researcher-laura-m-haas-named,e9qUUSgAAAAJ
Laura Moran-Fernandez,University of A Coruña,https://pdi.udc.es/en/File/Pdi/B439H,QmrFgeYAAAAJ
Laura Pozzi,Università della Svizzera italiana,http://www.inf.usi.ch/faculty/pozzi,q59L86wAAAAJ
Laura Ricci,University of Pisa,http://www.di.unipi.it/~ricci,ODbzAR4AAAAJ
Laura Ruotsalainen,University of Helsinki,https://researchportal.helsinki.fi/en/persons/laura-ruotsalainen,oKWnTMgAAAAJ
Laura Semini,University of Pisa,http://www.di.unipi.it/~semini,NOSCHOLARPAGE
Laura Waller,Univ. of California - Berkeley,https://www2.eecs.berkeley.edu/Faculty/Homepages/waller.html,aPxDp7wAAAAJ
Laure Daviaud,Ecole Normale Superieure de Lyon,http://perso.ens-lyon.fr/laure.daviaud,566YXhkAAAAJ
Laure Gonnord,Ecole Normale Superieure de Lyon,http://laure.gonnord.org/pro,DmA3SakAAAAJ
Laure Thompson,University of Massachusetts Amherst,http://www.cs.cornell.edu/~laurejt,qOT_38cAAAAJ
Laurel D. Riek,Univ. of California - San Diego,https://cseweb.ucsd.edu/~lriek,W6zy3tkAAAAJ
Lauren Wilcox,Georgia Institute of Technology,http://laurenwilcox.net,Y2HTFXAAAAAJ
Laurence D. Merkle,Air Force Institute of Technology,http://afit.academia.edu/xphileprof,NOSCHOLARPAGE
Laurence Dooley,Open University UK,http://stem.open.ac.uk/people/lsd3#tab2,NOSCHOLARPAGE
Laurence Duchien,CRIStAL,http://chercheurs.lille.inria.fr/~duchien,wwofzdYAAAAJ
Laurence Rodrigues do Amaral,UFU,http://www.ppgco.facom.ufu.br/pt-br/pessoas/laurence-rodrigues-amaral,vT0a-8sAAAAJ
Laurence Tratt,King's College London,https://www.kcl.ac.uk/people/laurence-tratt,_iWWkmIAAAAJ
Laurent D. Michel,University of Connecticut,http://www.engr.uconn.edu/~ldm,njNdGR0AAAAJ
Laurent Doyen 0001,Ecole Normale Superieure de Cachan,http://www.lsv.ens-cachan.fr/~doyen/publications.html,t77pcVUAAAAJ
Laurent El Ghaoui,Univ. of California - Berkeley,http://people.eecs.berkeley.edu/~elghaoui,3XLQbL8AAAAJ
Laurent Fribourg,Ecole Normale Superieure de Cachan,http://www.lsv.ens-cachan.fr/~fribourg,ivNbnaYAAAAJ
Laurent Grisoni,CRIStAL,https://www.cristal.univ-lille.fr/profil/grisoni,38F4-JIAAAAJ
Laurent Hébert-Dufresne,University of Vermont,http://www.uvm.edu/cems/cs/profiles/laurent-hebert-dufresne,LdkfcuwAAAAJ
Laurent Itti,University of Southern California,http://ilab.usc.edu/itti,xhUvqK8AAAAJ
Laurent Lefèvre,Ecole Normale Superieure de Lyon,http://perso.ens-lyon.fr/laurent.lefevre,c7L9_mcAAAAJ
Laurent Lessard,University of Wisconsin - Madison,http://www.laurentlessard.com,5PBPqeQAAAAJ
Laurent Michel,University of Connecticut,http://www.engr.uconn.edu/~ldm,njNdGR0AAAAJ
Laurent Noé,CRIStAL,https://www.cristal.univ-lille.fr/profil/noe,PtgUoRIAAAAJ
Laurent Thévenoux,Ecole Normale Superieure de Lyon,http://www.ens-lyon.fr/annuaire/m-thevenoux-laurent-261284.kjsp?RH=ENS-LYON,NOSCHOLARPAGE
Laurent Vanbever,ETH Zurich,https://nsg.ee.ethz.ch,uyCsSAEAAAAJ
Lauri Malmi,Aalto University,http://www.cs.hut.fi/~lma,uKJ_WV4AAAAJ
Lauri Savioja,Aalto University,https://mediatech.aalto.fi/~las,wTfO6z0AAAAJ
Laurie A. Williams,North Carolina State University,http://collaboration.csc.ncsu.edu/laurie,Cln2viUAAAAJ
Laurie P. Dringus,Nova Southeastern University,https://cec.nova.edu/faculty/dringus.html,NOSCHOLARPAGE
Laurie Williams,North Carolina State University,http://collaboration.csc.ncsu.edu/laurie,Cln2viUAAAAJ
Lav R. Varshney,Univ. of Illinois at Urbana-Champaign,http://varshney.web.engr.illinois.edu,JIJGu30AAAAJ
Lav Raj Varshney,Univ. of Illinois at Urbana-Champaign,http://varshney.web.engr.illinois.edu,JIJGu30AAAAJ
Lavika Goel,BITS Pilani,http://www.bits-pilani.ac.in/pilani/lavikagoel/profile,S9hsnNoAAAAJ
Lawrence B. Holder,Washington State University,http://www.eecs.wsu.edu/~holder,SjPX43QAAAAJ
Lawrence Birnbaum,Northwestern University,http://www.mccormick.northwestern.edu/research-faculty/directory/profiles/birnbaum-larry.html,vxmUoXEAAAAJ
Lawrence C. Paulson,University of Cambridge,https://www.cl.cam.ac.uk/~lp15,Sv1hcjEAAAAJ
Lawrence Carin,Duke University,http://people.ee.duke.edu/~lcarin,2nmHOtoAAAAJ
Lawrence Cavedon,RMIT University,https://www.rmit.edu.au/contact/staff-contacts/academic-staff/c/cavedon-associate-professor-lawrence,ZAEiiEUAAAAJ
Lawrence Chung,University of Texas at Dallas,http://www.utdallas.edu/~chung,pFRPgsIAAAAJ
Lawrence E. Hunter,University of Colorado Boulder,https://www.colorado.edu/cs/lawrence-hunter,58cKLg4AAAAJ
Lawrence Hall,University of South Florida,http://www.usf.edu/engineering/cse/people/hall-lawrence.aspx,AKHplAUAAAAJ
Lawrence Holder,Washington State University,http://www.eecs.wsu.edu/~holder,SjPX43QAAAAJ
Lawrence Hunter,University of Colorado Boulder,https://www.colorado.edu/cs/lawrence-hunter,58cKLg4AAAAJ
Lawrence J. Cavedon,RMIT University,https://www.rmit.edu.au/contact/staff-contacts/academic-staff/c/cavedon-associate-professor-lawrence,ZAEiiEUAAAAJ
Lawrence J. Henschen,Northwestern University,http://www.mccormick.northwestern.edu/research-faculty/directory/profiles/henschen-larry.html,NOSCHOLARPAGE
Lawrence K. Saul,Univ. of California - San Diego,http://cseweb.ucsd.edu/~saul,Hft_8cgAAAAJ
Lawrence L. Larmore,University of Nevada Las Vegas,http://web.cs.unlv.edu/larmore,_mRgp6cAAAAJ
Lawrence Mitchell,Durham University,https://www.dur.ac.uk/computer.science/staff/profile/?id=17243,GfzjtHEAAAAJ
Lawrence Rauchwerger,Univ. of Illinois at Urbana-Champaign,https://parasol.tamu.edu/~rwerger,ronge0AAAAAJ
Lawrence S. Moss,Indiana University,https://iulg.sitehost.iu.edu/moss,9XDfKqYAAAAJ
Lawson L. S. Wong,Northeastern University,http://www.ccs.neu.edu/home/lsw,MbDzOP0AAAAJ
Laxmi N. Bhuyan,Univ. of California - Riverside,http://www.cs.ucr.edu/~bhuyan,NOSCHOLARPAGE
Laxmi Narayan Bhuyan,Univ. of California - Riverside,http://www.cs.ucr.edu/~bhuyan,NOSCHOLARPAGE
Laxmi P. Gewali,University of Nevada Las Vegas,http://www.egr.unlv.edu/~laxmi,NOSCHOLARPAGE
Laxmikant V. Kalé,Univ. of Illinois at Urbana-Champaign,http://charm.cs.uiuc.edu/~kale,TPOorDcAAAAJ
Laxminarayana S. Pillutla,DAIICT,http://intranet.daiict.ac.in/~laxminarayana_pillutla,_0RzZvAAAAAJ
Layne T. Watson,Virginia Tech,http://people.cs.vt.edu/~ltw/shortvita.html,NOSCHOLARPAGE
Lazaros F. Merakos,University of Athens,http://cnl.di.uoa.gr/merakos,H5xlwE4AAAAJ
Le Gruenwald,University of Oklahoma,http://www.ou.edu/coe/cs/people/gruenwald,NOSCHOLARPAGE
Le Guan,University of Georgia,https://guanle.org,gz-6ugcAAAAJ
Le Song,Georgia Institute of Technology,http://www.cc.gatech.edu/~lsong,Xl4E0CsAAAAJ
Le Sun 0001,Chinese Academy of Sciences,http://www.icip.org.cn/team/sunle,6bFNhtwAAAAJ
Lea Frermann,University of Melbourne,http://www.frermann.de,y3l6y4IAAAAJ
Leah Findlater,University of Washington,http://faculty.washington.edu/leahkf,NeDnx2EAAAAJ
Leana Golubchik,University of Southern California,http://bourbon.usc.edu/leana,2gpXz3IAAAAJ
Leandro A. F. Fernandes,UFF,http://www2.ic.uff.br/~laffernandes,4OcyYJ4AAAAJ
Leandro A. Villas,UNICAMP,http://www.ic.unicamp.br/~leandro,7ZTnzxQAAAAJ
Leandro Aparecido Villas,UNICAMP,http://www.ic.unicamp.br/~leandro,7ZTnzxQAAAAJ
Leandro Augusto Frata Fernandes,UFF,http://www2.ic.uff.br/~laffernandes,4OcyYJ4AAAAJ
Leandro Krug Wives,UFRGS,http://www.inf.ufrgs.br/~wives,VV5p1EEAAAAJ
Leandro L. Minku,University of Birmingham,https://www.birmingham.ac.uk/staff/profiles/computer-science/minku-leandro.aspx,meC54dkAAAAJ
Leandro Marín,University of Murcia,http://webs.um.es/leandro/miwiki/doku.php,7l_3V7cAAAAJ
Leandro Marín Muñoz,University of Murcia,http://webs.um.es/leandro/miwiki/doku.php,7l_3V7cAAAAJ
Leandro Soares Indrusiak,University of York,https://www-users.cs.york.ac.uk/~lsi,f1PUDsEAAAAJ
Leandro Soriano Marcolino,Lancaster University,https://www.lancaster.ac.uk/scc/about-us/people/leandro-soriano-marcolino,PBzg9G4AAAAJ
Leandro Villas,UNICAMP,http://www.ic.unicamp.br/~leandro,7ZTnzxQAAAAJ
Leandros Tassiulas,Yale University,http://seas.yale.edu/faculty-research/faculty-directory/leandros-tassiulas,9qtgcZ8AAAAJ
Lech Szymanski,University of Otago,http://www.cs.otago.ac.nz/staff/Lech_Szymanski,P8aMU9AAAAAJ
Lee A. D. Cooper,Emory University,http://www.bmi.emory.edu/leecooper,vEUDBkYAAAAJ
Lee A. Hollaar,University of Utah,http://www.cs.utah.edu/~hollaar,NOSCHOLARPAGE
Lee D. Coraor,Pennsylvania State University,http://www.eecs.psu.edu/departments/faculty-staff-list.aspx,NOSCHOLARPAGE
Lee Gillam,University of Surrey,https://www.surrey.ac.uk/people/lee-gillam,8GJC9fAAAAAJ
Lee John Eccleston,University of Edinburgh,http://www.ed.ac.uk/clinical-sciences/pain-management,NOSCHOLARPAGE
Lee-Ad Gottlieb,Ariel University,http://www.cs.nyu.edu/~adi,HV6OPfcAAAAJ
Leen-Kiat Soh,University of Nebraska,http://cse.unl.edu/~lksoh,Q-UHlQ0AAAAJ
Leender van der Torre,University of Luxembourg,http://icr.uni.lu/leonvandertorre,kRoU8dEAAAAJ
Leendert W. N. van der Torre,University of Luxembourg,http://icr.uni.lu/leonvandertorre,kRoU8dEAAAAJ
Leenkiat Soh,University of Nebraska,http://cse.unl.edu/~lksoh,Q-UHlQ0AAAAJ
Lei Bu,Nanjing University,http://cs.nju.edu.cn/bulei,NOSCHOLARPAGE
Lei Chen 0002,HKUST,https://www.cse.ust.hk/~leichen,gtglwgYAAAAJ
Lei Guo 0002,NWPU,https://teacher.nwpu.edu.cn/en/guolei.html,NOSCHOLARPAGE
Lei Jiang 0001,Indiana University,http://homes.sice.indiana.edu/jiang60,1sXorAAAAAJ
Lei Jimmy Ba,University of Toronto,https://jimmylba.github.io,ymzxRhAAAAAJ
Lei Shi 0003,Durham University,https://www.dur.ac.uk/computer.science/staff/profile/?id=18349,t6vecXsAAAAJ
Lei Wang 0031,Shanghai Jiao Tong University,http://wanglei.crypto.sg,QvKutBkAAAAJ
Lei Wu 0012,Zhejiang University,https://person.zju.edu.cn/lei_wu,xOVpf1sAAAAJ
Lei Xie 0001,NWPU,http://lxie.nwpu-aslp.org/index.htm,NOSCHOLARPAGE
Lei Xie 0004,Nanjing University,http://cs.nju.edu.cn/lxie,aZFCUpcAAAAJ
Lei Xie 0006,CUNY,http://compsci.hunter.cuny.edu/~leixie,CujCxdYAAAAJ
Lei Xu 0001,Shanghai Jiao Tong University,http://www.cs.sjtu.edu.cn/~lxu,rN2ny9kAAAAJ
Lei Xu 0003,Nanjing University,http://cs.nju.edu.cn/xulei,NOSCHOLARPAGE
Lei Yang 0001,University of Nevada,http://www.unr.edu/cse/people/faculty/yang,uztxAqsAAAAJ
Lei Yang 0025,The Hong Kong Polytechnic University,https://www4.comp.polyu.edu.hk/~csyanglei/#/pages/profile/about,rvlURhkAAAAJ
Lei Yu 0001,Binghamton University,http://www.cs.binghamton.edu/~lyu,bRCoY7EAAAAJ
Lei Zhang 0006,The Hong Kong Polytechnic University,https://www4.comp.polyu.edu.hk/~cslzhang,tAK5l1IAAAAJ
Lei Zou 0001,Peking University,http://www.icst.pku.edu.cn/intro/leizou/index.html,jZgjlGUAAAAJ
Leif Kobbelt,RWTH Aachen,https://www.graphics.rwth-aachen.de,eCsqoJgAAAAJ
Leila Kosseim,Concordia University,https://users.encs.concordia.ca/~kosseim,nc2WmbsAAAAJ
Leila Musavian,University of Essex,https://www.essex.ac.uk/people/musav85708/leila-musavian,AcQ6zI0AAAAJ
Leila Ribeiro,UFRGS,http://www.inf.ufrgs.br/~leila,gVbcXTQAAAAJ
Leila Ribeiro Korff,UFRGS,http://www.inf.ufrgs.br/~leila,gVbcXTQAAAAJ
