name,affiliation,homepage,scholarid,orcid
Jaynarayan T. Tudu,IIT Tirupati,https://jayresearch.github.io,dEQ9NFcAAAAJ,0000-0000-0000-0000
Jayne Wu,University of Tennessee,http://www.eecs.utk.edu/people/faculty/jwu10,oXoWM_QAAAAJ,0000-0000-0000-0000
Jayshree Sarathy,Northeastern University,https://jayshreesarathy.net,8CsZAHUAAAAJ,0000-0001-5852-5182
Jayson Boubin,Binghamton University,https://www.binghamton.edu/computer-science/people/profile.html?id=jboubin,JwIpWcwAAAAJ,0000-0002-4296-9624
Jayson G. Boubin,Binghamton University,https://www.binghamton.edu/computer-science/people/profile.html?id=jboubin,JwIpWcwAAAAJ,0000-0000-0000-0000
Jean C. Walrand,Univ. of California - Berkeley,https://www2.eecs.berkeley.edu/Faculty/Homepages/walrand.html,rPU7fz0AAAAJ,0000-0000-0000-0000
Jean Cardinal,Université libre de Bruxelles,http://www.ulb.ac.be/di/algo/jcardin,RGGbPQEAAAAJ,0000-0002-2312-0967
Jean Chamberlain Chedjou,University of Klagenfurt,https://www.aau.at/team/chedjou-jean-chamberlain,R_-76k0AAAAJ,0000-0000-0000-0000
Jean Christoph Jung,TU Dortmund,https://logic-in.cs.tu-dortmund.de/personen/profs/jean-christoph-jung,wj3Axj0AAAAJ,0000-0002-4159-2255
Jean Fan,Johns Hopkins University,https://jef.works,EEX1uGwAAAAJ,0000-0002-0212-5451
Jean Gao,Baylor University,https://www.ecs.baylor.edu/person/dr-jean-gao,NOSCHOLARPAGE,0000-0000-0000-0000
Jean Goubault,Ecole Normale Superieure de Cachan,http://www.lsv.ens-cachan.fr/~goubault/?l=fr,NOSCHOLARPAGE,0000-0000-0000-0000
Jean Goubault-Larrecq,Ecole Normale Superieure de Cachan,http://www.lsv.ens-cachan.fr/~goubault/?l=fr,NOSCHOLARPAGE,0000-0000-0000-0000
Jean Gourd,Louisiana Tech University,https://www.latech.edu/faculty-staff/single-entry/name/jean-gourd,NOSCHOLARPAGE,0000-0000-0000-0000
Jean H. Gallier,University of Pennsylvania,http://www.cis.upenn.edu/~jean,kYK4tvsAAAAJ,0009-0002-8895-1662
Jean Honorio,University of Melbourne,https://findanexpert.unimelb.edu.au/profile/1066217-jean-honorio-carrillo,8OW3TMMAAAAJ,0000-0002-6448-0598
Jean Jyh-Jiun Shann,National Chiao Tung University,https://www.cs.nctu.edu.tw/members/detail/jjshann,NOSCHOLARPAGE,0000-0000-0000-0000
Jean Mayo,Michigan Technological University,https://www.mtu.edu/cs/department/faculty-staff/faculty/mayo,MjIy_X0AAAAJ,0000-0000-0000-0000
Jean Meunier,University of Montreal,http://www.iro.umontreal.ca/~meunier,El03_L8AAAAJ,0000-0000-0000-0000
Jean Paul Degabriele,TU Darmstadt,https://degabriele.info,UeIJ6RYAAAAJ,0000-0000-0000-0000
Jean Petric,Lancaster University,https://www.lancaster.ac.uk/scc/about-us/people/jean-petric,gfAm1nkAAAAJ,0000-0003-1949-2706
Jean Pichon-Pharabod,Aarhus University,https://jeanpichon.github.io,ReYyKJAAAAAJ,0000-0002-4442-6543
Jean Ponce,Ecole Normale Superieure,http://www.di.ens.fr/~ponce,vC2vywcAAAAJ,0009-0000-5449-7620
Jean Privat,Université du Québec à Montréal,https://info.uqam.ca/~privat,NOSCHOLARPAGE,0000-0000-0000-0000
Jean Vuillemin,Ecole Normale Superieure,http://www.di.ens.fr/~jv,tPVtuMwAAAAJ,0000-0000-0000-0000
Jean-Baptiste Jeannin,University of Michigan,http://www-personal.umich.edu/~jeannin,o9GQ8w4AAAAJ,0000-0001-6378-1447
Jean-Baptiste Tristan,Boston College,https://jtristan.github.io,iMs3HJoAAAAJ,0000-0003-2574-7883
Jean-Bernard Stefani,Ecole Normale Superieure de Lyon,http://www.ens-lyon.fr/annuaire/m-stefani-jean-bernard-273376.kjsp?RH=ENS-LYON,vTA9tNcAAAAJ,0000-0000-0000-0000
Jean-Charles Bazin,KAIST,http://rcv.kaist.ac.kr/v2/bbs/member_detail.php?mb_id=jcrennes,XPZLx-8AAAAJ,0000-0001-7660-4802
Jean-Christophe Mignot,Ecole Normale Superieure de Lyon,http://perso.ens-lyon.fr/jean-christophe.mignot,xQda7H8AAAAJ,0000-0000-0000-0000
Jean-Christophe Routier,CRIStAL,http://cristal.univ-lille.fr/~routier,NOSCHOLARPAGE,0000-0000-0000-0000
Jean-Claude Tarby,CRIStAL,http://cristal.univ-lille.fr/~jctarby,FcMxq-0AAAAJ,0000-0000-0000-0000
Jean-François Lalonde,Université Laval,http://vision.gel.ulaval.ca/~jflalonde,hW9fwNYAAAAJ,0000-0002-6583-2364
Jean-François Raskin,Université libre de Bruxelles,http://www.ulb.ac.be/di/ssd/jfr,NOSCHOLARPAGE,0000-0002-3673-1097
Jean-Guy Schneider,Monash University,https://research.monash.edu/en/persons/jean-guy-schneider,7ZrNsYEAAAAJ,0000-0002-9827-5496
Jean-Lou De Carufel,University of Ottawa,https://engineering.uottawa.ca/eecs/people/carufel-jean-lou,wwoudWYAAAAJ,0000-0000-0000-0000
Jean-Luc Dekeyser,CRIStAL,http://cristal.univ-lille.fr/~dekeyser,NOSCHOLARPAGE,0000-0000-0000-0000
Jean-Luc Lugrin,University of Würzburg,https://hci.uni-wuerzburg.de/people/jeanluc-lugrin,V3FLc9IAAAAJ,0000-0002-2725-2123
Jean-Marc Geib,CRIStAL,https://www.cristal.univ-lille.fr/profil/geib,NOSCHOLARPAGE,0000-0000-0000-0000
Jean-Marie Madiot,INRIA,https://cambium.inria.fr/~jmadiot,933Yg50AAAAJ,0000-0000-0000-0000
Jean-Michel Muller,Ecole Normale Superieure de Lyon,http://perso.ens-lyon.fr/jean-michel.muller,q6Be-msAAAAJ,0000-0000-0000-0000
Jean-Patrick Gelas,Ecole Normale Superieure de Lyon,http://perso.ens-lyon.fr/jean-patrick.gelas,NMd2LuIAAAAJ,0000-0002-2146-8513
Jean-Philippe Vandeborre,CRIStAL,https://www.cristal.univ-lille.fr/profil/vandebor,myhkjkwAAAAJ,0000-0000-0000-0000
Jean-Pierre Corriveau,Carleton University,http://www.scs.carleton.ca/~jeanpier,SmEIZO0AAAAJ,0000-0002-6570-3108
Jean-Pierre Dussault,Université de Sherbrooke,https://www.usherbrooke.ca/informatique/personnel/corps-professoral/professeurs/jean-pierre-dussault,NOSCHOLARPAGE,0000-0001-7253-7462
Jean-Pierre Hubaux,EPFL,https://people.epfl.ch/jean-pierre.hubaux,W7YBLlEAAAAJ,0000-0003-1533-6132
Jean-Pierre Seifert,TU Berlin,https://www.eecs.tu-berlin.de/menue/einrichtungen/professuren/professorinnen/seifert,aYbydEMAAAAJ,0000-0002-5372-4825
Jean-Stéphane Varré,CRIStAL,http://cristal.univ-lille.fr/~varre,NOSCHOLARPAGE,0000-0001-6322-0519
Jean-Sébastien Coron,University of Luxembourg,http://wwwen.uni.lu/recherche/fstc/laboratory_of_algorithmics_cryptology_and_security_lacs/members/jean_sebastien_coron,NOSCHOLARPAGE,0000-0003-1021-3344
Jean-Yves Guillemaut,University of Surrey,http://personal.ee.surrey.ac.uk/Personal/J.Guillemaut,xd8Ej6YAAAAJ,0000-0001-8223-5505
Jean-Yves Hervé,University of Rhode Island,https://web.uri.edu/cs/meet/jean-yves-herve,NOSCHOLARPAGE,0000-0000-0000-0000
Jean-Yves L'Excellent,Ecole Normale Superieure de Lyon,http://perso.ens-lyon.fr/jean-yves.l.excellent,NOSCHOLARPAGE,0000-0000-0000-0000
Jean-Yves Le Boudec,EPFL,https://people.epfl.ch/jean-yves.leboudec,hLj70l8AAAAJ,0000-0000-0000-0000
Jean-Yves Moyen,University of Copenhagen,https://lipn.univ-paris13.fr/~moyen,PpkC9xUAAAAJ,0000-0000-0000-0000
Jean-Yves Potvin,University of Montreal,http://www.iro.umontreal.ca/~potvin,NOSCHOLARPAGE,0000-0000-0000-0000
Jean-luc Dugelay,EURECOM,http://www.eurecom.fr/~dugelay,VGK3IyUAAAAJ,0000-0003-3151-4330
Jeanette Falk,Aalborg University,http://jeanettefalk.com,8tAgGMUAAAAJ,0000-0001-7278-9344
Jeanette Hällgren Kotaleski,KTH Royal Inst. of Technology,https://www.kth.se/profile/jeanette,55D57zgAAAAJ,0000-0000-0000-0000
Jeanine K. Stefanucci,University of Utah,https://psych.utah.edu/people/faculty/stefanucci-jeanine.php,zilifFEAAAAJ,0000-0003-4238-2951
Jeanine Stefanucci,University of Utah,https://psych.utah.edu/people/faculty/stefanucci-jeanine.php,zilifFEAAAAJ,0000-0003-4238-2951
Jeannette Bohg,Stanford University,https://web.stanford.edu/~bohg,rjnJnEkAAAAJ,0000-0002-4921-7193
Jed Brown,University of Colorado Boulder,https://www.colorado.edu/cs/users/jeka2967,x_9_NGwAAAAJ,0000-0002-9945-0639
Jed Crandall,Arizona State University,https://www.cs.unm.edu/~crandall,nOF9akgAAAAJ,0000-0000-0000-0000
Jed R. Brubaker,University of Colorado Boulder,http://www.colorado.edu/cmci/people/information-science/jed-brubaker,8LEH940AAAAJ,0000-0003-4826-8324
Jedidiah R. Crandall,Arizona State University,https://www.cs.unm.edu/~crandall,nOF9akgAAAAJ,0000-0001-7864-2992
Jee W. Choi,University of Oregon,https://cs.uoregon.edu/profile/jeec,yCA985IAAAAJ,0000-0000-0000-0000
Jeeeun Kim,Texas A&M University,http://www.jeeeunkim.com,zNjEAPwAAAAJ,0000-0002-8915-481X
Jeehoon Kang,KAIST,https://cp.kaist.ac.kr/jeehoon.kang,rVgfdSYAAAAJ,0000-0002-2115-0871
Jeewani Anupama Ginige,Western Sydney University,https://www.westernsydney.edu.au/staff_profiles/WSU/associate_professor_anupama_ginige,CeF-3BkAAAAJ,0000-0002-6695-6983
Jefersson A. dos Santos,University of Sheffield,https://www.sheffield.ac.uk/dcs/people/academic/jefersson-alex-dos-santos,wXQnnTUAAAAJ,0000-0000-0000-0000
Jefersson Alex dos Santos,University of Sheffield,https://www.sheffield.ac.uk/dcs/people/academic/jefersson-alex-dos-santos,wXQnnTUAAAAJ,0000-0000-0000-0000
Jeff A. Bilmes,University of Washington,https://people.ece.uw.edu/bilmes,L9QufAsAAAAJ,0000-0002-7372-8778
Jeff Carver 0001,The University of Alabama,http://carver.cs.ua.edu,qGe7nJ0AAAAJ,0000-0000-0000-0000
Jeff Clune,University of British Columbia,https://www.cs.ubc.ca/people/jeff-clune,5TZ7f5wAAAAJ,0000-0000-0000-0000
Jeff Dalton 0001,University of Edinburgh,http://www.inf.ed.ac.uk/people/staff/Jeff_Dalton.html,mgwLi-EAAAAJ,0000-0003-2422-8651
Jeff Edmonds,York University,http://www.cs.yorku.ca/~jeff,AjD7zfgAAAAJ,0000-0003-4803-3365
Jeff Erickson 0001,Univ. of Illinois at Urbana-Champaign,http://jeffe.cs.illinois.edu,02_kT4YAAAAJ,0000-0002-5253-2282
Jeff Gray,The University of Alabama,http://gray.cs.ua.edu,83an8lYAAAAJ,0000-0003-0082-6753
Jeff Gray 0001,The University of Alabama,http://gray.cs.ua.edu,83an8lYAAAAJ,0000-0003-0082-6753
Jeff Heflin,Lehigh University,http://www.cse.lehigh.edu/~heflin,IKKQHqkAAAAJ,0000-0002-7290-1495
Jeff Huang 0001,Texas A&M University,https://parasol.tamu.edu/~jeff,UmrxW60AAAAJ,0000-0003-1393-0752
Jeff Huang 0002,Brown University,http://jeffhuang.com,o8oJ6s4AAAAJ,0000-0002-3453-5666
Jeff Kinne,Indiana State University,https://www.indstate.edu/faculty-staff/jeffrey-kinne,NOSCHOLARPAGE,0009-0001-6668-0796
Jeff Kramer,Imperial College London,http://wp.doc.ic.ac.uk/jk,t-fuDjMAAAAJ,0000-0000-0000-0000
Jeff Linderoth,University of Wisconsin - Madison,http://homepages.cae.wisc.edu/~linderot,gwM2aRIAAAAJ,0000-0000-0000-0000
Jeff M. Phillips,University of Utah,http://www.cs.utah.edu/~jeffp,aFDuhV8AAAAJ,0000-0003-1169-2965
Jeff Meunier,University of Connecticut,http://engr.uconn.edu/~jeffm,NOSCHOLARPAGE,0000-0000-0000-0000
Jeff Offutt,University at Albany - SUNY,https://www.albany.edu/computer-science/faculty/jeff-offutt,fAeRp3kAAAAJ,0000-0000-0000-0000
Jeff Orchard,University of Waterloo,https://cs.uwaterloo.ca/~jorchard/UWaterloo/Home.html,cAfBytAAAAAJ,0000-0002-4897-8951
Jeff T. Linderoth,University of Wisconsin - Madison,http://homepages.cae.wisc.edu/~linderot,gwM2aRIAAAAJ,0000-0000-0000-0000
Jeff Tian,Southern Methodist University,http://lyle.smu.edu/~tian,NOSCHOLARPAGE,0000-0000-0000-0000
Jeff Trinkle,Lehigh University,http://www.cse.lehigh.edu/~trink,Dl0vAp8AAAAJ,0000-0000-0000-0000
Jeff Yan,University of Strathclyde,https://pureportal.strath.ac.uk/en/persons/jeff-yan/publications,rYhiAEUAAAAJ,0000-0000-0000-0000
Jeff Yu Lei,University of Texas at Arlington,http://ranger.uta.edu/~ylei,YG60wS4AAAAJ,0000-0000-0000-0000
Jeff Z. Pan,University of Edinburgh,https://www.inf.ed.ac.uk/people/staff/Jeff_Pan.html,zLDAY8QAAAAJ,0000-0002-9779-2088
Jefferson R. Souza,UFU,http://www.ppgco.facom.ufu.br/pt-br/pessoas/jefferson-rodrigo-de-souza,AmdqjLsAAAAJ,0000-0001-6422-4722
Jefferson Rodrigo de Souza,UFU,http://www.ppgco.facom.ufu.br/pt-br/pessoas/jefferson-rodrigo-de-souza,AmdqjLsAAAAJ,0000-0000-0000-0000
Jeffery I. Zucker,McMaster University,http://www.cas.mcmaster.ca/~zucker,NOSCHOLARPAGE,0000-0000-0000-0000
Jeffery J. Orchard,University of Waterloo,https://cs.uwaterloo.ca/~jorchard/UWaterloo/Home.html,cAfBytAAAAAJ,0000-0000-0000-0000
Jeffery Raphael,King's College London,https://www.kcl.ac.uk/people/jeffery-raphael,xaZeEVsAAAAJ,0009-0007-8881-2335
Jeffrey A. Bilmes,University of Washington,https://people.ece.uw.edu/bilmes,L9QufAsAAAAJ,0000-0000-0000-0000
Jeffrey A. Fessler,University of Michigan,https://web.eecs.umich.edu/~fessler,J5f4Gq8AAAAJ,0000-0000-0000-0000
Jeffrey A. Miller,University of Southern California,https://pressroom.usc.edu/jeffrey-miller,VYYLUPoAAAAJ,0000-0000-0000-0000
Jeffrey A. Weiss,University of Utah,https://www.sci.utah.edu/people/weiss.html,YtFi-KkAAAAJ,0000-0000-0000-0000
Jeffrey Bokor,Univ. of California - Berkeley,http://people.eecs.berkeley.edu/~jbokor,ylSEuoIAAAAJ,0000-0002-4541-0156
Jeffrey C. Carver,The University of Alabama,http://carver.cs.ua.edu,qGe7nJ0AAAAJ,0000-0000-0000-0000
Jeffrey C. Dill,Ohio University,https://www.ohio.edu/engineering/about/people/profiles.cfm?profile=dill,NOSCHOLARPAGE,0000-0000-0000-0000
Jeffrey C. Trinkle,Lehigh University,http://www.cse.lehigh.edu/~trink,Dl0vAp8AAAAJ,0000-0000-0000-0000
Jeffrey Carver,The University of Alabama,http://carver.cs.ua.edu,qGe7nJ0AAAAJ,0000-0002-7824-9151
Jeffrey Chan,RMIT University,https://www.rmit.edu.au/contact/staff-contacts/academic-staff/c/chan-dr-jeffrey,I9mDeiYAAAAJ,0000-0002-7865-072X
Jeffrey Clune,University of Wyoming,http://www.uwyo.edu/profiles/extras/playing-with-robots.html,5TZ7f5wAAAAJ,0000-0000-0000-0000
Jeffrey D. Morris,Augusta University,https://www.augusta.edu/ccs/faculty.php,VWQQYTcAAAAJ,0000-0000-0000-0000
Jeffrey Dalton 0001,University of Edinburgh,http://www.inf.ed.ac.uk/people/staff/Jeff_Dalton.html,mgwLi-EAAAAJ,0000-0003-2422-8651
Jeffrey E. Boyd,University of Calgary,http://pages.cpsc.ucalgary.ca/~boyd,C285XCoAAAAJ,0000-0000-0000-0000
Jeffrey Flanigan,Univ. of California - Santa Cruz,https://jflanigan.github.io,XpIsORcAAAAJ,0000-0002-8805-9482
Jeffrey G. Gray,The University of Alabama,http://gray.cs.ua.edu,83an8lYAAAAJ,0000-0003-0082-6753
Jeffrey H. Dinitz,University of Vermont,http://www.emba.uvm.edu/~dinitz,w9u7g3MAAAAJ,0000-0000-0000-0000
Jeffrey H. Lang,Massachusetts Inst. of Technology,http://eecsfacweb.mit.edu/facpages/lang.html,rQf4yDAAAAAJ,0000-0000-0000-0000
Jeffrey H. Reed,Virginia Tech,https://ece.vt.edu/people/profile/reed.html,MBypY_YAAAAJ,0000-0003-3494-1901
Jeffrey H. Siewerdsen,Johns Hopkins University,https://istar.jhu.edu,BczXL6oAAAAJ,0000-0000-0000-0000
Jeffrey Heer,University of Washington,http://homes.cs.washington.edu/~jheer,vlgs4G4AAAAJ,0000-0002-6175-1655
Jeffrey Huang,EPFL,https://people.epfl.ch/jeffrey.huang,Ehxp2YIAAAAJ,0000-0000-0000-0000
Jeffrey K. Hollingsworth,Univ. of Maryland - College Park,https://www.cs.umd.edu/~hollings,YcrMNggAAAAJ,0000-0000-0000-0000
Jeffrey K. Uhlmann,University of Missouri,https://engineering.missouri.edu/faculty/jeffrey-uhlmann,NOSCHOLARPAGE,0000-0000-0000-0000
Jeffrey Kramer,Imperial College London,http://wp.doc.ic.ac.uk/jk,t-fuDjMAAAAJ,0000-0002-6308-127X
Jeffrey L. Overbey,Auburn University,http://jeff.over.bz,ot-erTIAAAAJ,0000-0000-0000-0000
Jeffrey L. Popyack,Drexel University,https://www.cs.drexel.edu/~jpopyack,cEscX0cAAAAJ,0000-0000-0000-0000
Jeffrey Lang,Massachusetts Inst. of Technology,http://eecsfacweb.mit.edu/facpages/lang.html,rQf4yDAAAAAJ,0000-0000-0000-0000
Jeffrey Lasky,Rochester Inst. of Technology,https://www.rit.edu/gccis/jeffrey-lasky,NOSCHOLARPAGE,0000-0000-0000-0000
Jeffrey Mark Siskind,Purdue University,https://engineering.purdue.edu/~qobi,CgSBtPYAAAAJ,0000-0002-0105-6503
Jeffrey Michael Heer,University of Washington,http://homes.cs.washington.edu/~jheer,vlgs4G4AAAAJ,0000-0000-0000-0000
Jeffrey O. Shallit,University of Waterloo,https://cs.uwaterloo.ca/~shallit,A-s_cLQAAAAJ,0000-0000-0000-0000
Jeffrey Overbey,Auburn University,http://jeff.over.bz,ot-erTIAAAAJ,0000-0000-0000-0000
Jeffrey Parsons,Memorial Univ. of Newfoundland,https://www.mun.ca/computerscience/people,x8zSPvgAAAAJ,0000-0002-4819-2801
Jeffrey Popyack,Drexel University,https://www.cs.drexel.edu/~jpopyack,cEscX0cAAAAJ,0000-0003-2338-3297
Jeffrey S. Chase,Duke University,https://users.cs.duke.edu/~chase,N5igm6UAAAAJ,0000-0001-8275-0830
Jeffrey S. Foster,Tufts University,http://www.cs.umd.edu/~jfoster,QWPwfsgAAAAJ,0000-0001-8043-1166
Jeffrey S. Rosenschein,Hebrew University of Jerusalem,http://www.cs.huji.ac.il/~jeff,YO7cKNMAAAAJ,0000-0000-0000-0000
Jeffrey Shallit,University of Waterloo,https://cs.uwaterloo.ca/~shallit,A-s_cLQAAAAJ,0000-0000-0000-0000
Jeffrey T. Linderoth,University of Wisconsin - Madison,http://homepages.cae.wisc.edu/~linderot,gwM2aRIAAAAJ,0000-0000-0000-0000
Jeffrey Uhlmann,University of Missouri,https://engineering.missouri.edu/faculty/jeffrey-uhlmann,NOSCHOLARPAGE,0000-0001-9163-521X
Jeffrey Xu Yu,Chinese University of Hong Kong,http://www.se.cuhk.edu.hk/people/yu.html,iHevumsAAAAJ,0000-0002-9738-827X
Jehan-Francois Paris,University of Houston,http://www2.cs.uh.edu/~paris,NOSCHOLARPAGE,0000-0002-8403-3517
Jehee Lee,Seoul National University,http://mrl.snu.ac.kr/~jehee,YHlvUsAAAAAJ,0000-0003-1023-1868
Jelani Nelson,Univ. of California - Berkeley,http://people.eecs.berkeley.edu/~minilek,W6gQqWcAAAAJ,0000-0001-7370-3733
Jelena Diakonikolas,University of Wisconsin - Madison,http://www.jelena-diakonikolas.com,J8ixfu8AAAAJ,0000-0003-3439-0310
Jelena Marasevic,University of Wisconsin - Madison,http://www.jelena-diakonikolas.com,J8ixfu8AAAAJ,0000-0000-0000-0000
Jelena Tesic,Texas State University,http://cs.txstate.edu/~j_t463,jRLy9uoAAAAJ,0000-0002-9972-9760
Jelena V. Misic,Toronto Metropolitan University,https://www.scs.torontomu.ca/~jmisic,Sd87n8gAAAAJ,0000-0000-0000-0000
Jeman Park 0001,Kyung Hee University,https://jeman-khu.notion.site,Z2vJWEgAAAAJ,0000-0003-4387-8780
Jen Rexford,Princeton University,http://www.cs.princeton.edu/~jrex,07ds-DAAAAAJ,0000-0000-0000-0000
Jen-Hui Chuang,National Chiao Tung University,http://islab.cs.nctu.edu.tw,NOSCHOLARPAGE,0000-0002-4934-4811
Jenay M. Beer,University of Georgia,https://ssw.uga.edu/people/name/jenay-beer,5BnVZi4AAAAJ,0000-0000-0000-0000
Jeni Paay,Aalborg University,http://people.cs.aau.dk/~jeni/jeni_homepage/home.html,-4miticAAAAJ,0000-0001-8328-6662
Jenn-Jier James Lien,National Cheng Kung University,http://www.csie.ncku.edu.tw/ncku_csie/depmember/teacherdetail/id/17,3nu_iw0AAAAJ,0000-0000-0000-0000
Jenna L. Marquard,Univ. of Massachusetts Amherst,https://mie.umass.edu/faculty/jenna-marquard,K56cD70AAAAJ,0000-0000-0000-0000
Jenna Wiens,University of Michigan,http://www-personal.umich.edu/~wiensj,NOSCHOLARPAGE,0000-0002-1057-7722
Jennie Duggan,Northwestern University,http://users.eecs.northwestern.edu/~jennie,kVUa9ZoAAAAJ,0000-0002-4218-8502
Jennie Rogers,Northwestern University,http://users.eecs.northwestern.edu/~jennie,kVUa9ZoAAAAJ,0000-0002-4218-8502
Jennifer C. Ureta,De La Salle University,https://www.dlsu.edu.ph/colleges/ccs/faculty-profile/single/?id=32665818005&command=GETPROFILE,K263QzQAAAAJ,0000-0000-0000-0000
Jennifer Campbell,University of Toronto,http://www.cs.toronto.edu/~campbell,3mDtQLcAAAAJ,0000-0001-5092-6600
Jennifer G. Dy,Northeastern University,https://www.khoury.northeastern.edu/people/jennifer-dy,6h7b0fAAAAAJ,0000-0000-0000-0000
Jennifer G. Kim,Georgia Institute of Technology,https://faculty.cc.gatech.edu/~jkim693,puNJcv0AAAAJ,0000-0003-3253-3963
Jennifer George,Goldsmiths University of London,https://www.gold.ac.uk/computing/people/george-jennifer,NOSCHOLARPAGE,0000-0000-0000-0000
Jennifer Golbeck,Univ. of Maryland - College Park,http://cs.umd.edu/people/jgolbeck,WBOnL7sAAAAJ,0000-0000-0000-0000
Jennifer Horkoff,Chalmers/GU,https://www.chalmers.se/en/staff/Pages/jenho.aspx,NOSCHOLARPAGE,0000-0000-0000-0000
Jennifer Hu 0001,Johns Hopkins University,https://cogsci.jhu.edu/directory/jennifer-hu,Yn59qc4AAAAJ,0000-0003-4075-6876
Jennifer J. Sun,Cornell University,https://jenjsun.com,TejzmcwAAAAJ,0000-0000-0000-0000
Jennifer Jacobs 0001,Univ. of California - Santa Barbara,http://jenniferjacobs.mat.ucsb.edu,z0C-QBoAAAAJ,0000-0001-8666-8527
Jennifer L. Welch,Texas A&M University,https://parasol.tamu.edu/~welch,_BSIZHAAAAAJ,0000-0003-2725-9875
Jennifer Listgarten,Univ. of California - Berkeley,http://www.jennifer.listgarten.com,jhPhgf4AAAAJ,0000-0000-0000-0000
Jennifer Lundelius,Texas A&M University,https://parasol.tamu.edu/~welch,_BSIZHAAAAAJ,0000-0000-0000-0000
Jennifer M. Groh,Duke University,http://people.duke.edu/~jmgroh,n_BMt9AAAAAJ,0000-0000-0000-0000
Jennifer Mankoff,University of Washington,https://www.hcii.cmu.edu/people/jennifer-mankoff,mhmvCgsAAAAJ,0000-0001-9235-5324
Jennifer Mary Jacobs 0001,Univ. of California - Santa Barbara,http://jenniferjacobs.mat.ucsb.edu,z0C-QBoAAAAJ,0000-0000-0000-0000
Jennifer Parham-Mocello,Oregon State University,https://engineering.oregonstate.edu/people/jennifer-parham-mocello,9b6cJ_UAAAAJ,0000-0002-4213-8046
Jennifer Rexford,Princeton University,http://www.cs.princeton.edu/~jrex,07ds-DAAAAAJ,0000-0002-0231-8165
Jennifer Seberry,University of Wollongong,https://scholars.uow.edu.au/jennifer-seberry,0llvkDsAAAAJ,0000-0002-9558-4293
Jennifer T. Chayes,Univ. of California - Berkeley,http://jenniferchayes.com,YAHWbtkAAAAJ,0000-0003-4020-8618
Jennifer Tour Chayes,Univ. of California - Berkeley,http://jenniferchayes.com,YAHWbtkAAAAJ,0000-0000-0000-0000
Jennifer Waycott,University of Melbourne,http://findanexpert.unimelb.edu.au/display/person52243,kc5Fr-0AAAAJ,0000-0000-0000-0000
Jennifer Widom,Stanford University,http://infolab.stanford.edu/~widom,zdKmnYwAAAAJ,0000-0000-0000-0000
Jenny Coady,Heriot-Watt University,https://www.hw.ac.uk/staff/uk/macs/jenny-coady.htm,NOSCHOLARPAGE,0000-0000-0000-0000
Jenny Lin,University of Utah,https://jlin98.github.io,W_Kf130AAAAJ,0009-0000-8618-0740
Jenny Waycott,University of Melbourne,http://findanexpert.unimelb.edu.au/display/person52243,kc5Fr-0AAAAJ,0000-0002-4634-0532
Jenq Kuen Lee,National Tsing Hua University,http://pllab.cs.nthu.edu.tw/~jklee,cIxlQU4AAAAJ,0000-0000-0000-0000
Jenq-Kuen Lee,National Tsing Hua University,http://pllab.cs.nthu.edu.tw/~jklee,cIxlQU4AAAAJ,0000-0000-0000-0000
Jens B. Schmitt,TU Kaiserslautern,https://disco.cs.uni-kl.de/index.php/people/jens-schmitt,lmEldBwAAAAJ,0000-0000-0000-0000
Jens Christian Claussen,University of Birmingham,https://www.birmingham.ac.uk/staff/profiles/computer-science/academic-staff/claussen-jens-christian.aspx,fCjDwsIAAAAJ,0000-0000-0000-0000
Jens Dietrich 0001,Victoria University of Wellington,https://sites.google.com/site/jensdietrich,wMsX0w4AAAAJ,0000-0001-9019-6550
Jens Dittrich,Saarland University,https://infosys.cs.uni-saarland.de/people/dittrich.php,fykfPiwAAAAJ,0000-0003-1015-804X
Jens Emil Grønbæk,Aarhus University,https://cs.au.dk/~jensemil,tY7C0m8AAAAJ,0000-0002-9566-7195
Jens Grabowski,University of Göttingen,https://www.swe.informatik.uni-goettingen.de/staff/jens-grabowski,59rolV4AAAAJ,0000-0000-0000-0000
Jens Gravesen,DTU,https://www.compute.dtu.dk/english,NOSCHOLARPAGE,0000-0000-0000-0000
Jens Gregor,University of Tennessee,http://web.eecs.utk.edu/~jgregor,NOSCHOLARPAGE,0000-0000-0000-0000
Jens Grossklags,TU Munich,http://www.cybertrust.in.tum.de/index.php?id=101,apxyerQAAAAJ,0000-0003-1093-1282
Jens H. Jahnke,University of Victoria,http://www.cs.uvic.ca/~jens/blog/page5.html,TsTOHgoAAAAJ,0000-0000-0000-0000
Jens H. Krüger,University of Duisburg-Essen,http://hpc.uni-due.de/krueger.html,w87pmH4AAAAJ,0000-0000-0000-0000
Jens H. Weber,University of Victoria,http://www.cs.uvic.ca/~jens/blog/page5.html,TsTOHgoAAAAJ,0000-0000-0000-0000
Jens H. Weber-Jahnke,University of Victoria,http://www.cs.uvic.ca/~jens/blog/page5.html,TsTOHgoAAAAJ,0000-0000-0000-0000
Jens Harald Krüger,University of Duisburg-Essen,http://hpc.uni-due.de/krueger.html,w87pmH4AAAAJ,0000-0002-9197-0613
Jens Haueisen,TU Ilmenau,https://www.tu-ilmenau.de/bmti/fachgebiete/biomedizinische-technik,u5SRjOwAAAAJ,0000-0000-0000-0000
Jens Knoop,TU Wien,http://www.complang.tuwien.ac.at/knoop,NOSCHOLARPAGE,0000-0000-0000-0000
