name,affiliation,homepage,scholarid,orcid
Taiji Suzuki,University of Tokyo,http://ibis.t.u-tokyo.ac.jp/suzuki,x8osrBsAAAAJ,0000-0000-0000-0000
Taisong Jin,Xiamen University,https://cs.xmu.edu.cn/info/1009/2169.htm,YoI65-0AAAAJ,0000-0000-0000-0000
Taisook Han,KAIST,https://cs.kaist.ac.kr/people/view?idx=32&kind=faculty&menu=160,NOSCHOLARPAGE,0000-0000-0000-0000
Taisuke Boku,University of Tsukuba,http://www.hpcs.cs.tsukuba.ac.jp/~taisuke/index-e.html,fL8Q3_IAAAAJ,0000-0000-0000-0000
Taisuke Kobayashi,National Inst. of Informatics,https://www.nii.ac.jp/en/faculty/informatics/kobayashi_taisuke,_osNFzIAAAAJ,0000-0000-0000-0000
Taisy Silva Weber,UFRGS,https://www.inf.ufrgs.br/site/docente/taisy-silva-weber,e62RF40AAAAJ,0000-0000-0000-0000
Taiyun Chi,Rice University,https://chilab.info/team,x7UY3lIAAAAJ,0000-0000-0000-0000
Tajana Rosing,Univ. of California - San Diego,http://cseweb.ucsd.edu/~trosing,CeieiIgAAAAJ,0000-0002-6954-997X
Tajana S. Rosing,Univ. of California - San Diego,http://cseweb.ucsd.edu/~trosing,CeieiIgAAAAJ,0000-0000-0000-0000
Tajana Simunic,Univ. of California - San Diego,http://cseweb.ucsd.edu/~trosing,CeieiIgAAAAJ,0000-0002-6954-997X
Tajana Simunic Rosing,Univ. of California - San Diego,http://cseweb.ucsd.edu/~trosing,CeieiIgAAAAJ,0000-0002-6954-997X
Tak Wah Lam,University of Hong Kong,https://i.cs.hku.hk/~twlam,wgvU0B8AAAAJ,0000-0003-4676-8587
Takaaki Ohnishi,University of Tokyo,http://www.canon-igs.org/en/fellows/takaaki_ohnishi.html,NOSCHOLARPAGE,0000-0000-0000-0000
Takafumi Kanamori,Tokyo Institute of Technology,https://sites.google.com/site/tokyotechkanamoritakafumilab/english,NOSCHOLARPAGE,0000-0000-0000-0000
Takahiko Satoh,Keio University,https://sites.google.com/view/satoh-quantum-lab,7sU5XMMAAAAJ,0000-0000-0000-0000
Takahiro Hara,Osaka University,http://www-nishio.ist.osaka-u.ac.jp/~hara,Ly6jrBoAAAAJ,0000-0003-4807-3156
Takahiro Shinagawa,University of Tokyo,https://www.os.is.s.u-tokyo.ac.jp/en/shina,HufXgzQAAAAJ,0000-0002-7016-7696
Takahiro Wada,NAIST,https://sites.google.com/view/humanroboticslab/takahiro-wada?authuser=0,AMyuZtQAAAAJ,0000-0000-0000-0000
Takamitsu Matsubara,NAIST,https://sites.google.com/view/naist-robot-learning-en?authuser=0,RFDSj_0AAAAJ,0000-0000-0000-0000
Takanori Fujiwara,University of Arizona,https://takanori-fujiwara.github.io,7q1y3h0AAAAJ,0000-0002-6382-2752
Takanori Kigawa,Tokyo Institute of Technology,http://kigawa-lab.riken.jp/titech,jSi1DZ0AAAAJ,0000-0003-0146-9719
Takao Onoye,Osaka University,http://www-ise2.ist.osaka-u.ac.jp/~onoye,Ln4-4eAAAAAJ,0000-0000-0000-0000
Takashi Inui,University of Tsukuba,http://www.nlp.mibel.cs.tsukuba.ac.jp/~inui/en,K4kblEwAAAAJ,0000-0000-0000-0000
Takashi Ishida 0002,Tokyo Institute of Technology,http://www.cb.cs.titech.ac.jp/en,kudXipEAAAAJ,0000-0002-9478-3223
Takashi Kobayashi 0001,Tokyo Institute of Technology,http://www.sa.cs.titech.ac.jp/en,QTY3pv0AAAAJ,0000-0000-0000-0000
Takashi Kohno,University of Tokyo,http://www.sat.t.u-tokyo.ac.jp/~kohno,0ls8AgsAAAAJ,0000-0000-0000-0000
Takashi Kurimoto,National Inst. of Informatics,https://www.nii.ac.jp/en/faculty/architecture/kurimoto_takashi,NOSCHOLARPAGE,0000-0000-0000-0000
Takatsune Kumada,Kyoto University,http://www.genome.ist.i.kyoto-u.ac.jp/index.en.html,NOSCHOLARPAGE,0000-0000-0000-0000
Takayasu Matsuo,University of Tokyo,http://www.sr3.t.u-tokyo.ac.jp/~matsuo/eprof.html,NOSCHOLARPAGE,0000-0000-0000-0000
Takayuki Kanda,Kyoto University,http://www.robot.soc.i.kyoto-u.ac.jp/~kanda,BL9EACgAAAAJ,0000-0000-0000-0000
Takayuki Mizuno,National Inst. of Informatics,http://research.nii.ac.jp/~mizuno/en/index.html,RPEVIW0AAAAJ,0000-0000-0000-0000
Takeaki Uno,National Inst. of Informatics,https://www.nii.ac.jp/en/faculty/informatics/uno_takeaki,NOSCHOLARPAGE,0000-0000-0000-0000
Takehito Utsuro,University of Tsukuba,http://nlp.iit.tsukuba.ac.jp/member/utsuro/home.html,NOSCHOLARPAGE,0000-0000-0000-0000
Takenobu Tokunaga,Tokyo Institute of Technology,https://www.cl.c.titech.ac.jp/en/start,NOSCHOLARPAGE,0000-0002-1399-9517
Takeo Igarashi,University of Tokyo,http://www-ui.is.s.u-tokyo.ac.jp/~takeo,2LJJtI8AAAAJ,0000-0002-5495-6441
Takeo Kanade,Carnegie Mellon University,http://www.ri.cmu.edu/people/kanade_takeo.html,LQ87h3sAAAAJ,0000-0000-0000-0000
Takeshi Kurata,University of Tsukuba,https://staff.aist.go.jp/t.kurata/indexj.html,B_UBk6wAAAAJ,0000-0000-0000-0000
Takeshi Naemura,University of Tokyo,http://www.hc.t.u-tokyo.ac.jp/~naemura,NOSCHOLARPAGE,0000-0002-6653-000X
Takeshi Yamada,University of Tsukuba,http://www.mmlab.cs.tsukuba.ac.jp/~takeshi/english,nHCB2CkAAAAJ,0000-0000-0000-0000
Takeyuki Tamura,Kyoto University,http://sunflower.kuicr.kyoto-u.ac.jp/~tamura/index.html.en,OfCjNzEAAAAJ,0000-0000-0000-0000
Taku Hachisu,University of Tsukuba,http://hachisu.net/en/profile,mldMyOsAAAAJ,0000-0001-8462-1282
Taku Komura,University of Hong Kong,https://ai.hku.hk/index.php/people/academic-staff/taku,TApLOhkAAAAJ,0000-0002-2729-5860
Takuji Narumi,University of Tokyo,http://www.u-tokyo.ac.jp/en/people/?id=3953484460,yXOFssEAAAAJ,0000-0002-9010-1491
Takuo Watanabe,Tokyo Institute of Technology,http://www.psg.cs.titech.ac.jp,aFt5gpMAAAAJ,0000-0000-0000-0000
Takuya Maekawa,Osaka University,https://www.ist.osaka-u.ac.jp/english/introduction/professors/multimedia-engineering/multimedia-data-engineering/takuya-maekawa.html,CxP8QCwAAAAJ,0000-0002-7227-580X
Tal August,Univ. of Illinois at Urbana-Champaign,https://talaugust.github.io,DkOW1PwAAAAJ,0000-0001-6726-4009
Tal Linzen,New York University,https://tallinzen.net,5mJDXjoAAAAJ,0000-0000-0000-0000
Tal Malkin,Columbia University,http://www.cs.columbia.edu/~tal,c0yPSEYAAAAJ,0000-0000-0000-0000
Tal Mor,Technion,http://www.cs.technion.ac.il/~talmo,q968fPcAAAAJ,0000-0000-0000-0000
Talal Halabi,Université Laval,https://sites.google.com/view/talalhalabi/?pli=1,3KJuq4IAAAAJ,0000-0000-0000-0000
Talal Rahwan,NYU Abu Dhabi,https://www.trahwan.com,eoBU6GwAAAAJ,0000-0003-0070-0667
Tali Kaufman,Bar-Ilan University,http://cs.biu.ac.il/en/node/650,NOSCHOLARPAGE,0000-0000-0000-0000
Talia Ringer,Univ. of Illinois at Urbana-Champaign,https://dependenttyp.es,JCJzlXsAAAAJ,0000-0003-1854-3321
Tam N. Vu,Dartmouth College,http://mnslab.org/tamvu,ptStzsoAAAAJ,0000-0000-0000-0000
Tam Vu 0001,Dartmouth College,http://mnslab.org/tamvu,ptStzsoAAAAJ,0000-0000-0000-0000
Tamal Das,IIT Dharwad,https://sites.google.com/view/dtamal,WD5ZlJwAAAAJ,0000-0000-0000-0000
Tamal K. Dey,Purdue University,https://www.cs.purdue.edu/homes/tamaldey,k7VhUnAAAAAJ,0000-0000-0000-0000
Tamal Krishna Dey,Purdue University,https://www.cs.purdue.edu/homes/tamaldey,k7VhUnAAAAAJ,0000-0000-0000-0000
Tamar Flash,Weizmann Institute of Science,https://www.weizmann.ac.il/pages/search/people?language=english&single=1&person_id=1389,-p2WHtgAAAAJ,0000-0000-0000-0000
Tamar Schlick,New York University,http://www.biomath.nyu.edu,sM1D6eUAAAAJ,0000-0002-2392-2062
Tamar Shinar,Univ. of California - Riverside,http://www.cs.ucr.edu/~shinar,KibUW1sAAAAJ,0000-0002-1383-9636
Tamara Broderick,Massachusetts Inst. of Technology,http://www.tamarabroderick.com,dPX0wQcAAAAJ,0000-0003-4704-5196
Tamara Carla Bidone,University of Utah,https://www.sci.utah.edu/people/tamarabidone.html,xdW1xscAAAAJ,0000-0000-0000-0000
Tamara Denning,University of Utah,https://www.cs.utah.edu/~tdenning,nSMS5H4AAAAJ,0000-0000-0000-0000
Tamara Lorenz,University of Cincinnati,https://www.artsci.uc.edu/departments/psychology/fac_staff.html?eid=lorenztr,NOSCHOLARPAGE,0000-0002-8567-3559
Tamara Munzner,University of British Columbia,https://www.cs.ubc.ca/~tmm,c2Att08AAAAJ,0000-0002-3294-3869
Tamara R. Sumner,University of Colorado Boulder,http://spot.colorado.edu/~sumner,NScglmAAAAAJ,0000-0000-0000-0000
Tamara Silbergleit Lehman,University of Colorado Boulder,https://experts.colorado.edu/display/fisid_165649,jCEU45cAAAAJ,0000-0000-0000-0000
Tamara Sumner,University of Colorado Boulder,http://spot.colorado.edu/~sumner,NScglmAAAAAJ,0000-0000-0000-0000
Tamas Hausel,IST Austria,https://ist.ac.at/research/research-groups/hausel-group,o2Bj63wAAAAJ,0000-0000-0000-0000
Tamer A. ElBatt,American University in Cairo,https://www.aucegypt.edu/fac/tamerel-batt,5w0QmjUAAAAJ,0000-0000-0000-0000
Tamer AbuHmed,Sungkyunkwan University,https://infolab.skku.edu,pLC4l6YAAAAJ,0000-0001-9232-4843
Tamer Abuhmed,Sungkyunkwan University,https://infolab.skku.edu,pLC4l6YAAAAJ,0000-0000-0000-0000
Tamer Elsayed,Qatar University,http://www.qu.edu.qa/engineering/computer/faculty/TamerElsayed.php,ekS-yPIAAAAJ,0000-0001-5786-4668
Tamer Kahveci,University of Florida,http://www.cise.ufl.edu/~tamer,xG9XC2MAAAAJ,0000-0000-0000-0000
Tamer Nadeem,Virginia Commonwealth University,https://egr.vcu.edu/directory/tamer.nadeem,0ltdcO4AAAAJ,0000-0003-3249-1978
Tamim Asfour,Karlsruhe Inst. of Technology,http://h2t.anthropomatik.kit.edu,65bIT4oAAAAJ,0000-0003-4879-7680
Tamir Hazan,Technion,https://ie.technion.ac.il/~tamir.hazan/tamir.html,fqi186AAAAAJ,0000-0000-0000-0000
Tamjidul Hoque,University of New Orleans,http://new.uno.edu/profile/faculty/tamjidul_hoque,8tQmDZQAAAAJ,0000-0000-0000-0000
Tamma Bheemarjuna Reddy,IIT Hyderabad,http://www.iith.ac.in/~tbr,FYHCD2kAAAAJ,0000-0000-0000-0000
Tamás Budavári,Johns Hopkins University,https://engineering.jhu.edu/ams/faculty/tamas-budavari,VoyeryMAAAAJ,0000-0000-0000-0000
Tamás Vinkó,University of Szeged,http://www.inf.u-szeged.hu/~tvinko,XZFOFSwAAAAJ,0000-0002-3724-4725
Tanaya Guha,University of Warwick,https://warwick.ac.uk/fac/sci/dcs/people/tanaya_guha,GljtiSUAAAAJ,0000-0000-0000-0000
Tandy J. Warnow,Univ. of Illinois at Urbana-Champaign,https://tandy.cs.illinois.edu,pPB_WK0AAAAJ,0000-0001-7717-3514
Tangming Yuan,University of York,https://www-users.cs.york.ac.uk/~tommy,1fzy4fsAAAAJ,0000-0000-0000-0000
Tanima Dutta,IIT (BHU) Varanasi,http://www.iitbhu.ac.in/cse/index.php/people/faculty.html,ofERjawAAAAJ,0000-0000-0000-0000
Tanir Ozcelebi,TU Eindhoven,http://www.win.tue.nl/~tozceleb,3ryI7iEAAAAJ,0000-0001-7092-5998
Tanir Özçelebi,TU Eindhoven,http://www.win.tue.nl/~tozceleb,3ryI7iEAAAAJ,0000-0000-0000-0000
Tanja Käser,EPFL,https://people.epfl.ch/tanja.kaeser/?lang=en,Uexe7SkAAAAJ,0000-0003-0672-0415
Tanja Mitrovic,University of Canterbury,http://www.cosc.canterbury.ac.nz/tanja.mitrovic,qIf7b10AAAAJ,0000-0000-0000-0000
Tanja Schultz,University of Bremen,https://www.uni-bremen.de/csl/team/mitarbeiter/prof-dr-ing-tanja-schultz,CupDmmcAAAAJ,0000-0002-9809-7028
Tankurt Acarman,Galatasaray University,https://avesis.gsu.edu.tr/tacarman,NOSCHOLARPAGE,0000-0000-0000-0000
Tanmay Bhowmik,Mississippi State University,http://web.cse.msstate.edu/~tbhowmik/index.htm,pat4_roAAAAJ,0000-0000-0000-0000
Tanmay T. Verlekar,BITS Pilani-Goa,https://www.bits-pilani.ac.in/goa/tanmayv/profile,CFkxQ6cAAAAJ,0000-0000-0000-0000
Tanmay Tulsidas Verlekar,BITS Pilani-Goa,https://www.bits-pilani.ac.in/goa/tanmayv/profile,CFkxQ6cAAAAJ,0000-0000-0000-0000
Tanmoy Chakraborty 0002,IIT Delhi,https://tanmoychak.com,C5S9JnIAAAAJ,0000-0002-0210-0369
Tanmoy Kundu 0001,IIIT Delhi,https://tanmoy1040.wixsite.com/researchprofile,uaR6OVIAAAAJ,0000-0002-3076-0145
Tanu Malik,DePaul University,http://www.cdm.depaul.edu/Faculty-and-Staff/Pages/faculty-info.aspx?fid=1328,ZvYwdsUAAAAJ,0000-0000-0000-0000
Tanushree Mitra,University of Washington,http://faculty.washington.edu/tmitra,5q_BkVAAAAAJ,0000-0002-9507-6192
Tanya Goyal,Cornell University,https://tagoyal.github.io,w72MSFoAAAAJ,0000-0000-0000-0000
Tanya Plotkin,Bar-Ilan University,http://cs.biu.ac.il/en/node/648,NOSCHOLARPAGE,0000-0000-0000-0000
Tanya Y. Berger-Wolf,Ohio State University,https://cse.osu.edu/people/berger-wolf.1,Hq28JM0AAAAJ,0000-0001-7610-1412
Tanzeem Choudhury [Tech],Cornell University,http://www.cs.cornell.edu/~tanzeem,NOSCHOLARPAGE,0000-0000-0000-0000
Tanzima Hashem,BUET,https://sites.google.com/site/tanzimahashem,0wGw0ocAAAAJ,0000-0003-1288-5785
Tanzima Z. Islam,Texas State University,https://www.tanzimaislam.com,q56uneAAAAAJ,0000-0003-2877-5871
Tanzima Zerin Islam,Texas State University,https://www.tanzimaislam.com,q56uneAAAAAJ,0000-0003-2877-5871
Tao A. Xiang,University of Surrey,http://www.eecs.qmul.ac.uk/~txiang,MeS5d4gAAAAJ,0000-0000-0000-0000
Tao Chen 0001,Loughborough University,https://www.lboro.ac.uk/departments/compsci/staff/academic-teaching/tao-chen,K4teyvoAAAAJ,0000-0001-5025-5472
Tao Dai 0001,Shenzhen University,https://csse.szu.edu.cn/en/pages/user/index?id=1204,MqJNdaAAAAAJ,0000-0003-0594-6404
Tao Du 0001,Tsinghua University,https://iiis.tsinghua.edu.cn/en/People/Faculty/DuTao.htm,HPw27CYAAAAJ,0000-0001-7337-7667
Tao Gu 0001,Macquarie University,https://taogu.site,YfeWvwYAAAAJ,0000-0002-1350-6639
Tao Guan,HUST,http://faculty.hust.edu.cn/guantao1/en/index.htm,gVNLbIQAAAAJ,0000-0000-0000-0000
Tao Gui,Fudan University,https://guitaowufeng.github.io,BrOLQdwAAAAJ,0000-0000-0000-0000
Tao Guo 0004,Shenzhen University,https://cocogt96.github.io,MiN1cegAAAAJ,0000-0002-4571-079X
Tao Hou 0001,University of North Texas,https://tao-hou.com,cKkxsIsAAAAJ,0000-0000-0000-0000
Tao Huang 0005,BUPT,https://sklnst.bupt.edu.cn/content/content.php?p=4_44_125,RWqQ6sMAAAAJ,0000-0001-6760-3197
Tao Huang 0020,Shanghai Jiao Tong University,https://taohuang.info,jkcRdBgAAAAJ,0000-0000-0000-0000
Tao Jiang 0001,Univ. of California - Riverside,http://www.cs.ucr.edu/~jiang,XUhsCZwAAAAJ,0000-0003-3833-4498
Tao Jin 0001,Tsinghua University,http://www.thss.tsinghua.edu.cn/publish/soften/3131/2016/20160223084251549706366/20160223084251549706366_.html,oX_I1ogAAAAJ,0000-0000-0000-0000
Tao Ju 0001,Washington University in St. Louis,https://www.cs.wustl.edu/~taoju,80AO9mkAAAAJ,0000-0002-1848-1012
Tao Li 0022,Nankai University,https://cc.nankai.edu.cn/2021/0323/c13619a548882/page.htm,FWamm4sAAAAJ,0000-0000-0000-0000
Tao Lin 0004,Westlake University,https://www.westlake.edu.cn/about/faculty/CONTACT_Members/202206/t20220620_20992.shtml,QE9pa_cAAAAJ,0000-0002-3246-6935
Tao Liu 0001,Renmin University of China,http://info.ruc.edu.cn/academic_professor.php?teacher_id=46,CU5OeFIAAAAJ,0000-0000-0000-0000
Tao Ni 0003,KAUST,https://www.kaust.edu.sa/en/study/faculty/tao-ni,keLkPuMAAAAJ,0000-0003-0671-3020
Tao Shu,Auburn University,https://www.eng.auburn.edu/directory/tzs0058,WZyghX0AAAAJ,0000-0002-0173-2559
Tao Wang 0004,Peking University,http://ceca.pku.edu.cn/wangtao,g_EWCQkAAAAJ,0000-0003-4310-4056
Tao Wang 0012,Simon Fraser University,https://www.sfu.ca/computing/people/faculty/tao-wang.html,6r3AEG8AAAAJ,0000-0000-0000-0000
Tao Wang 0026,University of North Texas,https://tao-wang.com,L29tef0AAAAJ,0000-0000-0000-0000
Tao Xiang 0002,University of Surrey,http://www.eecs.qmul.ac.uk/~txiang,MeS5d4gAAAAJ,0000-0000-0000-0000
Tao Xie 0001,Peking University,https://taoxiease.github.io,DhhH9J4AAAAJ,0000-0002-6731-216X
Tao Yang 0009,Univ. of California - Santa Barbara,http://www.cs.ucsb.edu/~tyang,NOSCHOLARPAGE,0000-0003-1902-3387
Tao Yu 0009,University of Hong Kong,https://taoyds.github.io,5_Fn5CIAAAAJ,0000-0001-9939-2216
Tao Yue 0002,Beihang University,https://scse.buaa.edu.cn/info/1078/10993.htm,zTDRGDcAAAAJ,0000-0003-3262-5577
Tao Zhang,New York Tech,https://site.nyit.edu/bio/tzhang,9cMiSg4AAAAJ,0000-0000-0000-0000
Tao Zhang 0001,MUST,https://cszhangtao.github.io,eMfANKoAAAAJ,0000-0002-6272-4069
Tao Zhou 0001,UESTC,http://www.bigdata-research.org/people/faculty/4.html,MXgWgmEAAAAJ,0000-0003-0561-2316
Taolue Chen 0001,Birkbeck University of London,https://www.dcs.bbk.ac.uk/about/people/academic-staff/taolue-chen,Qv_-WU4AAAAJ,0000-0002-5993-1665
Tapan K. Saha,University of Queensland,http://researchers.uq.edu.au/researcher/83,v6njRnAAAAAJ,0000-0000-0000-0000
Tapan Kumar Saha,University of Queensland,http://researchers.uq.edu.au/researcher/83,v6njRnAAAAAJ,0000-0000-0000-0000
Tapas Pandit,Plaksha University,https://plaksha.edu.in/faculty-details/dr-tapas-pandit,Bbfs_B8AAAAJ,0000-0000-0000-0000
Tapio Elomaa,Tampere University,https://www.tuni.fi/en/tapio-elomaa,v_krQFEAAAAJ,0000-0000-0000-0000
Tapio Lokki,Aalto University,https://users.aalto.fi/~ktlokki,vz4vC1cAAAAJ,0000-0001-7700-1448
Tapomayukh Bhattacharjee,Cornell University,http://www.tapomayukh.com,X1zsXTgAAAAJ,0000-0000-0000-0000
Tapti Palit,Univ. of California - Davis,https://cs.ucdavis.edu/people/tapti-palit,lJqQKlQAAAAJ,0009-0006-4602-7171
Tara Capel,University of Edinburgh,http://www.inf.ed.ac.uk/people/staff/Tara_Capel.html,qxDHolMAAAAJ,0000-0003-3260-0644
Tara Javidi,Univ. of California - San Diego,https://tjavidi.eng.ucsd.edu,G5Sg9DEAAAAJ,0000-0001-7112-1043
Tara Salman,Texas Tech University,https://www.depts.ttu.edu/cs/faculty/tara_salman/index.php,esbaYMQAAAAJ,0000-0000-0000-0000
Tarek ElFouly,Qatar University,http://www.qu.edu.qa/engineering/computer/faculty/tarek.php,fItzV6EAAAAJ,0000-0000-0000-0000
Tarek Elfouly,Qatar University,http://www.qu.edu.qa/engineering/computer/faculty/tarek.php,fItzV6EAAAAJ,0000-0000-0000-0000
Tarek F. Abdelzaher,Univ. of Illinois at Urbana-Champaign,http://web.engr.illinois.edu/~zaher,cA28Zs0AAAAJ,0000-0003-3883-7220
Tarek M. El-Fouly,Qatar University,http://www.qu.edu.qa/engineering/computer/faculty/tarek.php,fItzV6EAAAAJ,0000-0000-0000-0000
