name,affiliation,homepage,scholarid
Gianfranco Doretto,West Virginia University,https://www.statler.wvu.edu/faculty-staff/faculty/gianfranco-doretto,ReEG0FwAAAAJ
Gianluca Bontempi,Université libre de Bruxelles,http://www.ulb.ac.be/di/map/gbonte/Welcome.html,SX-QoHsAAAAJ
Gianluca De Marco,University of Salerno,http://www.unisa.it/docenti/gianlucademarco/index,NOSCHOLARPAGE
Gianluca Memoli,University of Sussex,http://www.sussex.ac.uk/informatics/people/peoplelists/person/390809,ticqPMYAAAAJ
Gianluca Palermo,Politecnico di Milano,http://home.deib.polimi.it/gpalermo,A5GSaaoAAAAJ
Gianluca Stringhini,Boston University,https://seclab.bu.edu/people/gianluca,fM-s2vQAAAAJ
Gianluigi Ferrari,University of Pisa,http://www.di.unipi.it/~giangi,F2bbBksAAAAJ
Gianna Del Corso,University of Pisa,http://www.di.unipi.it/~delcorso,AGDMVeIAAAAJ
Gianni Antichi,Queen Mary University of London,http://eecs.qmul.ac.uk/profiles/antichigianni.html,3VedTqcAAAAJ
Gianni Franceschini,Sapienza University of Rome,http://groups.di.unipi.it/~francesc,NOSCHOLARPAGE
Giannis F. Marias,AUEB,http://www.scirp.org/journal/DetailedInforOfEditorialBoard.aspx?personID=953,EO_hUg4AAAAJ
Gianpolo Cugola,Politecnico di Milano,http://home.deib.polimi.it/cugola,bLmEkPsAAAAJ
Gideon Gouws,Victoria University of Wellington,http://ecs.victoria.ac.nz/Main/GideonGouws,NOSCHOLARPAGE
Gidon Ernst,LMU Munich,https://www.sosy-lab.org/people/ernst,_JqtqisAAAAJ
Gihan R. Mudalige,University of Warwick,https://warwick.ac.uk/fac/sci/dcs/people/Gihan_Mudalige,dEiLfCQAAAAJ
Gijs Schoenmakers,Maastricht University,https://dke.maastrichtuniversity.nl/gm.schoenmakers,OnuIOdgAAAAJ
Gil A. Tidhar,University of Melbourne,http://findanexpert.unimelb.edu.au/display/person62807,NOSCHOLARPAGE
Gil Cohen,Tel Aviv University,http://www.gilcohen.org,ZMWCVroAAAAJ
Gil D. Marques,Universidade de Lisboa,https://sotis.tecnico.ulisboa.pt/researcher/ist23556,huDxPRYAAAAJ
Gil Segev 0001,Hebrew University of Jerusalem,http://www.cs.huji.ac.il/~segev,cnPetCkAAAAJ
Gil Tidhar,University of Melbourne,http://findanexpert.unimelb.edu.au/display/person62807,NOSCHOLARPAGE
Gil Zussman,Columbia University,https://wimnet.ee.columbia.edu/people/gil-zussman,E5k6m4AAAAJ
Gilad Asharov,Bar-Ilan University,https://u.cs.biu.ac.il/~asharog,3F3k5ykAAAAJ
Gilbert L. Peterson,Air Force Institute of Technology,https://www.afit.edu/BIOS/bio.cfm?facID=172,NOSCHOLARPAGE
Gilberto Pérez,University of A Coruña,https://pdi.udc.es/en/File/Pdi/SA2AF,NOSCHOLARPAGE
Giles Reger,University of Manchester,https://www.research.manchester.ac.uk/portal/giles.reger.html,Js3EdsEAAAAJ
Gill Barequet,Technion,http://www.cs.technion.ac.il/~barequet,NOSCHOLARPAGE
Gill Bejerano,Stanford University,http://bejerano.stanford.edu/pi.html,NOSCHOLARPAGE
Gill Whitney,Middlesex University,https://www.mdx.ac.uk/about-us/our-people/staff-directory/profile/whitney-gill,NOSCHOLARPAGE
Gillat Kol,Princeton University,https://www.cs.princeton.edu/people/profile/gkol,NOSCHOLARPAGE
Gilles Barthe [SP],Max Planck Society,https://gbarthe.github.io,NOSCHOLARPAGE
Gilles Brassard,University of Montreal,https://en.wikipedia.org/wiki/Gilles_Brassard,Rh7_srgAAAAJ
Gilles Dowek,Ecole Normale Superieure de Cachan,http://lsv.fr/~dowek,NOSCHOLARPAGE
Gilles Fedak,Ecole Normale Superieure de Lyon,http://graal.ens-lyon.fr/~gfedak/pmwiki-test/pmwiki.php/Main/HomePage,8UEfrTEAAAAJ
Gilles Geeraerts,Université libre de Bruxelles,http://www.ulb.ac.be/di/verif/ggeeraer,_v-lho8AAAAJ
Gilles Grimaud,CRIStAL,http://cristal.univ-lille.fr/~grimaud,YIzGubsAAAAJ
Gilles Vanwormhoudt,CRIStAL,https://www.cristal.univ-lille.fr/profil/vanwormh,1vKkyqcAAAAJ
Gilles Villard,Ecole Normale Superieure de Lyon,http://perso.ens-lyon.fr/gilles.villard,NOSCHOLARPAGE
Gilles Wainrib,Ecole Normale Superieure,https://www.di.ens.fr/GillesWainrib.html.en,VZWiNvEAAAAJ
Gillian Dobbie,University of Auckland,https://www.cs.auckland.ac.nz/people/g-dobbie,v19BUHIAAAAJ
Gillian R. Hayes,Univ. of California - Irvine,http://www.gillianhayes.com,5mIkNyYAAAAJ
Gillian Smith 0001,Worcester Polytechnic Institute,http://www.northeastern.edu/camd/artdesign/people/gillian-smith,4bHar00AAAAJ
Gim Hee Lee,National University of Singapore,https://sites.google.com/site/gimheelee,7hNKrPsAAAAJ
Gina M. B. Oliveira,UFU,http://www.facom.ufu.br/posgrad/prof/gina,26rmXXIAAAAJ
Gina Maira Barbosa de Oliveira,UFU,http://www.facom.ufu.br/posgrad/prof/gina,26rmXXIAAAAJ
Gina Sprint,Washington State University,http://www.eecs.wsu.edu/~gsprint,Pvqg51oAAAAJ
Ginevra Castellano,Uppsala University,http://user.it.uu.se/~ginca820,DoX2DJIAAAAJ
Ginés García-Mateos,University of Murcia,http://dis.um.es/~ginesgm,HqyVc3oAAAAJ
Giora Slutzki,Iowa State University,http://www.cs.iastate.edu/~slutzki,NOSCHOLARPAGE
Giorgio Ausiello,Sapienza University of Rome,http://www.diag.uniroma1.it/users/giorgio%20ausiello,MbrM4dYAAAAJ
Giorgio Bacci,Aalborg University,http://people.cs.aau.dk/~grbacci,y2Q3kK8AAAAJ
Giorgio C. Buttazzo,Scuola Superiore Sant'Anna,http://retis.sssup.it/~giorgio,33CH6WUAAAAJ
Giorgio Ghelli,University of Pisa,http://www.di.unipi.it/~ghelli,QgUIX9gAAAAJ
Giorgio Grisetti,Sapienza University of Rome,https://sites.google.com/dis.uniroma1.it/grisetti,yD-SFG4AAAAJ
Giorgos B. Stamou,NTUA,http://www.image.ntua.gr/~gstam,R3y5dxMAAAAJ
Giorgos Gousios,TU Delft,https://gousios.gr,-NI5S50AAAAJ
Giorgos Stamou,NTUA,http://www.image.ntua.gr/~gstam,R3y5dxMAAAAJ
Giorgos Tolias,Czech Technical University,http://cmp.felk.cvut.cz/~toliageo,e765N80AAAAJ
Giovanna Rosone,University of Pisa,http://pages.di.unipi.it/rosone,gx_HzA0AAAAJ
Giovanni Agosta,Politecnico di Milano,http://home.deib.polimi.it/agosta,eLxnBysAAAAJ
Giovanni Comarela,Universidade Federal de Viçosa,http://www.dpi.ufv.br/~gcom,onfmt40AAAAJ
Giovanni Da San Martino,Qatar Computing Research Institute,http://www.qcri.org/our-people/bio?pid=201&amp;par=acc&amp;name=GiovanniDa_San Martino,URABLy0AAAAJ
Giovanni De Micheli,EPFL,http://si2.epfl.ch/~demichel,7SUnVDsAAAAJ
Giovanni Iacca,University of Trento,https://sites.google.com/site/giovanniiacca/,qSw6YfcAAAAJ
Giovanni Moretti,Massey University,http://www.massey.ac.nz/massey/expertise/profile.cfm?stref=455100,NOSCHOLARPAGE
Giovanni Quattrone,Middlesex University,https://www.mdx.ac.uk/about-us/our-people/staff-directory/profile/quattrone-giovanni,cN4fbBsAAAAJ
Giovanni Russello,University of Auckland,https://www.cs.auckland.ac.nz/~russello,sXvrlqgAAAAJ
Giovanni S. Moretti,Massey University,http://www.massey.ac.nz/massey/expertise/profile.cfm?stref=455100,NOSCHOLARPAGE
Giovanni Samaey,KU Leuven,https://giovannisamaey.wordpress.com,t9FNZpsAAAAJ
Giovanni V. Comarela,Universidade Federal de Viçosa,http://www.dpi.ufv.br/~gcom,onfmt40AAAAJ
Giovanni Vigna,Univ. of California - Santa Barbara,https://www.cs.ucsb.edu/~vigna,2eM6GocAAAAJ
Giri Narasimhan,Florida International University,http://www.cs.fiu.edu/~giri,Q9PwPo8AAAAJ
Girish Varma,IIIT Hyderabad,https://www.iiit.ac.in/people/faculty/girish.varma,YLlRCu4AAAAJ
Gisele L. Pappa,UFMG,http://homepages.dcc.ufmg.br/~glpappa,C_0ZLuYAAAAJ
Gisele Lobo Pappa,UFMG,http://homepages.dcc.ufmg.br/~glpappa,C_0ZLuYAAAAJ
Gita Alaghband,University of Colorado - Denver,http://cse.ucdenver.edu/~gita,NOSCHOLARPAGE
Gita Reese Sukthankar,University of Central Florida,http://www.eecs.ucf.edu/~gitars,087P6LMAAAAJ
Gita Sukthankar,University of Central Florida,http://www.eecs.ucf.edu/~gitars,087P6LMAAAAJ
Gitta Domik,Paderborn University,https://cs.uni-paderborn.de/cgvb/personal/gitta-domik-kienegger,HP9yrOkAAAAJ
Giulia Boato,University of Trento,https://webapps.unitn.it/du/en/Persona/PER0000755/Curriculum,_nFMOZ8AAAAJ
Giuliana Vitiello,University of Salerno,http://www.unisa.it/docenti/giulianavitiello/english/index,NOSCHOLARPAGE
Giuliano Antoniol,Polytechnique Montreal,http://www.antoniol.net,136elhQAAAAJ
Giuliano Casale,Imperial College London,http://wp.doc.ic.ac.uk/gcasale,Os1VLoQAAAAJ
Giulio Antoniol,Polytechnique Montreal,http://www.antoniol.net,136elhQAAAAJ
Giulio Chiribella,University of Hong Kong,https://i.cs.hku.hk/~giulio,4ob0VU4AAAAJ
Giulio Iacucci,University of Helsinki,https://researchportal.helsinki.fi/en/persons/giulio-jacucci,cmpzu9sAAAAJ
Giulio Jacucci,University of Helsinki,https://researchportal.helsinki.fi/en/persons/giulio-jacucci,cmpzu9sAAAAJ
Giulio Malavolta [SP],Max Planck Society,https://sites.google.com/view/giuliomalavolta,_pYEarUAAAAJ
Giuseppe A. Di Lucca,University of Sannio,https://www.ding.unisannio.it/persone/docenti/di-lucca,pHMonFwAAAAJ
Giuseppe Antonio Di Lucca,University of Sannio,https://www.ding.unisannio.it/persone/docenti/di-lucca,pHMonFwAAAAJ
Giuseppe Ateniese,Stevens Institute of Technology,http://web.stevens.edu/facultyprofile/?id=2182,EyZJ08MAAAAJ
Giuseppe Attardi,University of Pisa,https://www.di.unipi.it/~attardi,p86Ewsi7jXwJ
Giuseppe Caire,TU Berlin,https://www.commit.tu-berlin.de/menue/mitarbeiter/fachgebietsleiter,g66ErTcAAAAJ
Giuseppe Carenini,University of British Columbia,https://www.cs.ubc.ca/~carenini,HNNL22kAAAAJ
Giuseppe Cattaneo,University of Salerno,http://www.di.unisa.it/~roscigno,PKs7M0gAAAAJ
Giuseppe De Giacomo,Sapienza University of Rome,http://www.diag.uniroma1.it/degiacomo,Sfo4K0oAAAAJ
Giuseppe Destefanis,Brunel University London,https://www.brunel.ac.uk/people/giuseppe-destefanis,o2KkJXIAAAAJ
Giuseppe Fenza,University of Salerno,https://docenti.unisa.it/021699/home,0C3IjEIAAAAJ
Giuseppe Lipari,CRIStAL,http://cristal.univ-lille.fr/~lipari,rnBRPpQAAAAJ
Giuseppe Pelagatti,Politecnico di Milano,http://home.deib.polimi.it/pelagatt,NOSCHOLARPAGE
Giuseppe Persiano,University of Salerno,http://www.di.unisa.it/~giuper,wbQQcfQAAAAJ
Giuseppe Pirrò,Sapienza University of Rome,http://wwwusers.di.uniroma1.it/~pirro,3zY1VlIAAAAJ
Giuseppe Polese,University of Salerno,http://docenti.unisa.it/004281/en/curriculum,F2YX_9gAAAAJ
Giuseppe Pozzi,Politecnico di Milano,http://home.deib.polimi.it/pozzi,J50uueMAAAAJ
Giuseppe Prencipe,University of Pisa,http://sbrinz.di.unipi.it,Ven8P3EAAAAJ
Giuseppe Riccardi,University of Trento,http://disi.unitn.it/~riccardi/,k9pXsKoAAAAJ
Giuseppe Santucci,Sapienza University of Rome,http://www.diag.uniroma1.it/users/giuseppe%20santucci,_dS6nXMAAAAJ
Gladimir Baranoski,University of Waterloo,http://www.npsg.uwaterloo.ca/people/gladimir,NOSCHOLARPAGE
Gladimir V. G. Baranoski,University of Waterloo,http://www.npsg.uwaterloo.ca/people/gladimir,NOSCHOLARPAGE
Glencora Borradaile,Oregon State University,http://eecs.oregonstate.edu/people/borradaile-glencora,oJZuq9oAAAAJ
Glenn D. Reinman,Univ. of California - Los Angeles,http://www.cs.ucla.edu/~reinman,59zyQMYAAAAJ
Glenn H. Macewen,Queen’s University,http://research.cs.queensu.ca/home/macewen/shortvitaacad.ps,NOSCHOLARPAGE
Glenn Prescott,University of Kansas,http://www.eecs.ku.edu/people/faculty/prescott,NOSCHOLARPAGE
Glenn Reinman,Univ. of California - Los Angeles,http://www.cs.ucla.edu/~reinman,59zyQMYAAAAJ
Glenn Tesler,Univ. of California - San Diego,http://www.math.ucsd.edu/~gptesler,NOSCHOLARPAGE
Gloria Mark,Univ. of California - Irvine,http://www.ics.uci.edu/~gmark,aoZCW38AAAAJ
Glynn Winskel,University of Cambridge,https://www.cl.cam.ac.uk/~gw104,4G6EhwMAAAAJ
Godmar Back,Virginia Tech,https://people.cs.vt.edu/~gback,WUb-KZ0AAAAJ
Godmar V. Back,Virginia Tech,https://people.cs.vt.edu/~gback,WUb-KZ0AAAAJ
Gokarna Sharma,Kent State University,http://www.cs.kent.edu/~sharma,PnmtA3wAAAAJ
Gokhan Bilgin,Yıldız Technical University,https://www.ce.yildiz.edu.tr/personal/gokhanb?lang=en,xOtyJygAAAAJ
Gokhan Ince,Istanbul Technical University,http://www.gokhanince.com/gi/Default.asp,ffrlx5sAAAAJ
Gokhan Memik,Northwestern University,http://www.ece.northwestern.edu/~memik,BUJPA5QAAAAJ
Golden G. Richard III,Louisiana State University,http://cct.lsu.edu/~golden,gq8-LJ8AAAAJ
Golnaz Badkobeh,Goldsmiths University of London,https://www.gold.ac.uk/computing/people/badkobeh-golnaz,m4IC_BgAAAAJ
Gonenc Ercan,Hacettepe University,http://www.gonencercan.com,s7-3H78AAAAJ
Gong Cheng 0001,Nanjing University,http://ws.nju.edu.cn/~gcheng,_ncKAiwAAAAJ
Gong Gu,University of Tennessee,http://web.eecs.utk.edu/~ggu1,A2-AVVcAAAAJ
Gonçalo Nuno Gomes Tavares,Universidade de Lisboa,https://fenix.tecnico.ulisboa.pt/homepage/ist13269,mRRctaMAAAAJ
Gonçalo Tavares,Universidade de Lisboa,https://fenix.tecnico.ulisboa.pt/homepage/ist13269,mRRctaMAAAAJ
Gopal Gupta,University of Texas at Dallas,http://www.utdallas.edu/~gupta,NOSCHOLARPAGE
Gopal Pandurangan,University of Houston,http://www.uh.edu/nsm/computer-science/news-events/stories/2014/0711-pandurangan.php,xJyMo0MAAAAJ
Gopalakrishnan Srinivasaraghavan,IIIT Bangalore,http://www.iiitb.ac.in/faculty_page.php?name=GSrinivasaraghavan,NOSCHOLARPAGE
Gopalan Nadathur,University of Minnesota,http://www-users.cs.umn.edu/~gopalan,jpXyNF8AAAAJ
Goran Glavas,University of Mannheim,https://www.uni-mannheim.de/dws/people/professors/prof-dr-goran-glavas,Ym0myOwAAAAJ
Goran Nenadic,University of Manchester,http://www.manchester.ac.uk/research/gnenadic/personaldetails,CyTXHuUAAAAJ
Gordana Dodig Crnkovic,Chalmers/GU,https://www.chalmers.se/en/staff/Pages/gordana-dodig-crnkovic.aspx,bvc5bBsAAAAJ
Gordon Beavers,University of Arkansas,http://csce.uark.edu/~gordonb/index,NOSCHOLARPAGE
Gordon D. Love,Durham University,https://www.dur.ac.uk/computer.science/staff/profile/?id=246,3xJXtlwAAAAJ
Gordon D. Plotkin,University of Edinburgh,http://homepages.inf.ed.ac.uk/gdp,0KiEfGcAAAAJ
Gordon Fraser 0001,University of Passau,https://www.linkedin.com/in/gordon-fraser-80a7287,PLpOpawAAAAJ
Gordon Goodman,Rochester Institute of Technology,https://www.rit.edu/gccis/gordon-goodman,NOSCHOLARPAGE
Gordon J. Pace,University of Malta,http://www.cs.um.edu.mt/gordon.pace,XtYG-jsAAAAJ
Gordon L. Kindlmann,University of Chicago,http://people.cs.uchicago.edu/~glk,Ky1op0MAAAAJ
Gordon S. Blair,Lancaster University,https://www.lancaster.ac.uk/scc/about-us/people/gordon-blair,TQj5qo0AAAAJ
Gordon S. Novak,University of Texas at Austin,https://www.cs.utexas.edu/users/novak,eHhHOD0AAAAJ
Gordon S. Novak Jr.,University of Texas at Austin,https://www.cs.utexas.edu/users/novak,eHhHOD0AAAAJ
Gordon Stewart 0001,Ohio University,http://ace.cs.ohio.edu/~gstewart,pnzKfOcAAAAJ
Gordon V. Cormack,University of Waterloo,http://cormack.uwaterloo.ca,wFuZKaUAAAAJ
Gordon Wetzstein,Stanford University,https://stanford.edu/~gordonwz,VOf45S0AAAAJ
Gorjan Alagic,University of Maryland - College Park,http://www.alagic.org,NOSCHOLARPAGE
Gorkem Serbes,Yıldız Technical University,https://www.ce.yildiz.edu.tr/personal/gorkem?lang=en,96vDpfcAAAAJ
Gorur Narayana Srinivasa Prasanna,IIIT Bangalore,http://www.iiitb.ac.in/faculty_page.php?name=GNSrinivasaPrasanna,NOSCHOLARPAGE
Gottfried Koch,University of Leipzig,http://www.informatik.uni-leipzig.de/vi/webdir/lehrstuhl_vi/wir/arbeitsgruppe.shtml,NOSCHOLARPAGE
Gottfried Vossen,University of Münster,https://www.wi.uni-muenster.de/department/dbis,ABYevP4AAAAJ
Gouhei Tanaka,University of Tokyo,http://www.sat.t.u-tokyo.ac.jp/~gouhei,NOSCHOLARPAGE
Gourab Sen Gupta,Massey University,http://seat.massey.ac.nz/g.sengupta,NOSCHOLARPAGE
Gourinath Banda,IIT Indore,http://cse.iiti.ac.in/faculty.html,k5nOs00AAAAJ
Govindarajulu Regeti,IIIT Hyderabad,https://iiit.ac.in/people/faculty/gregeti,TvcR9REAAAAJ
Gowtham Atluri,University of Cincinnati,http://homepages.uc.edu/~atlurigm,tpfik0wAAAAJ
Gozde B. Unal,Istanbul Technical University,http://akademi.itu.edu.tr/en/unalgo,soanB6MAAAAJ
Grace Hui Yang,Georgetown University,http://infosense.cs.georgetown.edu/grace,nafo_HAAAAAJ
Grace Ngai,The Hong Kong Polytechnic University,http://www4.comp.polyu.edu.hk/~csgngai,XDmI44EAAAAJ
Grace Rumantir,Monash University,http://monash.edu/research/explore/en/persons/grace-rumantir(94545a4b-f62b-4a71-96ab-d0b27cb904bd).html,rOMD8K4AAAAJ
Grace W. Rumantir,Monash University,http://monash.edu/research/explore/en/persons/grace-rumantir(94545a4b-f62b-4a71-96ab-d0b27cb904bd).html,rOMD8K4AAAAJ
Grace Wahba,University of Wisconsin - Madison,http://www.stat.wisc.edu/~wahba,2lPABNoAAAAJ
Graeme G. Shanks,University of Melbourne,http://people.eng.unimelb.edu.au/gshanks,or0dr-4AAAAJ
Graeme Hirst,University of Toronto,http://www.cs.toronto.edu/~gh,VGdVdjwAAAAJ
Graeme Smith,University of Queensland,http://staff.itee.uq.edu.au/smith,HYas6BgAAAAJ
Graham Cormode,University of Warwick,https://warwick.ac.uk/fac/sci/dcs/people/graham_cormode,gpLVKmEAAAAJ
Graham E. Farr,Monash University,http://www.csse.monash.edu.au/~gfarr,NOSCHOLARPAGE
Graham Farr,Monash University,http://www.csse.monash.edu.au/~gfarr,NOSCHOLARPAGE
Graham Horton,University of Magdeburg,http://www.sim.ovgu.de,m_vBaEkAAAAJ
Graham Hutton,University of Nottingham,https://www.nottingham.ac.uk/computerscience/people/graham.hutton,6wDy-sMAAAAJ
Graham Kemp,Chalmers/GU,https://www.chalmers.se/en/staff/Pages/kemp.aspx,9Olx8xYAAAAJ
Graham Kirby,University of St Andrews,https://graham.host.cs.st-andrews.ac.uk,_pn1_vgAAAAJ
Graham Knight,University College London,http://www.cs.ucl.ac.uk/staff/graham_knight,HdunwTkAAAAJ
Graham Neubig,Carnegie Mellon University,http://www.phontron.com,wlosgkoAAAAJ
Graham Roberts,University College London,http://www0.cs.ucl.ac.uk/staff/G.Roberts,NOSCHOLARPAGE
Graham W. Taylor,University of Guelph,https://www.gwtaylor.ca,PUeKU8kAAAAJ
Grant E. Weddell,University of Waterloo,https://cs.uwaterloo.ca/faculty-staff/contacts/grant-weddell,NOSCHOLARPAGE
Grant Robert Schoenebeck,University of Michigan,http://web.eecs.umich.edu/~schoeneb,m4zCAPoAAAAJ
Grant Schoenebeck,University of Michigan,http://web.eecs.umich.edu/~schoeneb,m4zCAPoAAAAJ
Graça Gaspar,Universidade de Lisboa,https://ciencias.ulisboa.pt/perfil/mdgaspar,Y7mExc8AAAAJ
Graçaliz Pereira Dimuro,Federal University of Rio Grande,http://gracaliz.c3.furg.br,bDx8DMEAAAAJ
Greet Vanden Berghe,KU Leuven,https://www.kuleuven.be/wieiswie/en/person/00053376,CepcZIUAAAAJ
Greg Bodwin,University of Michigan,https://bodwin.engin.umich.edu,NWpUSd4AAAAJ
Greg Butler,Concordia University,http://www.cs.concordia.ca/~gregb,K2vSwvQAAAAJ
Greg Byrd,North Carolina State University,https://ece.ncsu.edu/people/gbyrd,lItEsUUAAAAJ
Greg Durrett,University of Texas at Austin,http://www.cs.utexas.edu/~gdurrett,EpQ_sDEAAAAJ
Greg Ganger,Carnegie Mellon University,https://www.ece.cmu.edu/~ganger,NOSCHOLARPAGE
Greg Kuperberg,Univ. of California - Davis,https://www.math.ucdavis.edu/~greg,OrKdXCgAAAAJ
Greg Mori,Simon Fraser University,http://www.cs.sfu.ca/~mori,Bl9FSL0AAAAJ
Greg Morrisett [Tech],Cornell University,http://www.cs.cornell.edu/~jgm,Dswus94AAAAJ
Greg N. Frederickson,Purdue University,https://www.cs.purdue.edu/people/gnf,NOSCHOLARPAGE
Greg Shakhnarovich,TTI Chicago,http://ttic.uchicago.edu/~gregory,YLOz1kgAAAAJ
Greg Turk,Georgia Institute of Technology,http://www.cc.gatech.edu/~turk,Q_4d9N0AAAAJ
Greg W. Wasilkowski,University of Kentucky,https://www.cs.uky.edu/~greg,NOSCHOLARPAGE
Greg Wadley,University of Melbourne,http://people.eng.unimelb.edu.au/gwadley,GkWqZe0AAAAJ
Greg Welch,University of Central Florida,http://www.ist.ucf.edu/people/gwelch,9rHaWCYAAAAJ
Gregg Rothermel,North Carolina State University,http://cse.unl.edu/~grother,7XjL07wAAAAJ
Gregor Engels,Paderborn University,http://www.upb.de/cs/engels.html,3AV1TsAAAAAJ
Gregor Kiczales,University of British Columbia,https://www.cs.ubc.ca/~gregor,Odh4GSYAAAAJ
Gregor Leander,Ruhr-University Bochum,http://www.crypto.rub.de/staff/leander.html.en,qv21mtIAAAAJ
Gregor Schiele,University of Duisburg-Essen,https://www.uni-due.de/es/en/en_gregor_schiele.php,jhSvu1wAAAAJ
Gregor Snelting,Karlsruhe Institute of Technology,https://pp.info.uni-karlsruhe.de/personhp/gregor_snelting.php,sprhcYcAAAAJ
Gregor von Bochmann,University of Ottawa,http://www.site.uottawa.ca/~bochmann,NOSCHOLARPAGE
Gregorio Bernabé,University of Murcia,http://webs.um.es/gbernabe/miwiki/doku.php,73XN3L4AAAAJ
Gregorio Martínez Pérez,University of Murcia,http://webs.um.es/gregorio,l1scgGQAAAAJ
Gregorio Robles,Universidad Rey Juan Carlos,http://gsyc.urjc.es/~grex,BhVjp-UAAAAJ
Gregoris Mentzas,NTUA,http://imu.ntua.gr/users/gmentzas,WdybrQYAAAAJ
Gregory B. White,University of Texas at San Antonio,http://www.cs.utsa.edu/facstaff,yT6jxa8AAAAJ
Gregory Bodwin,University of Michigan,https://bodwin.engin.umich.edu,NWpUSd4AAAAJ
Gregory Butler,Concordia University,http://www.cs.concordia.ca/~gregb,K2vSwvQAAAAJ
Gregory D. Abowd,Georgia Institute of Technology,http://ubicomp.cc.gatech.edu/gregory-d-abowd,gb8sbdcAAAAJ
Gregory D. Hager,Johns Hopkins University,http://www.cs.jhu.edu/~hager,ivApfKcAAAAJ
Gregory Dudek,McGill University,http://www.cim.mcgill.ca/~dudek,BSORuFoAAAAJ
Gregory F. Lewis,Indiana University,https://kinseyinstitute.org/about/profiles/glewis.php,NOSCHOLARPAGE
Gregory F. Welch,University of Central Florida,http://www.ist.ucf.edu/people/gwelch,9rHaWCYAAAAJ
Gregory Gay,Chalmers/GU,http://www.greggay.com,3nwDANgAAAAJ
Gregory H. Wakefield,University of Michigan,http://mcubed.umich.edu/users/ghw,NOSCHOLARPAGE
Gregory Hooper,University of Queensland,https://www.uq.edu.au/study/course.html?course_code=MMDS7963,gjaNkykAAAAJ
Gregory J. E. Rawlins,Indiana University,http://www.cs.indiana.edu/~rawlins,NOSCHOLARPAGE
Gregory J. Stein,George Mason University,https://volgenau.gmu.edu/profile/view/587166,4djS86UAAAAJ
Gregory J. Zelinsky,Stony Brook University,https://www.stonybrook.edu/commcms/psychology/faculty/faculty_profiles/gzelinsky,5uC1slsAAAAJ
Gregory Mentzas,NTUA,http://imu.ntua.gr/users/gmentzas,WdybrQYAAAAJ
