name,affiliation,homepage,scholarid
David Naccache,Ecole Normale Superieure,https://www.di.ens.fr/DavidNaccache.html,NOSCHOLARPAGE
David Nassimi,NJIT,https://web.njit.edu/~nassimi,NOSCHOLARPAGE
David Novick,University of Texas - El Paso,http://utep.academia.edu/DavidNovick,XfQ7rDoAAAAJ
David O. Johnson,University of Kansas,https://eecs.ku.edu/david-johnson,LyEq7qEAAAAJ
David O. LeVan,Florida Institute of Technology,https://www.fit.edu/faculty-profiles/3/david-levan,NOSCHOLARPAGE
David Orville Johnson,University of Kansas,https://eecs.ku.edu/david-johnson,LyEq7qEAAAAJ
David P. Dobkin,Princeton University,https://www.cs.princeton.edu/people/profile/dpd,NOSCHOLARPAGE
David P. Helmbold,Univ. of California - Santa Cruz,https://users.soe.ucsc.edu/~dph,NOSCHOLARPAGE
David P. Williamson,Cornell University,http://www.orie.cornell.edu/people/profile.cfm?netid=dw36,pOd2M64AAAAJ
David P. Woodruff,Carnegie Mellon University,http://www.cs.cmu.edu/~dwoodruf,kMmxbbIAAAAJ
David Page,University of Wisconsin - Madison,http://pages.cs.wisc.edu/~dpage,aNh0te8AAAAJ
David Parker 0001,University of Birmingham,https://www.birmingham.ac.uk/staff/profiles/computer-science/parker-david.aspx,nEKbXSMAAAAJ
David Pearce 0005,Victoria University of Wellington,http://ecs.victoria.ac.nz/Main/DavidPearce,x2QxevkAAAAJ
David Peleg,Weizmann Institute of Science,https://www.weizmann.ac.il/pages/search/people?language=english&single=1&person_id=1883,wBVagosAAAAJ
David Pichardie,Ecole Normale Superieure de Rennes,http://people.irisa.fr/David.Pichardie,pFAWVGIAAAAJ
David Pointcheval,Ecole Normale Superieure,http://www.di.ens.fr/~pointche,GzBaxPMAAAAJ
David Poole 0001,University of British Columbia,https://www.cs.ubc.ca/~poole,CeWswygAAAAJ
David R. Cheriton,Stanford University,http://web.stanford.edu/~cheriton,NOSCHOLARPAGE
David R. Choffnes,Northeastern University,http://david.choffnes.com,OG2QONwAAAAJ
David R. Flatla,University of Guelph,https://www.uoguelph.ca/computing/people/david-flatla,pJjyC-AAAAAJ
David R. Gilbert,Brunel University London,https://www.brunel.ac.uk/people/david-gilbert,DS-hZXgAAAAJ
David R. Kaeli,Northeastern University,http://www.ece.neu.edu/faculty/kaeli.html,Mkgn0qcAAAAJ
David R. Karger,Massachusetts Institute of Technology,http://people.csail.mit.edu/karger,2vQRGrYAAAAJ
David R. O'Hallaron,Carnegie Mellon University,https://www.cs.cmu.edu/~droh,738WppcAAAAJ
David Rajaratnam,UNSW,https://www.engineering.unsw.edu.au/computer-science-engineering/staff/david-rajaratnam,NOSCHOLARPAGE
David Rappaport,Queen’s University,http://www.cs.queensu.ca/home/daver,NOSCHOLARPAGE
David Richerby,University of Essex,https://www.essex.ac.uk/people/riche29705/david-richerby,G1KQAusAAAAJ
David Rossiter,HKUST,http://www.cse.ust.hk/~rossiter,NOSCHOLARPAGE
David S. Doermann,University at Buffalo,https://cse.buffalo.edu/~doermann,RoGOW9AAAAAJ
David S. Rosenblum,George Mason University,https://cs.gmu.edu/~dsr/index.html,FyUQvCoAAAAJ
David S. Wishart,University of Alberta,http://www.wishartlab.com,NOSCHOLARPAGE
David Saldana,Lehigh University,http://davidsaldana.co/,VU1s_Z8AAAAJ
David Sands,Chalmers/GU,https://www.chalmers.se/en/staff/Pages/dave.aspx,NOSCHOLARPAGE
David Sarne,Bar-Ilan University,http://u.cs.biu.ac.il/~sarned,SnvLcLEAAAAJ
David Schlangen,Bielefeld University,http://www.uni-bielefeld.de/(en)/lili/personen/dschlangen,QoDgwZYAAAAJ
David Schwartz,Rochester Institute of Technology,http://igm.rit.edu/~dis,Aob433gAAAAJ
David Scott,Northern Arizona University,https://nau.edu/siccs/faculty/david-scott,vgRGifIAAAAJ
David Scuse,University of Manitoba,http://www.cs.umanitoba.ca/~scuse,jeiSmwYAAAAJ
David Smahel,Masaryk University,https://www.muni.cz/en/people/3068,LKs73BQAAAAJ
David Squire,Monash University,https://www.researchgate.net/profile/David_Squire,NOSCHOLARPAGE
David Starobinski,Boston University,http://people.bu.edu/staro,C0ddY2kAAAAJ
David Steurer,ETH Zurich,http://dsteurer.org,ThJ-Ju4AAAAJ
David Stotts,University of North Carolina,http://www.cs.unc.edu/~stotts,NOSCHOLARPAGE
David Streader,Victoria University of Wellington,https://ecs.victoria.ac.nz/Main/DavidStreader,NOSCHOLARPAGE
David Sturgill,North Carolina State University,https://www.csc.ncsu.edu/people/dbsturgi,NOSCHOLARPAGE
David Suter,University of Adelaide,https://cs.adelaide.edu.au/~dsuter,moJRxjoAAAAJ
David Svoboda,Masaryk University,https://www.muni.cz/en/people/2824,NOSCHOLARPAGE
David T. Blaauw,University of Michigan,http://web.eecs.umich.edu/faculty/blaauw,P3JdmqAAAAAJ
David Taniar,Monash University,http://users.monash.edu/~dtaniar,M1acg20AAAAJ
David Tipper,University of Pittsburgh,http://www.pitt.edu/~dtipper/tipper.html,XD9kMgEAAAAJ
David Toman,University of Waterloo,https://cs.uwaterloo.ca/~david,cCoKzk8AAAAJ
David V. Mason,Ryerson University,http://sarg.ryerson.ca/dmason,NOSCHOLARPAGE
David Van Horn,University of Maryland - College Park,http://www.cs.umd.edu/~dvanhorn,9ZM8OlMAAAAJ
David Vilares,University of A Coruña,http://www.grupolys.org/~david.vilares/,3KHyYsMAAAAJ
David W. Albrecht,Monash University,https://research.monash.edu/en/persons/david-albrecht,VDNlBkYAAAAJ
David W. Chadwick,University of Kent,https://www.cs.kent.ac.uk/~dwc8,k1LL4dIAAAAJ
David W. Cordes,The University of Alabama,http://cordes.cs.ua.edu,NOSCHOLARPAGE
David W. Corne,Heriot-Watt University,https://www.hw.ac.uk/staff/uk/macs/david-wolfe-corne.htm,6jNgTK4AAAAJ
David W. Jacobs,University of Maryland - College Park,https://www.cs.umd.edu/~djacobs,WH2KmRgAAAAJ
David W. Juedes,Ohio University,http://oucsace.cs.ohiou.edu/~juedes,eTFiw7wAAAAJ
David W. Petr,University of Kansas,http://www.ittc.ku.edu/~dwp,K4xD9GAAAAAJ
David W. Walker,Cardiff University,https://www.cardiff.ac.uk/people/view/118172-walker-david,W-IMms4AAAAJ
David W. Wilson 0001,Birkbeck University of London,https://www.dcs.bbk.ac.uk/about/people/academic-staff/dave,NOSCHOLARPAGE
David Wai-Lok Cheung,University of Hong Kong,https://i.cs.hku.hk/~dcheung,wwb5LGsAAAAJ
David Wakeling,University of Exeter,http://emps.exeter.ac.uk/computer-science/staff/dw355,NOSCHOLARPAGE
David Walker,Princeton University,http://www.cs.princeton.edu/~dpw,UEI2g60AAAAJ
David Welch,University of Auckland,https://www.cs.auckland.ac.nz/~davidw,W3-SgVAAAAAJ
David Wentzlaff,Princeton University,https://www.princeton.edu/~wentzlaf,82FA9YIAAAAJ
David Windridge,Middlesex University,http://www.cs.mdx.ac.uk/people/david-windridge,p0K-zIsAAAAJ
David Wingate,Brigham Young University,https://cs.byu.edu/faculty/dw87,W9uPOIQAAAAJ
David Wishart,University of Alberta,http://www.wishartlab.com,NOSCHOLARPAGE
David Wolfe Corne,Heriot-Watt University,https://www.hw.ac.uk/staff/uk/macs/david-wolfe-corne.htm,6jNgTK4AAAAJ
David Yarowsky,Johns Hopkins University,http://www.cs.jhu.edu/~yarowsky,gaO-vS4AAAAJ
David Yau,SUTD,https://istd.sutd.edu.sg/people/faculty/david-yau,NOSCHOLARPAGE
David Zhang 0001,The Hong Kong Polytechnic University,https://www4.comp.polyu.edu.hk/~csdzhang,IOagLnEAAAAJ
David Zuckerman,University of Texas at Austin,https://www.cs.utexas.edu/~diz,MCe-I6wAAAAJ
David van Leeuwen,Radboud University,https://www.ru.nl/english/people/leeuwen-d-van,yW_0v-kAAAAJ
Davide Bacciu,University of Pisa,http://www.di.unipi.it/~bacciu,1d5n2WkAAAAJ
Davide Balzarotti,EURECOM,http://www.s3.eurecom.fr/~balzarot,ZhQ0CxsAAAAJ
Davide Bolchini,IUPUI,https://soic.iupui.edu/people/davide-bolchini,vUNp_gwAAAAJ
Davide Careglio,Polytechnic University of Catalonia,http://people.ccaba.upc.edu/careglio,9_O-b5oAAAAJ
Davide Di Ruscio,University of L'Aquila,http://people.disim.univaq.it/~diruscio,Pn0T4rQAAAAJ
Davide Fossati,Emory University,http://www.mathcs.emory.edu/faculty-member.php?name=Davide-Fossati,EQ61oMAAAAAJ
Davide Martinenghi,Politecnico di Milano,http://home.deib.polimi.it/martinen,E0QQoIMAAAAJ
Davide Mottin,Aarhus University,https://mott.in,evZ9Q9EAAAAJ
Davide Scaramuzza 0001,University of Zurich,http://rpg.ifi.uzh.ch,SC9wV2kAAAAJ
Davood Rafiei,University of Alberta,https://webdocs.cs.ualberta.ca/~drafiei,lNxSDIwAAAAJ
Davor Svetinovic,Masdar Institute,https://www.masdar.ac.ae/aboutus/management/faculty-directory/item/5669-davor-svetinovic,5jy7MH0AAAAJ
Dawei Jiang,Zhejiang University,http://mypage.zju.edu.cn/jiangdw,NOSCHOLARPAGE
Dawei Li,University of Vermont,http://www.uvm.edu/genomics/index.html,HNZDQxYAAAAJ
Dawei Song 0001,Open University UK,http://stem.open.ac.uk/people/ds7946,PCTA8yAAAAAJ
Dawn C. Walker,University of Sheffield,https://www.sheffield.ac.uk/dcs/people/academic/dawn-walker,9YfmLGcAAAAJ
Dawn E. Wilkins,University of Mississippi,http://flagshipconstellations.olemiss.edu/leaders/dawn-wilkins,wIzASCoAAAAJ
Dawn MacIsaac,University of New Brunswick,https://www.cs.unb.ca/people/dmac,bJi2F0MAAAAJ
Dawn T. MacIsaac,University of New Brunswick,https://www.cs.unb.ca/people/dmac,bJi2F0MAAAAJ
Dawn Wilkins,University of Mississippi,http://flagshipconstellations.olemiss.edu/leaders/dawn-wilkins,wIzASCoAAAAJ
Dawson R. Engler,Stanford University,http://web.stanford.edu/~engler,Bz-b2a0AAAAJ
Dawu Gu,Shanghai Jiao Tong University,http://english.seiee.sjtu.edu.cn/english/detail/841_663.htm,NOSCHOLARPAGE
Dazhao Cheng,UNC - Charlotte,https://webpages.uncc.edu/dcheng3,rRsraIwAAAAJ
De-Chuan Zhan,Nanjing University,http://lamda.nju.edu.cn/zhandc,mYJf4TcAAAAJ
DeLiang L. Wang,Ohio State University,http://web.cse.ohio-state.edu/~dwang,yO59sggAAAAJ
DeLiang Wang,Ohio State University,http://web.cse.ohio-state.edu/~dwang,yO59sggAAAAJ
Dean C. Barratt,University College London,http://cmic.cs.ucl.ac.uk/staff/dean_barratt,7OtfUxcAAAAJ
Dean Hendrix,Auburn University,http://www.auburn.edu/~hendrtd,NOSCHOLARPAGE
Dean Knudson,North Dakota State University,http://www.cs.ndsu.nodak.edu/~deaknuds,NOSCHOLARPAGE
Dean M. Tullsen,Univ. of California - San Diego,https://cseweb.ucsd.edu/~tullsen,BEEuinQAAAAJ
Dean Mohamedally,University College London,http://www0.cs.ucl.ac.uk/staff/D.Mohamedally,NOSCHOLARPAGE
Dean Pemberton,Victoria University of Wellington,https://ecs.victoria.ac.nz/Main/DeanPemberton,rnQ432kAAAAJ
Debabrata Das,IIIT Bangalore,http://www.iiitb.ac.in/faculty_page.php?name=DebabrataDas,gU6HKm4AAAAJ
Debajyoti Bera,IIIT Delhi,https://www.iiitd.edu.in/~dbera,kv2a54oAAAAJ
Debajyoti Mondal,University of Saskatchewan,https://www.cs.usask.ca/faculty/dmondal/index.html,DYu56mwAAAAJ
Debarka Sengupta,IIIT Delhi,http://iiitd.ac.in/debarka,b-57qe4AAAAJ
Debashis Sahoo,Univ. of California - San Diego,https://sites.google.com/view/debashis-sahoo,wSehpJsAAAAJ
Debasis Mitra,Florida Institute of Technology,https://cs.fit.edu/~dmitra,NhlPH-8AAAAJ
Debasis Samanta,IIT Kharagpur,https://cse.iitkgp.ac.in/~dsamanta,RctLVqcAAAAJ
Debdeep Mukhopadhyay,IIT Kharagpur,http://cse.iitkgp.ac.in/~debdeep,2ELnl9IAAAAJ
Debi Prosad Dogra,IIT Bhubaneswar,http://www.iitbbs.ac.in/profile.php/dpdogra,e7AbmE8AAAAJ
Debin Gao,Singapore Management University,http://flyer.sis.smu.edu.sg,ufQVl6UAAAAJ
Debin Zhao,Harbin Institute of Technology,http://homepage.hit.edu.cn/zhaodebin,QXyj0hkAAAAJ
Debmalya Panigrahi,Duke University,https://users.cs.duke.edu/~debmalya,syv4e-EAAAAJ
Débora C. Muchaluat,UFF,http://www.midiacom.uff.br/~debora,cWpEpdcAAAAJ
Débora C. Muchaluat-Saade,UFF,http://www.midiacom.uff.br/~debora,cWpEpdcAAAAJ
Débora Christina Muchaluat-Saade,UFF,http://www.midiacom.uff.br/~debora,cWpEpdcAAAAJ
Deborah Anne Trytten,University of Oklahoma,https://www.mylife.com/deborah-trytten/e831396376542,NOSCHOLARPAGE
Deborah Estrin [Tech],Cornell University,http://tech.cornell.edu/people/deborah-estrin,3_WYcR4AAAAJ
Deborah G. Tatar,Virginia Tech,https://thirdlab.cs.vt.edu/people/deborah-tatar,LWcEVAIAAAAJ
Deborah Joseph,University of Wisconsin - Madison,http://www.cs.wisc.edu/people/joseph,NOSCHOLARPAGE
Deborah Richards,Macquarie University,http://web.science.mq.edu.au/~richards,p0BxAfAAAAAJ
Deborah Stacey,University of Guelph,https://www.uoguelph.ca/computing/people/deborah-stacey,QdZ3KlAAAAAJ
Debra J. Richardson,Univ. of California - Irvine,http://www.ics.uci.edu/~djr,vL6ubpMAAAAJ
Deendayal Dinakarpandian,University of Missouri - Kansas City,https://info.umkc.edu/scenews/tag/deendayal-dinakarpandian,1UpkUvQAAAAJ
Deep Medhi,University of Missouri - Kansas City,http://sce2.umkc.edu/csee/dmedhi,17e2M2AAAAAJ
Deepak B. Phatak,IIT Bombay,https://www.cse.iitb.ac.in/~dbp,NOSCHOLARPAGE
Deepak D'Souza,IISc Bangalore,http://www.csa.iisc.ac.in/~deepakd,qDmD8DsAAAAJ
Deepak Ganesan,University of Massachusetts Amherst,https://people.cs.umass.edu/~dganesan,cbTB5-EAAAAJ
Deepak Garg 0001 [SWS],Max Planck Society,http://www.mpi-sws.org/~dg,BCXxazwAAAAJ
Deepak K. Ghodgaonkar,DAIICT,http://www.daiict.ac.in/daiict/people/faculty.html,NOSCHOLARPAGE
Deepak Kapur,University of New Mexico,https://www.cs.unm.edu/~kapur,U6XKBVIAAAAJ
Deepak Khemani,IIT Madras,http://aidblab.cse.iitm.ac.in/khemani,NOSCHOLARPAGE
Deepak P 0001,Queen's University Belfast,https://www.qub.ac.uk/schools/eeecs/Connect/Staff/BusinessCard/?name=d.padmanabhan,YC60F-YAAAAJ
Deepak Pathak,Carnegie Mellon University,https://people.eecs.berkeley.edu/~pathak,AEsPCAUAAAAJ
Deepak Vasisht,Univ. of Illinois at Urbana-Champaign,https://deepakvasisht.com,qph2BRgAAAAJ
Deepak Venugopal,University of Memphis,https://www.memphis.edu/cs/people/faculty_pages/deepak-venugopal.php,NOSCHOLARPAGE
Deepanjan Kesh,IIT Guwahati,https://www.iitg.ernet.in/deepkesh,NOSCHOLARPAGE
Deepankar Medhi,University of Missouri - Kansas City,http://sce2.umkc.edu/csee/dmedhi,17e2M2AAAAAJ
Deeparnab Chakrabarty,Dartmouth College,http://web.cs.dartmouth.edu/people/deeparnab-chakrabarty,JB1j474AAAAJ
Deepinder Sidhu,Univ. of Maryland - Baltimore County,http://www.csee.umbc.edu/people/faculty/deepinder-sidhu,NOSCHOLARPAGE
Deepti R. Bathula,IIT Ropar,http://www.iitrpr.ac.in/cse/bathula,msRMYTkAAAAJ
Deepu Rajan,Nanyang Technological University,http://www3.ntu.edu.sg/home/ASDRajan,NOSCHOLARPAGE
Deh Cac Can,Ecole Normale Superieure,https://www.di.ens.fr/DavidNaccache.html,NOSCHOLARPAGE
Deian Stefan,Univ. of California - San Diego,https://cseweb.ucsd.edu/~dstefan,qTVj7nwAAAAJ
Dejan Kostic,KTH Royal Institute of Technology,https://www.kth.se/profile/dejanko,LmqhRxkAAAAJ
Dejan Milutinovic,Univ. of California - Santa Cruz,https://www.soe.ucsc.edu/people/dejan,NOSCHOLARPAGE
Dejing Dou,University of Oregon,http://ix.cs.uoregon.edu/~dou,qBHsQ04AAAAJ
Dejun Jiang,Chinese Academy of Sciences,http://acs.ict.ac.cn/storage/people/jiangdj_zh.html,NOSCHOLARPAGE
Dejun Yang,Colorado School of Mines,https://inside.mines.edu/~djyang,tkoI1M4AAAAJ
Dekai Wu,HKUST,http://www.cs.ust.hk/~dekai,NMkg-64AAAAJ
Delaram Jarchi,University of Essex,https://www.essex.ac.uk/people/jarch68309/delaram-jarchi,sp7QoSwAAAAJ
Delaram Kahrobaei,University of York,https://www-users.cs.york.ac.uk/~delaram,ScTS9PkAAAAJ
Delbert Willie,Northern Arizona University,https://nau.edu/siccs/faculty,NOSCHOLARPAGE
Delfina Malandrino,University of Salerno,http://www.di.unisa.it/~delmal,iE7QfsAAAAAJ
Dell Zhang,Birkbeck University of London,https://www.dcs.bbk.ac.uk/about/people/academic-staff/dell,NOSCHOLARPAGE
Delphine Reinhardt,University of Göttingen,https://www.uni-goettingen.de/de/prof.+dr.-ing.+delphine+reinhardt/581924.html,EgijLUMAAAAJ
Demetri Terzopoulos,Univ. of California - Los Angeles,http://www.cs.ucla.edu/~dt,pKuBFaQAAAAJ
Demetrios Achlioptas,Univ. of California - Santa Cruz,https://www.soe.ucsc.edu/people/optas,yi9qu1cAAAAJ
Demetrios G. Sampson,University of Piraeus,https://www.ds.unipi.gr/en/faculty/sampson-en/,v_IaAIcAAAAJ
Demetris Trihinas,University of Nicosia,https://www.unic.ac.cy/trihinas-demetris,FVQ4sW4AAAAJ
Deming Chen,Univ. of Illinois at Urbana-Champaign,https://www.ece.illinois.edu/directory/profile/dchen,A_A_LrsAAAAJ
Demosthenis Teneketzis,University of Michigan,http://web.eecs.umich.edu/~teneket,NOSCHOLARPAGE
Deng Cai 0001,Zhejiang University,http://www.cad.zju.edu.cn/home/dengcai,vzxDyJoAAAAJ
Deng Pan,Florida International University,http://www.cs.fiu.edu/~pand,o0lXy-UAAAAJ
Denilson Barbosa,University of Alberta,https://www.ualberta.ca/~denilson,usr3H7gAAAAJ
Denis A. Nicole,University of Southampton,https://www.ecs.soton.ac.uk/people/dan1,NOSCHOLARPAGE
Denis Deratani Mauá,USP,http://www.ime.usp.br/~ddm,NOSCHOLARPAGE
Denis F. Wolf,USP-ICMC,http://conteudo.icmc.usp.br/pessoas/denis,ncy_2xUAAAAJ
Denis Fernando Wolf,USP-ICMC,http://conteudo.icmc.usp.br/pessoas/denis,ncy_2xUAAAAJ
Denis Gracanin,Virginia Tech,http://www.cs.vt.edu/~gracanin,dhwyJggAAAAJ
Denis Hamelin,Ryerson University,https://www.scs.ryerson.ca/~dhamelin,NOSCHOLARPAGE
Denis Helic,Graz University of Technology,http://kti.tugraz.at/about-kti/team/dhelic,7tAilWQAAAAJ
Denis Kalkofen,Graz University of Technology,https://www.tugraz.at/institute/icg/research/team-schmalstieg/team/team-about/denis-kalkofen,cEngYLkAAAAJ
Denis Kuperberg,Ecole Normale Superieure de Lyon,http://www.ens-lyon.fr/m-denis-kuperberg--318136.kjsp?RH=ENS-LYON-FR-CHERCHEU,Mop92PwAAAAJ
Denis Nikitenko,University of Guelph,https://www.uoguelph.ca/computing/people/denis-nikitenko,NOSCHOLARPAGE
Denis Pankratov,Concordia University,https://users.encs.concordia.ca/~denisp,WDqm7HgAAAAJ
Denis Thérien,McGill University,http://cs.mcgill.ca/~denis,NOSCHOLARPAGE
Denis Zampuniéris,University of Luxembourg,http://wwwen.uni.lu/fstc/organigramme/membres2/denis_zampunieris,NOSCHOLARPAGE
Denis Zorin,New York University,http://mrl.nyu.edu/~dzorin,NOSCHOLARPAGE
Denise Gorse,University College London,http://www0.cs.ucl.ac.uk/people/D.Gorse.html,o15Wb9AAAAAJ
Denise Guliato,UFU,http://www.facom.ufu.br/~guliato,NOSCHOLARPAGE
Denise M. Woit,Ryerson University,https://www.scs.ryerson.ca/~dwoit,NOSCHOLARPAGE
Deniz Gurkan,University of Houston,http://www.uh.edu/technology/departments/et/people/?l=gurkan&f=deniz,cpfPcA4AAAAJ
Deniz Turgay Altilar,Istanbul Technical University,http://web.itu.edu.tr/altilar,wknEy5IAAAAJ
Deniz Yuret,Koç University,http://www.denizyuret.com,EJurXJ4AAAAJ
Dennis E. Shasha,New York University,http://cs.nyu.edu/shasha,UQ9Ws6wAAAAJ
Dennis Elliot Shasha,New York University,http://cs.nyu.edu/shasha,UQ9Ws6wAAAAJ
Dennis G. Kafura,Virginia Tech,http://people.cs.vt.edu/~kafura,rWuQTEcAAAAJ
Dennis Hofheinz,ETH Zurich,https://people.inf.ethz.ch/dhofheinz,sDT93s0AAAAJ
Dennis K. Peters,Memorial University of Newfoundland,https://www.mun.ca/engineering/about/people/denniskpeters.php,TGXh6RYAAAAJ
Dennis M. Volpano,Naval Postgraduate School,http://faculty.nps.edu/vitae/cgi-bin/vita.cgi?p=display_vita&id=1023567714,6HE56R8AAAAJ
Dennis McLeod,University of Southern California,https://viterbi.usc.edu/directory/faculty/McLeod/Dennis,NOSCHOLARPAGE
Dennis R. Bahler,North Carolina State University,http://www4.ncsu.edu/~bahler,NOSCHOLARPAGE
Dennis Shasha,New York University,http://cs.nyu.edu/shasha,UQ9Ws6wAAAAJ
Dennis Wang,University of Sheffield,https://www.sheffield.ac.uk/dcs/people/academic/dennis-wang,1dgKTJoAAAAJ
Denys Poshyvanyk,College of William and Mary,http://www.cs.wm.edu/~denys,gyLFs0IAAAAJ
Deokgun Park,University of Texas at Arlington,http://crystal.uta.edu/~park,cK1bhQUAAAAJ
Depei Qian,Beihang University,http://scse.buaa.edu.cn/info/1029/2906.htm,tl9JLZkAAAAJ
Depeng Li,University of Hawaii at Manoa,http://www2.hawaii.edu/~depengli,zH0qyf0AAAAJ
Der-Chen Chang,Georgetown University,http://explore.georgetown.edu/people/chang,eVj0PpgAAAAJ
Derek Aguiar,University of Connecticut,http://derekaguiar.com,kXRSW2QAAAAJ
Derek Dreyer [SWS],Max Planck Society,https://www.mpi-sws.org/~dreyer,1_c89uMAAAAJ
Derek Eager,University of Saskatchewan,https://www.cs.usask.ca/faculty/eager,Xww45SgAAAAJ
