name,affiliation,homepage,scholarid
Vahid Abolghasemi,University of Essex,https://www.essex.ac.uk/people/abolg46201/vahid-abolghasemi,WPumu9wAAAAJ
Vahid Behbood,University of Technology Sydney,https://www.uts.edu.au/staff/vahid.behbood,knsojo8AAAAJ
Vahid Garousi,Queen's University Belfast,https://www.qub.ac.uk/schools/eeecs/Connect/Staff/BusinessCard/?name=v.garousi,QegkmZcAAAAJ
Vaidy S. Sunderam,Emory University,http://www.mathcs.emory.edu/~vss,NOSCHOLARPAGE
Vaithianathan Mani Venkatasubramanian,Washington State University,http://www.eecs.wsu.edu/~mani,NOSCHOLARPAGE
Val Breazu-Tannen,University of Pennsylvania,http://www.cis.upenn.edu/~val,NOSCHOLARPAGE
Val Tannen,University of Pennsylvania,http://www.cis.upenn.edu/~val,NOSCHOLARPAGE
Valdis Berzins,Naval Postgraduate School,http://faculty.nps.edu/berzins/NPSVita_berzins.htm,NOSCHOLARPAGE
Valentina A. M. Tamma,University of Liverpool,http://www.csc.liv.ac.uk/~valli,tYimqvsAAAAJ
Valentina Boeva,ETH Zurich,http://boevalab.inf.ethz.ch,f196u4IAAAAJ
Valentina Nisi,Universidade de Lisboa,https://www.valentinanisi.com,1vA3h5IAAAAJ
Valentine Kabanets,Simon Fraser University,http://www.cs.sfu.ca/~kabanets,NOSCHOLARPAGE
Valeria Bertacco,University of Michigan,http://web.eecs.umich.edu/~valeria,IXiAPMoAAAAJ
Valerie E. Taylor,Texas A&M University,https://engineering.tamu.edu/cse/people/vtaylor,UUWrt60AAAAJ
Valerie King,University of Victoria,http://webhome.cs.uvic.ca/~val,XS-XGGoAAAAJ
Valerio Pascucci,University of Utah,http://www.pascucci.org,Wh-qjBsAAAAJ
Valerio Selis,University of Liverpool,https://liverpool.ac.uk/electrical-engineering-and-electronics/staff/valerio-selis,PeaYlmIAAAAJ
Valeriu Breazu,University of Pennsylvania,http://www.cis.upenn.edu/~val,NOSCHOLARPAGE
Valmir C. Barbosa,UFRJ,http://www.cos.ufrj.br/~valmir,NOSCHOLARPAGE
Valmir Carneiro Barbosa,UFRJ,http://www.cos.ufrj.br/~valmir,NOSCHOLARPAGE
Valsamis Ntouskos,Sapienza University of Rome,http://www.diag.uniroma1.it/users/valsamis%20ntouskos,pgCLEjQAAAAJ
Valtteri Niemi,University of Helsinki,https://researchportal.helsinki.fi/en/persons/valtteri-niemi,epkVo2cAAAAJ
Vambola Leping,University of Tartu,http://www.ut.ee/en/vambola-leping,NOSCHOLARPAGE
Van Bang Le,University of Rostock,https://users.informatik.uni-rostock.de/~le,wg7YPO4AAAAJ
Vana Kalogeraki,AUEB,http://www2.cs.aueb.gr/~vana,2lpWTDYAAAAJ
Vandana Agarwal,BITS Pilani,http://universe.bits-pilani.ac.in/pilani/vandana/profile,NOSCHOLARPAGE
Vander Alves,Universidade de Brasília,https://sites.google.com/site/vanderalves,b-u7SxQAAAAJ
Vanderlei Bonato,USP-ICMC,http://lcr.icmc.usp.br/web/members/vanderlei-bonato/index.html,zpk7tC0AAAAJ
Vanessa Braganholo,UFF,http://www2.ic.uff.br/~vanessa,QT9-AZ4AAAAJ
Vanessa Braganholo Murta,UFF,http://www2.ic.uff.br/~vanessa,QT9-AZ4AAAAJ
Vanessa Frías-Martínez,University of Maryland - College Park,https://www.cs.umd.edu/people/vfrias,R0L7Y50AAAAJ
Vanessa J. Teague,University of Melbourne,https://people.eng.unimelb.edu.au/vjteague,3CVS_xYAAAAJ
Vanessa P. Braganholo,UFF,http://www2.ic.uff.br/~vanessa,QT9-AZ4AAAAJ
Vanessa Teague,University of Melbourne,https://people.eng.unimelb.edu.au/vjteague,3CVS_xYAAAAJ
Vanessa de Paula Braganholo,UFF,http://www2.ic.uff.br/~vanessa,QT9-AZ4AAAAJ
Vangelis Markakis,AUEB,http://pages.cs.aueb.gr/~markakis,NOSCHOLARPAGE
Vangelis Metsis,Texas State University,http://cs.txstate.edu/~v_m137,7hDSfoQAAAAJ
Vania Dimitrova,University of Leeds,https://eps.leeds.ac.uk/computing/staff/184/professor-vania-dimitrova,cDrHc2YAAAAJ
Varmo Vene,University of Tartu,http://www.ut.ee/en/read-why-varmo-vene-running-dean,AR7YQTUAAAAJ
Varol Akman,Bilkent University,http://www.cs.bilkent.edu.tr/~akman,NOSCHOLARPAGE
Varsha Apte,IIT Bombay,https://www.cse.iitb.ac.in/~varsha,g2oLiH4AAAAJ
Varun Chandola,University at Buffalo,http://www.cse.buffalo.edu/~chandola,07Z4HAQAAAAJ
Varun Dutt,IIT Mandi,https://faculty.iitmandi.ac.in/~varun,jly9u8AAAAAJ
Varun Kanade,University of Oxford,http://www.cs.ox.ac.uk/people/varun.kanade,NOSCHOLARPAGE
Vasa Curcin,King's College London,https://www.kcl.ac.uk/people/vasa-curcin,X9VrDxkAAAAJ
Vasant G. Honavar,Pennsylvania State University,https://www.eecs.psu.edu/departments/directory-detail-g.aspx?q=vuh11/vuh14,pD_y458AAAAJ
Vasco Amaral,Universidade NOVA de Lisboa,https://sites.google.com/site/vascoamaral,p6lbgbAAAAAJ
Vasco Brattka,Bundeswehr University Munich,http://theory.cca-net.de/vasco.php,BlPeOrIAAAAJ
Vasco M. Manquinho,Universidade de Lisboa,http://sat.inesc-id.pt/~vmm,vG7Gj6QAAAAJ
Vasco Miguel Moreira do Amaral,Universidade NOVA de Lisboa,https://sites.google.com/site/vascoamaral,p6lbgbAAAAAJ
Vasco Moreira Amaral,Universidade NOVA de Lisboa,https://sites.google.com/site/vascoamaral,p6lbgbAAAAAJ
Vasco T. Vasconcelos,Universidade de Lisboa,https://ciencias.ulisboa.pt/perfil/vmvasconcelos,dsRKl04AAAAJ
Vasco Thudichum Vasconcelos,Universidade de Lisboa,https://ciencias.ulisboa.pt/perfil/vmvasconcelos,dsRKl04AAAAJ
Vashek Matyas,Masaryk University,https://www.muni.cz/en/people/344,x6uv-rkAAAAJ
Vashek Matyás,Masaryk University,https://www.muni.cz/en/people/344,x6uv-rkAAAAJ
Vasile Rus,University of Memphis,https://www.memphis.edu/cs/people/faculty_pages/vasile-rus.php,k8jqnc8AAAAJ
Vasileios Giotsas,Lancaster University,https://www.lancaster.ac.uk/scc/about-us/people/vasileios-giotsas,p6TW1tEAAAAJ
Vasileios P. Kemerlis,Brown University,https://cs.brown.edu/~vpk,tkb2YWQAAAAJ
Vasileios Tenentes,University of Ioannina,https://cs.uoi.gr/~tenentes,KtX53YkAAAAJ
Vasiliki Kalavri,Boston University,http://people.inf.ethz.ch/kalavriv,8VMnu5IAAAAJ
Vasiliki Kantere,University of Ottawa,https://engineering.uottawa.ca/eecs/people/kantere-verena,av8jooQAAAAJ
Vasilios A. Siris,AUEB,http://www.aueb.gr/users/vsiris,Vj3O0cEAAAAJ
Vasilis Gkatzelis,Drexel University,https://www.cs.drexel.edu/~gkatz,0VBRRRoAAAAJ
Vasilis Pavlidis,University of Manchester,http://www.cs.man.ac.uk/~pavlidiv,NOSCHOLARPAGE
Vasilis Vassalos,AUEB,https://www.aueb.gr/en/faculty_page/vassalos-vasilios,oaM-d7QAAAAJ
Vaskar Raychoudhury,IIT Roorkee,http://faculty.iitr.ac.in/~vaskafec,Jzs-63AAAAAJ
Vassil Roussev,University of New Orleans,http://new.uno.edu/news/2018-10-18/computer-science-prof-vassil-roussev-wins-nsf-grant-develop-universal-data-language,dOcAjLEAAAAJ
Vassilevska Williams,Massachusetts Institute of Technology,http://theory.stanford.edu/~virgi,Wph6P_IAAAAJ
Vassilios G. Vassilakis,University of York,https://www-users.cs.york.ac.uk/~vv,-OzxgUwAAAAJ
Vassilios Tzerpos,York University,http://www.cse.yorku.ca/~bil,YGy4F6oAAAAJ
Vassilios V. Dimakopoulos,University of Ioannina,https://cs.uoi.gr/~dimako,JIGQWuAAAAAJ
Vassilios Vassalos,AUEB,https://www.aueb.gr/en/faculty_page/vassalos-vasilios,oaM-d7QAAAAJ
Vassilis Athitsos,University of Texas at Arlington,http://omega.uta.edu/~athitsos,RRmQyu8AAAAJ
Vassilis Christophides,University of Crete,https://www.csd.uoc.gr/index.jsp?custom=vassilis_christophides,KolmTncAAAAJ
Vassilis J. Tsotras,Univ. of California - Riverside,http://www.cs.ucr.edu/~tsotras,fUTN90MAAAAJ
Vassilis Kostakos,University of Melbourne,http://people.eng.unimelb.edu.au/vkostakos,JnWGV4kAAAAJ
Vassilis Zikas,University of Edinburgh,https://homepages.inf.ed.ac.uk/vzikas,bsFxGUIAAAAJ
Vassilis Zissimopoulos,University of Athens,http://cgi.di.uoa.gr/~vassilis,NOSCHOLARPAGE
Vasso Stylianou,University of Nicosia,https://www.unic.ac.cy/stylianou-vasso,r3lEY48AAAAJ
Vassos Hadzilacos,University of Toronto,http://www.cs.toronto.edu/~vassos,NOSCHOLARPAGE
Vassos Soteriou,Cyprus University of Technology,https://www.cut.ac.cy/faculties/fet/eecei/staff/vassos.soteriou/?languageId=1,nUC16KUAAAAJ
Vasudeva Varma,IIIT Hyderabad,https://www.iiit.ac.in/~vv/Home.html,9OFvbfcAAAAJ
Vatsal Sharan,University of Southern California,http://web.stanford.edu/~vsharan,Ize17HEAAAAJ
Vedrana Andersen Dahl,DTU,https://www.compute.dtu.dk/english,NOSCHOLARPAGE
Veelasha Moonsamy,Radboud University,https://www.veelasha.org,lMDHW00AAAAJ
Veit Hagenmeyer,Karlsruhe Institute of Technology,https://www.iai.kit.edu/Ansprechpersonen_1213.php,VQ70NaMAAAAJ
Veli Hakkoymaz,Yıldız Technical University,https://www.ce.yildiz.edu.tr/personal/vhakkoymaz?lang=en,TCKUg1QAAAAJ
Veli Mäkinen,University of Helsinki,https://www.helsinki.fi/en/researchgroups/genome-scale-algorithmics/people/veli-makinen,jGsexkoAAAAJ
Venanzio Capretta,University of Nottingham,https://www.nottingham.ac.uk/computerscience/people/venanzio.capretta,cQBrGaIAAAAJ
Venera Arnaoudova,Washington State University,http://www.veneraarnaoudova.com,PnqiKhgAAAAJ
Venkat Anantharam,Univ. of California - Berkeley,https://www2.eecs.berkeley.edu/Faculty/Homepages/anantharam.html,NOSCHOLARPAGE
Venkat Chandrasekaran,California Institute of Technology,http://users.cms.caltech.edu/~venkatc,NOSCHOLARPAGE
Venkat N. Venkatakrishnan,University of Illinois at Chicago,https://www.cs.uic.edu/~venkat,6enh82kAAAAJ
Venkata L. Raju Chinthalapati,Goldsmiths University of London,https://www.gold.ac.uk/computing/people/chinthalapati-raju,NOSCHOLARPAGE
Venkata Sriram Siddhardh Nadendla,Missouri University of Technology,https://sites.google.com/a/mst.edu/nadendla,_xQ3PSoAAAAJ
Venkata Yaramasu,Northern Arizona University,https://nau.edu/siccs/faculty/venkata-yaramasu,9WeLp14AAAAJ
Venkatachalam Anantharam,Univ. of California - Berkeley,https://www2.eecs.berkeley.edu/Faculty/Homepages/anantharam.html,NOSCHOLARPAGE
Venkataramana Badarla,IIT Jodhpur,http://home.iitj.ac.in/~ramana,r8QoCG4AAAAJ
Venkatesan Guruswami,Carnegie Mellon University,http://www.cs.cmu.edu/~venkatg,Es6jE1kAAAAJ
Venkatesh Akella,Univ. of California - Davis,https://www.ece.ucdavis.edu/~akella,onJXki0AAAAJ
Venkatesh Choppella,IIIT Hyderabad,https://www.iiit.ac.in/people/faculty/choppell,fGj4T74AAAAJ
Venkatesh Prasad Ranganath,Kansas State University,http://people.cis.ksu.edu/~rvprasad,efsT3ykAAAAJ
Venkatesh Raman 0001,IMSc,http://www.imsc.res.in/~vraman,NOSCHOLARPAGE
Venkatesh Saligrama,Boston University,https://www.bu.edu/eng/profile/venkatesh-saligrama,S4z3uzMAAAAJ
Venkatesh Srinivasan 0001,University of Victoria,http://www.cs.uvic.ca/~venkat,xn6BVdoAAAAJ
Venkatesh-Prasad Ranganath,Kansas State University,http://people.cis.ksu.edu/~rvprasad,efsT3ykAAAAJ
Venu Govindaraju,University at Buffalo,https://cubs.buffalo.edu/about-the-director,ruIgbscAAAAJ
Venugopal Govindaraju,University at Buffalo,https://cubs.buffalo.edu/about-the-director,ruIgbscAAAAJ
Vera Chung,University of Sydney,http://sydney.edu.au/engineering/people/vera.chung.php,NOSCHOLARPAGE
Vera Demberg,Saarland University,http://www.coli.uni-saarland.de/~vera,l2CFSAMAAAAJ
Vera Demberg-Winterfors,Saarland University,http://www.coli.uni-saarland.de/~vera,l2CFSAMAAAAJ
Vered Rom-Kedar,Weizmann Institute of Science,https://www.weizmann.ac.il/pages/search/people?language=english&single=1&person_id=18987,cLgnNzEAAAAJ
Verena Kantere,University of Ottawa,https://engineering.uottawa.ca/eecs/people/kantere-verena,av8jooQAAAAJ
Verena Rieser,Heriot-Watt University,https://www.hw.ac.uk/staff/uk/macs/verena-rieser.htm,4c2k2LEAAAAJ
Verena V. Hafner,Humboldt University of Berlin,http://adapt.informatik.hu-berlin.de,BgeNFyEAAAAJ
Verena Vanessa Hafner,Humboldt University of Berlin,http://adapt.informatik.hu-berlin.de,BgeNFyEAAAAJ
Verena Wolf,Saarland University,https://mosi.uni-saarland.de/?page_id=53,ZqxLC80AAAAJ
Vern Paxson,Univ. of California - Berkeley,http://www.icir.org/vern,HvwPRJ0AAAAJ
Vernon Rego,Purdue University,https://www.cs.purdue.edu/people/rego,NOSCHOLARPAGE
Vero Vanden Abeele,KU Leuven,https://iiw.kuleuven.be/onderzoek/emedia/people/verovandenabeele,4ujvHaEAAAAJ
Veronica Teichrieb,UFPE,http://www.cin.ufpe.br/voxarlabs,6YwOT_QAAAAJ
Veronika A. Vanden Abeele,KU Leuven,https://iiw.kuleuven.be/onderzoek/emedia/people/verovandenabeele,4ujvHaEAAAAJ
Verónica Becher,University of Buenos Aires,http://www-2.dc.uba.ar/profesores/becher,_7APZ6sAAAAJ
Verónica Bolón,University of A Coruña,https://pdi.udc.es/en/File/Pdi/B93TH,ameK2ocAAAAJ
Vesal Hakami,IUST,http://www.iust.ac.ir/page.php?slct_pg_id=18186&sid=14&slc_lang=en,l3D_gCAAAAAJ
Vesal Vojdani,University of Tartu,http://www.ut.ee/en/vesal-vojdani,A0W8Z_kAAAAJ
Viacheslav Fofanov,Northern Arizona University,https://nau.edu/siccs/faculty/viacheslav-fofanov,FzbNWs4AAAAJ
Vibhav Gogate,University of Texas at Dallas,http://www.hlt.utdallas.edu/~vgogate,pm_dg3cAAAAJ
Vic Ciesielski,RMIT University,https://www.rmit.edu.au/contact/staff-contacts/academic-staff/c/ciesielski-associate-professor-vic,NOSCHOLARPAGE
Vicente Moret-Bonillo,University of A Coruña,https://pdi.udc.es/en/File/Pdi/HV99E,4fnZu4QAAAAJ
Vicente Ordonez,University of Virginia,http://www.cs.virginia.edu/~vicente,TtA_j4YAAAAJ
Vicente Ordóñez Román,University of Virginia,http://www.cs.virginia.edu/~vicente,TtA_j4YAAAAJ
Vincenzo D'Andrea,University of Trento,https://webapps.unitn.it/du/en/Persona/PER0004834/Curriculum,TzToTegAAAAJ
Vicki Allan,Utah State University,https://cs.usu.edu/people/faculty/allan-vicki,GkiodTgAAAAJ
Vicki L. Hanson,Rochester Institute of Technology,https://vickihanson.org,my5lwzIAAAAJ
Victor B. Zordan,Clemson University,http://www.cs.ucr.edu/~vbz,NyY8ztoAAAAJ
Victor C. S. Lee,City University of Hong Kong,https://www.cs.cityu.edu.hk/~vlee/,NOSCHOLARPAGE
Victor Carneiro,University of A Coruña,https://pdi.udc.es/en/File/Pdi/H299E,R1HCiBYAAAAJ
Victor Ciesielski,RMIT University,https://www.rmit.edu.au/contact/staff-contacts/academic-staff/c/ciesielski-associate-professor-vic,NOSCHOLARPAGE
Victor Fragoso,West Virginia University,https://www.statler.wvu.edu/faculty-staff/faculty/victor-fragoso,7XBDDigAAAAJ
Victor Frost,University of Kansas,http://www.ittc.ku.edu/~frost,0E00iT0AAAAJ
Victor Gutiérrez-Basulto,Cardiff University,https://www.cardiff.ac.uk/people/view/543129-gutierrez-basulto-victor,L2eFo5IAAAAJ
Victor J. Milenkovic,University of Miami,http://www.cs.miami.edu/~vjm,NOSCHOLARPAGE
Victor Jauregui,UNSW,https://www.cse.unsw.edu.au/~vicj,NOSCHOLARPAGE
Victor Milenkovic,University of Miami,http://www.cs.miami.edu/~vjm,NOSCHOLARPAGE
Victor Pan,CUNY,http://comet.lehman.cuny.edu/vpan,9-i5_74AAAAJ
Victor Rivera,Australian National University,https://cs.anu.edu.au/people/victor-rivera,FxdRLcIAAAAJ
Victor S. Frost,University of Kansas,http://www.ittc.ku.edu/~frost,0E00iT0AAAAJ
Victor Sanchez,University of Warwick,https://www.dcs.warwick.ac.uk/~vsanchez/Victor_Sanchez/Victor_Sanchez.html,49PNoKwAAAAJ
Victor Shoup,New York University,http://www.shoup.net,H4cQsHAAAAAJ
Victor Vianu,Univ. of California - San Diego,https://cseweb.ucsd.edu/~vianu,CK_GLC8AAAAJ
Victor W. Marek,University of Kentucky,https://www.cs.uky.edu/~marek,NOSCHOLARPAGE
Victor W. Zue,Massachusetts Institute of Technology,https://www.csail.mit.edu/user/1522,uvsx5WUAAAAJ
Victor Winter,University of Nebraska - Omaha,https://www.unomaha.edu/college-of-information-science-and-technology/about/faculty-staff/victor-winter.php,2uaYe_oAAAAJ
Victor Y. Pan,CUNY,http://comet.lehman.cuny.edu/vpan,9-i5_74AAAAJ
Victor Zamaraev,University of Liverpool,https://www.liverpool.ac.uk/computer-science/staff/viktor-zamaraev,HpS4Y2wAAAAJ
Victor Zue,Massachusetts Institute of Technology,https://www.csail.mit.edu/user/1522,uvsx5WUAAAAJ
Victor de Boer,VU Amsterdam,http://www.victordeboer.com,9Ck790YAAAAJ
Victoria Interrante,University of Minnesota,http://www-users.cs.umn.edu/~interran,vQQOZVgAAAAJ
Victoria Stodden,Univ. of Illinois at Urbana-Champaign,https://ischool.illinois.edu/people/faculty/vcs,LWw60SgAAAAJ
Vida Dujmovic,University of Ottawa,http://cglab.ca/~vida,NOSCHOLARPAGE
Viera K. Proulx,Northeastern University,http://www.ccs.neu.edu/home/vkp,NOSCHOLARPAGE
